score_date,symbol,enhanced_fund_score,earnings_quality,sales_growth,financial_strength,institutional_backing,processed_date,source_file
2026-08-13,JUBLCPL,73.58,73.6,71.67,83.5,63.5,2026-08-13,tracker_enrich_derived
2026-08-15,JUBLCPL,71.58,71.25,62.5,89.67,63.5,2026-08-15,compute_fund_scores_from_db
2026-06-29,JUBLFOOD,76.51,79.6,76.67,66.75,81.0,2026-06-29,tracker_enrich_derived
2026-08-15,JUBLFOOD,79.33,83.75,87.5,59.0,81.0,2026-08-15,compute_fund_scores_from_db
2026-07-08,JUBLINGREA,69.49,70.6,60.0,74.25,76.0,2026-07-08,tracker_enrich_derived
2026-07-09,JUBLPHARMA,62.53,53.25,68.33,63.75,76.0,2026-07-09,tracker_enrich_derived
2026-06-18,JUNIORBEES,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2026-06-22,JUNIPER,72.94,76.25,71.67,63.75,78.5,2026-06-22,tracker_enrich_derived
2026-06-22,JUSTDIAL,78.89,89.0,76.67,65.5,73.5,2026-06-22,tracker_enrich_derived
2026-06-29,JWL,47.09,41.0,41.67,50.0,68.5,2026-06-29,tracker_enrich_derived
2026-06-29,JYOTHYLAB,66.7,59.6,53.33,85.0,83.5,2026-06-29,tracker_enrich_derived
2026-06-22,JYOTICNC,71.61,66.25,78.33,68.75,78.5,2026-06-22,tracker_enrich_derived
2026-06-23,KABRAEXTRU,50.86,46.25,43.33,60.0,63.5,2026-06-23,tracker_enrich_derived
2026-08-15,KABRAEXTRU,41.35,30.0,32.5,58.5,63.5,2026-08-15,compute_fund_scores_from_db
2026-06-18,KAJARIACER,79.49,85.6,65.0,88.0,76.0,2026-06-18,tracker_enrich_derived
2026-08-15,KAJARIACER,75.92,83.25,55.0,87.33,76.0,2026-08-15,compute_fund_scores_from_db
2026-06-22,KALAMANDIR,57.77,55.0,55.0,55.0,73.5,2026-06-22,tracker_enrich_derived
2026-06-29,KALPATARU,75.49,88.25,76.67,50.0,73.5,2026-06-29,tracker_enrich_derived
2026-06-29,KALYANKJIL,76.74,76.0,76.67,73.25,83.5,2026-06-29,tracker_enrich_derived
2026-08-15,KALYANKJIL,84.61,85.0,95.0,71.67,83.5,2026-08-15,compute_fund_scores_from_db
2026-06-22,KAMATHOTEL,54.32,39.0,56.67,74.0,65.0,2026-06-22,tracker_enrich_derived
2026-07-24,KANPRPLA,76.81,87.0,68.33,77.0,63.5,2026-07-24,tracker_enrich_derived
2026-06-22,KANSAINER,56.43,42.0,50.0,76.75,78.5,2026-06-22,tracker_enrich_derived
2026-07-10,KAPSTON,75.78,79.0,78.33,59.25,85.0,2026-07-10,tracker_enrich_derived
2026-06-18,KARURVYSYA,62.8,55.0,55.0,82.0,71.0,2026-06-18,tracker_enrich_derived
2026-08-15,KARURVYSYA,79.9,92.5,85.0,55.0,71.0,2026-08-15,compute_fund_scores_from_db
2026-07-22,KAYA,44.75,45.0,40.0,35.0,65.0,2026-07-22,tracker_enrich_derived
2026-06-29,KAYNES,80.94,84.6,95.0,60.5,75.0,2026-06-29,tracker_enrich_derived
2026-06-22,KCP,71.51,83.6,61.67,67.5,61.0,2026-06-22,tracker_enrich_derived
2026-06-22,KDDL,64.49,55.6,75.0,65.0,70.0,2026-06-22,tracker_enrich_derived
2026-06-22,KEC,69.98,75.0,68.33,54.5,80.0,2026-06-22,tracker_enrich_derived
2026-08-15,KEC,70.57,70.0,70.0,65.33,80.0,2026-08-15,compute_fund_scores_from_db
2026-07-28,KECL,59.45,56.0,65.0,58.25,61.0,2026-07-28,tracker_enrich_derived
2025-08-11,KEI,64.52,63.91,75.0,59.78,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,KEI,84.07,85.0,86.67,85.0,76.0,2026-07-08,tracker_enrich_derived
2026-08-15,KEI,81.62,83.75,87.5,90.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-07-08,KENNAMET,68.63,69.6,56.67,78.0,73.5,2026-07-08,tracker_enrich_derived
2026-06-16,KERNEX,82.9,93.75,95.0,70.0,51.0,2026-06-16,tracker_enrich_derived
2026-06-22,KFINTECH,71.72,63.0,71.67,89.75,71.0,2026-06-22,tracker_enrich_derived
2026-06-22,KILITCH,84.38,87.0,88.33,73.75,85.0,2026-06-22,tracker_enrich_derived
2026-06-17,KIMS,56.91,33.6,81.67,58.25,76.0,2026-06-17,tracker_enrich_derived
2026-08-15,KIMS,59.73,38.75,90.0,51.67,76.0,2026-08-15,compute_fund_scores_from_db
2026-07-22,KIOCL,54.27,55.0,55.0,45.0,63.5,2026-07-22,tracker_enrich_derived
2026-06-29,KIRIINDUS,66.5,70.0,70.0,51.75,71.0,2026-06-29,tracker_enrich_derived
2026-07-20,KIRLFER,74.71,83.6,61.67,76.75,70.0,2026-07-20,tracker_enrich_derived
2026-06-18,KIRLOSBROS,64.02,45.6,70.0,82.5,78.5,2026-06-18,tracker_enrich_derived
2025-08-11,KIRLOSENG,56.56,55.22,61.0,54.88,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,KIRLOSENG,79.17,83.6,83.33,67.5,76.0,2026-06-29,tracker_enrich_derived
2026-06-22,KIRLOSIND,65.73,68.6,61.67,66.75,63.5,2026-06-22,tracker_enrich_derived
2026-06-29,KIRLPNU,85.5,90.0,85.0,88.0,71.0,2026-06-29,tracker_enrich_derived
2026-08-15,KIRLPNU,82.45,88.75,80.0,93.5,55.0,2026-08-15,compute_fund_scores_from_db
2026-07-20,KISSHT,72.0,74.0,80.0,62.5,66.0,2026-07-20,tracker_enrich_derived
2026-08-15,KISSHT,77.86,76.25,92.5,71.67,66.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,KITEX,52.69,53.1,47.0,57.25,55.0,,organized/data/fundamental_scores_database.csv
2026-06-22,KITEX,49.08,46.25,43.33,53.75,60.0,2026-06-22,tracker_enrich_derived
2026-07-03,KKCL,68.47,53.6,80.0,80.0,73.5,2026-07-03,tracker_enrich_derived
2026-07-10,KLBRENG-B,81.98,86.0,93.33,71.75,66.0,2026-07-10,tracker_enrich_derived
2026-06-18,KMEW,69.15,76.0,60.0,66.25,70.0,2026-06-18,tracker_enrich_derived
2026-08-15,KMEW,81.06,91.25,77.5,72.67,71.0,2026-08-15,compute_fund_scores_from_db
2026-06-22,KNRCON,48.4,45.0,30.0,57.5,76.0,2026-06-22,tracker_enrich_derived
2026-07-20,KOLTEPATIL,38.67,28.75,30.0,43.25,73.5,2026-07-20,tracker_enrich_derived
2026-06-22,KOTAKBANK,57.48,47.5,55.0,66.67,76.0,2026-06-22,tracker_enrich_derived
2026-08-15,KOTAKBANK,56.48,38.33,75.0,55.0,76.0,2026-08-15,compute_fund_scores_from_db
2026-07-03,KOTHARIPET,61.27,55.0,55.0,80.0,63.5,2026-07-03,tracker_enrich_derived
2026-07-06,KOTIC,47.67,28.75,71.67,49.25,56.0,2026-07-06,tracker_enrich_derived
2026-06-22,KPEL,83.7,92.0,95.0,73.75,56.0,2026-06-22,tracker_enrich_derived
2026-06-22,KPIGREEN,82.53,93.0,93.33,60.5,66.0,2026-06-22,tracker_enrich_derived
2026-08-15,KPIGREEN,84.82,93.75,95.0,68.33,66.0,2026-08-15,compute_fund_scores_from_db
2026-06-17,KPIL,82.67,87.0,86.67,74.0,76.0,2026-06-17,tracker_enrich_derived
2026-08-15,KPIL,81.01,85.0,87.5,68.67,76.0,2026-08-15,compute_fund_scores_from_db
2026-06-22,KPITTECH,70.36,58.6,76.67,85.5,71.0,2026-06-22,tracker_enrich_derived
2026-08-15,KPITTECH,68.38,50.75,82.5,84.0,71.0,2026-08-15,compute_fund_scores_from_db
2026-08-10,KPL,74.63,82.0,73.33,68.75,65.0,2026-08-10,tracker_enrich_derived
2025-08-11,KPRMILL,48.19,51.96,30.56,57.59,55.0,,organized/data/fundamental_scores_database.csv
2026-06-18,KPRMILL,72.09,66.0,66.67,82.5,83.5,2026-06-18,tracker_enrich_derived
2026-08-15,KPRMILL,67.58,63.25,55.0,80.0,83.5,2026-08-15,compute_fund_scores_from_db
2026-06-22,KRBL,68.65,67.6,58.33,80.0,73.5,2026-06-22,tracker_enrich_derived
2026-08-15,KRBL,70.41,74.5,60.0,76.67,68.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,KRISHANA,51.08,49.57,47.5,55.65,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,KRISHANA,63.68,55.0,55.0,92.0,63.5,2026-07-08,tracker_enrich_derived
2026-07-22,KRISHIVAL,72.65,70.0,95.0,66.25,51.0,2026-07-22,tracker_enrich_derived
2026-06-29,KRISHNADEF,84.25,92.0,80.0,92.25,60.0,2026-06-29,tracker_enrich_derived
2025-08-11,KRN,59.53,59.35,64.17,57.5,55.0,,organized/data/fundamental_scores_database.csv
2026-08-13,KRN,82.8,87.6,93.33,63.25,78.5,2026-08-13,tracker_enrich_derived
2026-06-17,KRONOX,63.68,55.0,55.0,92.0,63.5,2026-06-17,tracker_enrich_derived
2026-06-22,KROSS,58.77,55.0,55.0,60.0,73.5,2026-06-22,tracker_enrich_derived
2026-07-24,KRSNAA,77.07,89.0,71.67,68.25,66.0,2026-07-24,tracker_enrich_derived
2026-07-03,KRYSTAL,73.53,75.0,80.0,66.25,68.5,2026-07-03,tracker_enrich_derived
2025-08-11,KSB,51.13,49.57,47.0,56.52,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,KSB,57.46,45.0,48.33,78.0,78.5,2026-07-08,tracker_enrich_derived
2026-06-23,KSCL,59.91,48.0,58.33,71.75,78.5,2026-06-23,tracker_enrich_derived
2026-06-29,KSHINTL,63.93,55.0,55.0,82.0,78.5,2026-06-29,tracker_enrich_derived
2026-07-08,KSL,64.03,66.0,50.0,70.5,73.5,2026-07-08,tracker_enrich_derived
2026-07-16,KSOLVES,66.55,63.0,60.0,86.75,60.0,2026-07-16,tracker_enrich_derived
2025-08-11,KTKBANK,51.62,55.0,40.83,55.83,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,KTKBANK,61.72,65.0,55.0,48.33,82.0,2026-07-07,tracker_enrich_derived
2026-08-15,KTKBANK,58.42,55.0,52.5,55.0,82.0,2026-08-15,compute_fund_scores_from_db
2026-06-17,LALPATHLAB,77.52,75.0,71.67,88.0,80.0,2026-06-17,tracker_enrich_derived
2026-08-15,LALPATHLAB,76.22,70.0,75.0,87.33,80.0,2026-08-15,compute_fund_scores_from_db
2026-06-23,LANDMARK,66.78,67.0,68.33,57.5,76.0,2026-06-23,tracker_enrich_derived
2026-06-23,LAOPALA,59.52,55.0,55.0,60.0,78.5,2026-06-23,tracker_enrich_derived
2026-06-29,LATENTVIEW,75.96,74.0,78.33,82.5,68.5,2026-06-29,tracker_enrich_derived
2025-08-11,LAURUSLABS,73.1,75.22,90.0,61.3,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,LAURUSLABS,75.32,80.0,66.67,80.0,71.0,2026-06-29,tracker_enrich_derived
2026-07-03,LAXMIDENTL,69.97,60.75,81.67,65.5,81.0,2026-07-03,tracker_enrich_derived
2026-06-23,LEMONTREE,76.92,89.0,71.67,67.5,66.0,2026-06-23,tracker_enrich_derived
2026-06-23,LENSKART,72.65,73.75,85.0,63.75,61.0,2026-06-23,tracker_enrich_derived
2026-06-23,LGEINDIA,63.18,55.0,55.0,82.0,73.5,2026-06-23,tracker_enrich_derived
2026-06-25,LIBERTSHOE,48.01,33.6,61.67,50.75,60.0,2026-06-25,tracker_enrich_derived
2026-06-18,LICHSGFIN,62.73,66.25,55.0,51.67,81.0,2026-06-18,tracker_enrich_derived
2026-08-15,LICHSGFIN,65.82,66.67,60.0,60.0,81.0,2026-08-15,compute_fund_scores_from_db
2026-06-23,LICI,74.34,78.0,71.67,78.5,63.5,2026-06-23,tracker_enrich_derived
2026-08-15,LICI,73.88,73.75,65.0,93.0,63.5,2026-08-15,compute_fund_scores_from_db
2026-06-29,LICMFGOLD,55.0,55.0,55.0,55.0,55.0,2026-06-29,tracker_enrich_derived
2026-06-24,LINC,59.75,50.6,58.33,77.0,63.5,2026-06-24,tracker_enrich_derived
2026-06-25,LINCOLN,65.77,57.6,68.33,82.5,61.0,2026-06-25,tracker_enrich_derived
2026-06-29,LINDEINDIA,64.73,68.0,40.0,82.5,73.5,2026-06-29,tracker_enrich_derived
2026-08-15,LINDEINDIA,74.53,81.25,60.0,80.0,73.5,2026-08-15,compute_fund_scores_from_db
2026-07-03,LIQGRWBEES,55.0,55.0,55.0,55.0,55.0,2026-07-03,tracker_enrich_derived
2026-06-23,LIQUID,55.0,55.0,55.0,55.0,55.0,2026-06-23,tracker_enrich_derived
2026-06-18,LIQUID1,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2026-06-18,LIQUIDADD,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2026-06-23,LIQUIDBEES,55.0,55.0,55.0,55.0,55.0,2026-06-23,tracker_enrich_derived
2026-06-18,LIQUIDBETF,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2026-06-18,LIQUIDCASE,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2026-06-24,LIQUIDETF,55.0,55.0,55.0,55.0,55.0,2026-06-24,tracker_enrich_derived
2026-06-23,LIQUIDIETF,55.0,55.0,55.0,55.0,55.0,2026-06-23,tracker_enrich_derived
2026-08-15,LIQUIDIETF,55.0,55.0,55.0,55.0,55.0,2026-08-15,2026-08-15
2026-06-18,LIQUIDPLUS,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2025-08-11,LLOYDSME,52.0,54.13,42.14,57.83,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,LLOYDSME,85.19,93.75,91.67,72.5,68.5,2026-07-08,tracker_enrich_derived
2026-08-15,LLOYDSME,88.83,93.33,95.0,87.33,68.5,2026-08-15,compute_fund_scores_from_db
2026-07-08,LODHA,79.16,86.0,78.33,63.25,83.5,2026-07-08,tracker_enrich_derived
2026-07-28,LORDSCHLO,56.27,55.0,55.0,55.0,63.5,2026-07-28,tracker_enrich_derived
2026-06-23,LOTUSDEV,78.33,77.0,95.0,71.25,63.5,2026-06-23,tracker_enrich_derived
2026-07-16,LOTUSEYE,53.15,55.0,55.0,45.0,56.0,2026-07-16,tracker_enrich_derived
2025-08-11,LOYALTEX,69.75,71.74,86.0,56.52,55.0,,organized/data/fundamental_scores_database.csv
2026-06-18,LT,75.91,73.6,81.67,61.25,92.0,2026-06-18,tracker_enrich_derived
2026-06-23,LTF,65.69,76.25,55.0,48.33,78.5,2026-06-23,tracker_enrich_derived
2026-08-15,LTF,73.53,80.0,75.0,55.0,78.5,2026-08-15,compute_fund_scores_from_db
2026-06-23,LTFOODS,67.02,53.0,76.67,77.0,75.0,2026-06-23,tracker_enrich_derived
2026-06-29,LTM,72.87,69.6,65.0,85.0,78.5,2026-06-29,tracker_enrich_derived
2026-06-29,LTTS,68.63,59.6,61.67,88.0,78.5,2026-06-29,tracker_enrich_derived
2026-08-15,LTTS,71.29,58.25,75.0,87.33,78.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,LUMAXIND,57.69,63.91,53.33,52.7,55.0,,organized/data/fundamental_scores_database.csv
2026-08-03,LUMAXIND,78.62,79.0,85.0,73.75,73.5,2026-08-03,tracker_enrich_derived
2025-08-11,LUMAXTECH,54.51,63.83,39.22,54.64,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,LUMAXTECH,80.67,78.6,88.33,75.75,80.0,2026-07-08,tracker_enrich_derived
2025-08-11,LUPIN,50.61,50.65,42.14,57.83,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,LUPIN,86.47,93.0,76.67,89.75,81.0,2026-07-07,tracker_enrich_derived
2026-08-15,LUPIN,83.42,93.75,87.5,79.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-07-10,LUXIND,58.64,48.0,76.67,50.0,68.5,2026-07-10,tracker_enrich_derived
2026-06-23,LXCHEM,47.77,31.0,50.0,63.0,68.5,2026-06-23,tracker_enrich_derived
2026-06-25,M&M,75.24,79.6,80.0,63.75,71.0,2026-06-25,tracker_enrich_derived
2026-06-24,M&MFIN,69.83,82.5,55.0,51.67,85.0,2026-06-24,tracker_enrich_derived
2026-08-15,M&MFIN,78.75,85.0,80.0,60.0,85.0,2026-08-15,compute_fund_scores_from_db
2026-07-29,MAANALU,43.38,32.5,25.0,75.67,60.0,2026-07-29,tracker_enrich_derived
2026-06-20,MACPOWER,50.27,40.0,55.0,55.0,63.5,2026-06-20,tracker_enrich_derived
2026-06-18,MAFANG,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2026-07-10,MAFATIND,73.51,62.0,93.33,79.25,63.5,2026-07-10,tracker_enrich_derived
2026-08-03,MAGADSUGAR,54.27,55.0,55.0,45.0,63.5,2026-08-03,tracker_enrich_derived
2026-08-15,MAHABANK,83.52,91.67,87.5,66.0,78.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,MAHAPEX,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2026-06-25,MAHEPC,66.1,67.5,75.0,56.75,60.0,2026-06-25,tracker_enrich_derived
2026-06-23,MAHLIFE,77.43,70.0,93.33,70.5,80.0,2026-06-23,tracker_enrich_derived
2025-08-11,MAHLOG,57.28,60.43,53.33,57.61,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,MAHLOG,69.03,73.0,63.33,63.75,75.0,2026-07-08,tracker_enrich_derived
2026-06-18,MAHSEAMLES,55.91,42.6,50.0,76.75,73.5,2026-06-18,tracker_enrich_derived
2026-06-22,MAITHANALL,55.35,36.6,68.33,70.5,63.5,2026-06-22,tracker_enrich_derived
2026-07-16,MAKEINDIA,55.0,55.0,55.0,55.0,55.0,2026-07-16,tracker_enrich_derived
2026-06-23,MAMATA,47.49,28.0,56.67,63.0,63.5,2026-06-23,tracker_enrich_derived
2026-06-23,MANAKCOAT,70.85,73.0,80.0,63.25,60.0,2026-06-23,tracker_enrich_derived
2026-06-18,MANAPPURAM,50.07,42.5,55.0,43.33,71.0,2026-06-18,tracker_enrich_derived
2026-08-15,MANAPPURAM,45.27,25.0,57.5,47.5,76.0,2026-08-15,compute_fund_scores_from_db
2026-06-23,MANBA,57.27,55.0,55.0,60.0,63.5,2026-06-23,tracker_enrich_derived
2026-06-16,MANCREDIT,59.92,68.75,55.0,48.33,60.0,2026-06-16,tracker_enrich_derived
2026-06-22,MANGLMCEM,59.65,55.0,55.0,70.0,66.0,2026-06-22,tracker_enrich_derived
2025-08-11,MANINDS,69.25,75.0,76.0,60.0,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,MANINDS,69.07,63.6,78.33,74.5,61.0,2026-07-07,tracker_enrich_derived
2026-06-29,MANINFRA,45.02,36.6,30.0,63.0,68.5,2026-06-29,tracker_enrich_derived
2026-06-18,MANKIND,70.43,66.0,70.0,73.75,78.5,2026-06-18,tracker_enrich_derived
2026-08-15,MANKIND,70.19,58.75,85.0,68.33,78.5,2026-08-15,compute_fund_scores_from_db
2026-07-17,MANOMAY,58.75,55.0,55.0,70.0,60.0,2026-07-17,tracker_enrich_derived
2026-06-18,MANORAMA,79.55,78.0,85.0,86.75,65.0,2026-06-18,tracker_enrich_derived
2026-06-29,MANYAVAR,68.12,60.0,60.0,86.75,78.5,2026-06-29,tracker_enrich_derived
2026-06-29,MAPMYINDIA,73.63,66.0,78.33,82.0,75.0,2026-06-29,tracker_enrich_derived
2026-07-03,MARATHON,59.35,70.0,30.0,63.0,75.0,2026-07-03,tracker_enrich_derived
2025-08-11,MARICO,55.39,53.7,55.0,59.57,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,MARICO,70.87,59.6,68.33,89.75,80.0,2026-07-07,tracker_enrich_derived
2026-08-15,MARICO,77.86,68.25,82.5,89.67,80.0,2026-08-15,compute_fund_scores_from_db
2026-06-16,MARINE,79.24,87.0,86.67,66.25,63.5,2026-06-16,tracker_enrich_derived
2026-08-15,MARINE,79.48,85.0,82.5,76.67,63.5,2026-08-15,compute_fund_scores_from_db
2026-06-18,MARKOLINES,71.37,81.6,68.33,63.25,60.0,2026-06-18,tracker_enrich_derived
2026-06-16,MARKSANS,77.43,78.0,78.33,80.0,71.0,2026-06-16,tracker_enrich_derived
2026-08-15,MARKSANS,75.48,73.75,80.0,76.67,71.0,2026-08-15,compute_fund_scores_from_db
2026-06-29,MARSONS,84.6,91.25,95.0,76.75,60.0,2026-06-29,tracker_enrich_derived
2026-06-23,MARUTI,72.72,61.6,78.33,82.5,80.0,2026-06-23,tracker_enrich_derived
2026-06-24,MASFIN,70.36,83.75,55.0,56.67,78.5,2026-06-24,tracker_enrich_derived
2026-07-10,MASTEK,67.14,60.6,65.0,80.0,71.0,2026-07-10,tracker_enrich_derived
2026-07-06,MATRIMONY,59.99,45.6,55.0,80.0,80.0,2026-07-06,tracker_enrich_derived
2025-08-11,MAWANASUG,62.19,56.3,81.0,55.83,55.0,,organized/data/fundamental_scores_database.csv
2026-08-10,MAWANASUG,50.48,31.0,65.0,61.5,63.5,2026-08-10,tracker_enrich_derived
2026-07-03,MAXESTATES,50.78,31.0,73.33,43.25,76.0,2026-07-03,tracker_enrich_derived
2026-06-23,MAXHEALTH,76.77,82.0,76.67,70.75,71.0,2026-06-23,tracker_enrich_derived
2026-07-23,MAXIND,68.73,71.25,73.33,60.0,66.0,2026-07-23,tracker_enrich_derived
2026-06-16,MAYURUNIQ,80.27,89.0,71.67,85.0,65.0,2026-06-16,tracker_enrich_derived
2026-07-06,MAZDA,56.15,55.0,55.0,60.0,56.0,2026-07-06,tracker_enrich_derived
2026-06-23,MAZDOCK,70.17,63.6,75.0,78.5,68.5,2026-06-23,tracker_enrich_derived
2025-08-11,MBAPL,66.71,73.7,70.0,57.39,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,MBAPL,63.68,55.0,55.0,92.0,63.5,2026-07-08,tracker_enrich_derived
2026-06-29,MBEL,73.31,74.0,73.33,71.75,73.5,2026-06-29,tracker_enrich_derived
2026-06-23,MCX,93.6,94.0,95.0,92.25,92.0,2026-06-23,tracker_enrich_derived
2026-06-18,MEDANTA,78.45,86.0,75.0,77.0,66.0,2026-06-18,tracker_enrich_derived
2026-08-15,MEDANTA,80.73,83.75,85.0,76.67,71.0,2026-08-15,compute_fund_scores_from_db
2026-06-23,MEDIASSIST,70.43,64.0,78.33,73.0,71.0,2026-06-23,tracker_enrich_derived
2026-06-23,MEDPLUS,76.08,83.0,68.33,68.25,81.0,2026-06-23,tracker_enrich_derived
2026-06-29,MEESHO,74.42,81.25,81.67,65.5,56.0,2026-06-29,tracker_enrich_derived
2025-08-11,MEGAFLEX,54.67,53.04,55.0,57.27,55.0,,organized/data/fundamental_scores_database.csv
2025-08-11,MENONBE,52.38,55.43,40.71,58.86,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,MENONBE,78.23,84.0,80.0,75.5,63.5,2026-06-29,tracker_enrich_derived
2026-06-29,METROBRAND,69.91,71.0,63.33,73.25,73.5,2026-06-29,tracker_enrich_derived
2026-06-17,METROPOLIS,81.28,87.0,73.33,80.0,81.0,2026-06-17,tracker_enrich_derived
2026-06-23,MFSL,46.77,28.0,51.67,60.0,71.0,2026-06-23,tracker_enrich_derived
2026-08-15,MFSL,49.2,28.75,65.0,54.0,71.0,2026-08-15,compute_fund_scores_from_db
2026-07-08,MGL,58.74,39.6,60.0,82.5,76.0,2026-07-08,tracker_enrich_derived
2026-08-15,MGL,61.05,43.25,70.0,90.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-06-29,MHLXMIRU,63.71,59.0,73.33,61.25,63.5,2026-06-29,tracker_enrich_derived
2026-06-23,MHRIL,59.52,50.0,65.0,57.5,78.5,2026-06-23,tracker_enrich_derived
2026-06-18,MID150BEES,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2026-07-08,MIDHANI,76.49,77.0,81.67,71.25,73.5,2026-07-08,tracker_enrich_derived
2026-08-15,MIDHANI,70.7,72.5,75.0,73.5,55.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,MINDACORP,49.42,50.22,40.71,54.55,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,MINDACORP,79.88,83.6,76.67,73.75,83.5,2026-06-29,tracker_enrich_derived
2026-06-29,MINDTECK,69.36,75.0,53.33,82.5,63.5,2026-06-29,tracker_enrich_derived
2026-06-23,MMFL,56.14,50.6,55.0,58.25,70.0,2026-06-23,tracker_enrich_derived
2026-06-22,MMP,67.44,55.0,86.67,71.25,63.5,2026-06-22,tracker_enrich_derived
2026-06-29,MOBIKWIK,64.82,73.75,56.67,60.0,61.0,2026-06-29,tracker_enrich_derived
2025-08-11,MODEFENCE,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2026-06-18,MODEFENCE,55.0,55.0,55.0,55.0,55.0,2026-06-18,tracker_enrich_derived
2026-07-03,MODIS,74.24,73.0,76.67,74.25,73.5,2026-07-03,tracker_enrich_derived
2026-07-07,MOGOLD,55.0,55.0,55.0,55.0,55.0,2026-07-07,tracker_enrich_derived
2026-07-09,MOIL,53.12,50.0,35.0,66.75,73.5,2026-07-09,tracker_enrich_derived
2026-07-23,MOLDTECH,53.88,28.0,73.33,76.75,60.0,2026-07-23,tracker_enrich_derived
2026-06-18,MOLDTKPAC,78.19,78.6,85.0,74.25,71.0,2026-06-18,tracker_enrich_derived
2026-08-03,MOM50,55.0,55.0,55.0,55.0,55.0,2026-08-03,tracker_enrich_derived
2026-06-17,MON100,55.0,55.0,55.0,55.0,55.0,2026-06-17,tracker_enrich_derived
2026-06-17,MONARCH,78.53,84.0,78.33,81.75,60.0,2026-06-17,tracker_enrich_derived
2026-08-15,MONARCH,84.22,91.25,85.0,87.33,60.0,2026-08-15,compute_fund_scores_from_db
2026-06-17,MONQ50,55.0,55.0,55.0,55.0,55.0,2026-06-17,tracker_enrich_derived
2026-07-06,MONTECARLO,60.97,62.0,55.0,64.5,63.5,2026-07-06,tracker_enrich_derived
2026-06-22,MOQUALITY,55.0,55.0,55.0,55.0,55.0,2026-06-22,tracker_enrich_derived
2026-06-23,MOSCHIP,71.7,73.0,80.0,74.25,51.0,2026-06-23,tracker_enrich_derived
2026-06-25,MOSILVER,55.0,55.0,55.0,55.0,55.0,2026-06-25,tracker_enrich_derived
2025-08-11,MOTHERSON,51.57,50.22,51.0,52.39,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,MOTHERSON,71.6,68.0,75.0,71.25,76.0,2026-06-29,tracker_enrich_derived
2026-06-20,MOTILALOFS,61.04,44.0,86.67,53.75,73.5,2026-06-20,tracker_enrich_derived
2026-08-15,MOTILALOFS,67.28,57.5,85.0,60.0,73.5,2026-08-15,compute_fund_scores_from_db
2026-07-06,MOVALUE,55.0,55.0,55.0,55.0,55.0,2026-07-06,tracker_enrich_derived
2026-06-29,MPHASIS,69.79,67.6,65.0,75.5,76.0,2026-06-29,tracker_enrich_derived
2026-08-15,MPHASIS,69.75,63.25,65.0,84.0,76.0,2026-08-15,compute_fund_scores_from_db
2026-07-06,MPSLTD,82.18,88.0,75.0,89.75,68.5,2026-07-06,tracker_enrich_derived
2025-08-11,MRF,49.41,46.67,44.17,57.27,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,MRPL,56.02,59.0,40.0,60.75,68.5,2026-06-29,tracker_enrich_derived
2026-06-22,MSTCLTD,64.56,55.0,68.33,76.0,68.5,2026-06-22,tracker_enrich_derived
2025-08-11,MSUMI,48.99,49.57,40.71,53.7,55.0,,organized/data/fundamental_scores_database.csv
