symbol,period_label,period_end,period_type,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets,net_debt,source
TATAELXSI,Mar 2015,2015-03-31,annual,31.0,252.0,0.0,182.0,466.0,98.0,3.0,0.0,364.0,466.0,0.0,screener
TATAINVEST,Mar 2022,2022-03-31,annual,51.0,19625.0,0.0,1314.0,20990.0,16.0,0.0,20893.0,82.0,20990.0,-20893.0,screener
TATAINVEST,Mar 2023,2023-03-31,annual,51.0,19521.0,240.0,1277.0,21089.0,15.0,0.0,21009.0,65.0,21089.0,-20769.0,screener
TATAINVEST,Mar 2024,2024-03-31,annual,51.0,29915.0,0.0,2905.0,32870.0,14.0,0.0,32485.0,371.0,32870.0,-32485.0,screener
TATAINVEST,Mar 2025,2025-03-31,annual,51.0,31040.0,0.0,3751.0,34842.0,174.0,0.0,34626.0,41.0,34842.0,-34626.0,screener
TATAINVEST,Mar 2026,2026-03-31,annual,51.0,29171.0,1.0,3430.0,32652.0,171.0,0.0,32453.0,28.0,32652.0,-32452.0,screener
TATAPOWER,Mar 2022,2022-03-31,annual,320.0,22122.0,51195.0,38913.0,112550.0,57389.0,4635.0,14160.0,36365.0,112550.0,37035.0,screener
TATAPOWER,Mar 2023,2023-03-31,annual,320.0,28468.0,52923.0,46386.0,128096.0,61747.0,5376.0,16670.0,44303.0,128096.0,36253.0,screener
TATAPOWER,Mar 2024,2024-03-31,annual,320.0,32036.0,53689.0,53010.0,139054.0,67210.0,11561.0,16316.0,43968.0,139054.0,37373.0,screener
TATAPOWER,Mar 2025,2025-03-31,annual,320.0,35521.0,62866.0,57487.0,156193.0,78374.0,12679.0,16316.0,48824.0,156193.0,46550.0,screener
TATAPOWER,Mar 2026,2026-03-31,annual,320.0,39148.0,76141.0,58956.0,174564.0,87293.0,14595.0,16575.0,56102.0,174564.0,59566.0,screener
TATASTEEL,Mar 2022,2022-03-31,annual,1221.0,113222.0,75561.0,92417.0,282422.0,133288.0,22046.0,13140.0,113948.0,282422.0,62421.0,screener
TATASTEEL,Mar 2023,2023-03-31,annual,1221.0,101861.0,84893.0,97421.0,285396.0,146621.0,31213.0,8410.0,99151.0,285396.0,76483.0,screener
TATASTEEL,Mar 2024,2024-03-31,annual,1247.0,90788.0,87082.0,90195.0,269312.0,148814.0,34356.0,6258.0,79885.0,269312.0,80824.0,screener
TATASTEEL,Mar 2025,2025-03-31,annual,1247.0,89922.0,94801.0,89488.0,275459.0,150914.0,41622.0,6194.0,76728.0,275459.0,88607.0,screener
TATASTEEL,Mar 2026,2026-03-31,annual,1247.0,100920.0,92382.0,101965.0,296515.0,179908.0,28497.0,7089.0,81021.0,296515.0,85293.0,screener
TATATECH,Mar 2022,2022-03-31,annual,42.0,2238.0,261.0,1676.0,4218.0,1068.0,0.0,528.0,2622.0,4218.0,-267.0,screener
TATATECH,Mar 2023,2023-03-31,annual,81.0,2908.0,255.0,1957.0,5201.0,1095.0,3.0,30.0,4074.0,5201.0,225.0,screener
TATATECH,Mar 2024,2024-03-31,annual,81.0,3140.0,257.0,2100.0,5578.0,1151.0,0.0,150.0,4277.0,5578.0,107.0,screener
TATATECH,Mar 2025,2025-03-31,annual,81.0,3498.0,237.0,2848.0,6664.0,1130.0,0.0,616.0,4918.0,6664.0,-379.0,screener
TATATECH,Mar 2026,2026-03-31,annual,81.0,3842.0,938.0,3999.0,8860.0,2055.0,15.0,823.0,5966.0,8860.0,115.0,screener
TATVA,Mar 2022,2022-03-31,annual,22.0,451.0,120.0,65.0,658.0,160.0,51.0,0.0,447.0,658.0,120.0,screener
TATVA,Mar 2023,2023-03-31,annual,22.0,493.0,170.0,74.0,759.0,196.0,231.0,0.0,332.0,759.0,170.0,screener
TATVA,Mar 2024,2024-03-31,annual,23.0,714.0,14.0,67.0,819.0,427.0,77.0,10.0,305.0,819.0,4.0,screener
TATVA,Mar 2025,2025-03-31,annual,23.0,715.0,36.0,61.0,836.0,526.0,27.0,0.0,283.0,836.0,36.0,screener
TATVA,Mar 2026,2026-03-31,annual,23.0,758.0,120.0,102.0,1004.0,611.0,23.0,4.0,365.0,1004.0,116.0,screener
TBOTEK,Mar 2022,2022-03-31,annual,10.0,221.0,63.0,976.0,1271.0,92.0,0.0,0.0,1179.0,1271.0,63.0,screener
TBOTEK,Mar 2023,2023-03-31,annual,10.0,330.0,71.0,2147.0,2558.0,136.0,0.0,0.0,2422.0,2558.0,71.0,screener
TBOTEK,Mar 2024,2024-03-31,annual,10.0,534.0,210.0,4100.0,4855.0,349.0,14.0,2.0,4490.0,4855.0,208.0,screener
TBOTEK,Mar 2025,2025-03-31,annual,11.0,1184.0,214.0,4797.0,6206.0,345.0,39.0,173.0,5649.0,6206.0,41.0,screener
