SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
POLICYBZR,POLICYBZR,MICRO_CAP,1670.8,0.2,2.77,14.5,47.3,73.7,10.28,14,10,,BULLISH,WEAK_HOLD
OLECTRA,OLECTRA,MICRO_CAP,1249.8,-2.81,2.18,21.84,47.3,72.7,23.9,18,6,,BULLISH,WEAK_HOLD
VSTIND,VSTIND,MICRO_CAP,258.4,-0.79,-2.07,24.39,47.3,76.7,10.68,14,8,,BULLISH,WEAK_HOLD
RUBICON,RUBICON,MICRO_CAP,976.55,2.29,4.56,27.18,46.7,81.3,29.19,15,8,,STRONG_BULLISH,WEAK_HOLD
MAHLOG,MAHLOG,MICRO_CAP,412.7,0.63,-5.06,18.29,46.7,62.9,3.44,11,8,,STRONG_BULLISH,WEAK_HOLD
OIL,OIL,MICRO_CAP,475.1,-4.44,1.14,-0.61,46.7,57.8,2.79,7,6,,STRONG_BULLISH,WEAK_HOLD
JUBLINGREA,JUBLINGREA,MICRO_CAP,716.7,-0.5,2.54,28.54,46.7,75.6,11.03,14,6,,BULLISH,WEAK_HOLD
PNBHOUSING,PNBHOUSING,MICRO_CAP,1042.2,-0.13,5.25,31.15,46.7,81.4,24.94,18,6,,BULLISH,WEAK_HOLD
SKIPPER,SKIPPER,MICRO_CAP,490.7,0.15,3.99,41.25,46.7,86.2,31.48,18,6,,BULLISH,WEAK_HOLD
OFSS,OFSS,MICRO_CAP,9730.0,1.67,19.73,40.06,46.7,92.1,46.58,18,6,,BULLISH,WEAK_HOLD
MUKANDLTD,MUKANDLTD,MICRO_CAP,139.25,0.31,-5.05,20.08,46.7,59.9,6.23,11,11,,BULLISH,WEAK_HOLD
JBMA,JBMA,MICRO_CAP,628.7,-2.57,-0.04,15.01,46.7,67.4,8.13,12,8,,BULLISH,WEAK_HOLD
SENCO,SENCO,MICRO_CAP,335.3,5.59,1.64,17.55,46.7,50.9,-7.49,9,18,,BULLISH,WEAK_HOLD
TANLA,TANLA,MICRO_CAP,526.9,-5.84,5.35,32.24,46.7,63.9,12.37,14,6,,BULLISH,WEAK_HOLD
360ONE,360ONE,MICRO_CAP,1066.5,2.65,1.1,9.12,46.7,68.6,-4.07,9,18,44.42,STRONG_BEARISH,WEAK_HOLD
CUB,CUB,MICRO_CAP,271.85,-1.38,0.63,7.15,46.7,62.6,-2.35,10,10,54.17,BULLISH,WEAK_HOLD
CAMS,CAMS,MICRO_CAP,730.85,-3.89,-3.28,14.64,46.7,59.2,2.8,9,10,53.24,BULLISH,WEAK_HOLD
ENRIN,ENRIN,MICRO_CAP,3320.7,2.69,4.16,26.29,46.7,91.2,24.31,15,8,,STRONG_BULLISH,WEAK_HOLD
SHAILY,SHAILY,MICRO_CAP,2579.0,3.6,33.01,19.59,46.0,76.1,21.92,16,0,,STRONG_BULLISH,WEAK_HOLD
ASTRAL,ASTRAL,MICRO_CAP,1559.6,0.69,-1.89,-3.67,46.0,55.6,0.72,2,12,62.97,BULLISH,WEAK_HOLD
FIVESTAR,FIVESTAR,MICRO_CAP,481.6,-3.77,-3.87,27.85,46.0,69.2,12.11,14,6,,BULLISH,WEAK_HOLD
NORTHARC,NORTHARC,MICRO_CAP,262.35,0.4,5.77,23.66,46.0,77.4,7.19,11,11,,BULLISH,WEAK_HOLD
ARSSBL,ARSSBL,MICRO_CAP,613.35,1.92,2.62,39.79,46.0,79.1,9.81,9,6,,BULLISH,WEAK_HOLD
EUROPRATIK,EUROPRATIK,MICRO_CAP,272.95,1.31,2.36,19.32,46.0,95.9,20.39,13,8,,BULLISH,WEAK_HOLD
ARE&M,ARE&M,MICRO_CAP,884.7,-1.46,-1.56,26.08,46.0,73.4,5.43,11,4,54.31,STRONG_BEARISH,WEAK_HOLD
TRUALT,TRUALT,MICRO_CAP,492.2,3.24,7.05,26.37,46.0,81.6,15.92,14,8,,STRONG_BULLISH,WEAK_HOLD
GRASIM,GRASIM,MICRO_CAP,2856.0,2.62,2.86,8.67,46.0,65.4,0.36,10,12,,STRONG_BEARISH,WEAK_HOLD
AMAGI,AMAGI,MICRO_CAP,429.85,7.29,14.61,32.69,46.0,90.3,14.01,16,6,,NEUTRAL,WEAK_HOLD
AVANTEL,AVANTEL,MICRO_CAP,149.39,-1.24,-5.47,20.36,46.0,57.2,1.46,9,6,51.41,BULLISH,WEAK_HOLD
VIMTALABS,VIMTALABS,MICRO_CAP,476.4,5.2,-0.4,18.7,46.0,64.3,-0.18,9,13,,BULLISH,WEAK_HOLD
BRIGADE,BRIGADE,MICRO_CAP,791.5,-1.14,-0.14,14.52,46.0,71.2,2.1,9,8,56.82,BULLISH,WEAK_HOLD
SSWL,SSWL,MICRO_CAP,215.26,3.34,-0.47,20.28,46.0,64.8,-3.2,9,16,,STRONG_BULLISH,WEAK_HOLD
SIMPLEXINF,SIMPLEXINF,MICRO_CAP,233.49,-2.57,4.07,50.47,46.0,72.2,4.02,9,6,,BULLISH,WEAK_HOLD
ITC,ITC Limited,MICRO_CAP,311.1,2.18,1.83,5.56,46.0,60.9,0.73,8,20,,STRONG_BEARISH,WEAK_HOLD
CONCORDBIO,CONCORDBIO,MICRO_CAP,1195.2,11.49,13.59,17.78,46.0,71.4,-0.01,9,4,68.6,STRONG_BEARISH,WEAK_HOLD
MID150BEES,MID150BEES,MICRO_CAP,228.69,-0.21,-0.28,11.28,46.0,76.1,2.34,9,12,,STRONG_BULLISH,WEAK_HOLD
BLUESTONE,BLUESTONE,MICRO_CAP,502.75,-2.28,-7.11,2.6,45.3,65.3,14.28,11,8,,BULLISH,WEAK_HOLD
MARICO,Marico Limited,MICRO_CAP,784.55,0.47,1.56,5.67,45.3,70.1,4.54,9,13,,STRONG_BULLISH,WEAK_HOLD
RATEGAIN,RATEGAIN,MICRO_CAP,605.05,2.83,5.41,29.08,45.3,76.6,8.68,12,6,,STRONG_BULLISH,WEAK_HOLD
TATAINVEST,TATAINVEST,MICRO_CAP,716.05,-1.25,-2.1,26.18,45.3,77.1,13.28,16,6,,BULLISH,WEAK_HOLD
FEDFINA,FEDFINA,MICRO_CAP,146.26,-3.53,-3.41,12.26,45.3,55.0,2.82,10,8,,STRONG_BULLISH,WEAK_HOLD
PREMEXPLN,PREMEXPLN,MICRO_CAP,555.5,1.41,3.76,36.81,45.3,80.6,20.56,16,6,,BULLISH,WEAK_HOLD
ONESOURCE,ONESOURCE,MICRO_CAP,1756.2,-0.39,9.01,21.36,45.3,82.2,47.72,18,4,,BULLISH,WEAK_HOLD
EXICOM,EXICOM,MICRO_CAP,113.5,-2.99,-6.07,36.39,45.3,70.1,15.95,16,6,,BULLISH,WEAK_HOLD
ABREL,ABREL,MICRO_CAP,1494.5,-1.12,5.7,32.17,45.3,82.9,8.34,12,6,10.0,BULLISH,WEAK_HOLD
QUADFUTURE,QUADFUTURE,MICRO_CAP,311.8,-0.91,-3.8,11.24,45.3,56.0,8.93,12,10,,BULLISH,WEAK_HOLD
RAMRAT,RAMRAT,MICRO_CAP,454.5,4.11,17.24,50.9,45.3,86.7,43.38,19,6,,BULLISH,WEAK_HOLD
GUJTHEM,GUJTHEM,MICRO_CAP,372.3,0.49,13.5,47.86,45.3,87.0,19.57,16,6,,BULLISH,WEAK_HOLD
IRMENERGY,IRMENERGY,MICRO_CAP,346.5,-0.33,37.14,96.81,45.3,91.9,39.53,18,4,,BULLISH,WEAK_HOLD
ADFFOODS,ADFFOODS,MICRO_CAP,259.15,-2.45,10.97,64.13,45.3,83.7,21.97,16,6,10.0,BULLISH,WEAK_HOLD
MARKSANS,MARKSANS,MICRO_CAP,189.29,2.82,5.42,16.07,44.7,65.2,3.49,10,10,,BULLISH,WEAK_HOLD
FORTIS,FORTIS,MICRO_CAP,952.9,0.14,3.23,17.04,44.7,93.7,5.36,11,13,,STRONG_BEARISH,WEAK_HOLD
ABDL,ABDL,MICRO_CAP,537.15,-1.27,-2.88,35.29,44.7,71.2,2.5,9,6,41.05,STRONG_BULLISH,WEAK_HOLD
WOCKPHARMA,WOCKPHARMA,MICRO_CAP,1425.0,0.54,-1.74,19.8,44.7,63.6,5.78,11,11,,BULLISH,WEAK_HOLD
WHIRLPOOL,WHIRLPOOL,MICRO_CAP,994.85,-0.18,6.72,23.0,44.7,83.5,14.72,16,8,,BULLISH,WEAK_HOLD
EMIL,EMIL,MICRO_CAP,120.3,-2.0,10.38,31.78,44.7,72.3,17.91,16,4,,BULLISH,WEAK_HOLD
PARKHOSPS,PARKHOSPS,MICRO_CAP,240.04,2.46,3.61,20.02,44.7,79.9,42.11,15,8,,BULLISH,WEAK_HOLD
WEBELSOLAR,WEBELSOLAR,MICRO_CAP,116.19,-4.92,19.67,64.18,44.7,82.2,68.08,18,6,,BULLISH,WEAK_HOLD
STOVEKRAFT,STOVEKRAFT,MICRO_CAP,558.0,1.82,5.53,17.24,44.7,55.5,8.5,12,8,,BULLISH,WEAK_HOLD
MANKIND,MANKIND,MICRO_CAP,2257.8,-0.29,1.02,10.74,44.7,82.9,11.33,14,10,,BULLISH,WEAK_HOLD
HNGSNGBEES,HNGSNGBEES,MICRO_CAP,526.58,0.54,-0.93,12.44,44.7,52.9,-1.83,10,10,,STRONG_BULLISH,WEAK_HOLD
GODFRYPHLP,Godfrey Phillips India Limited,MICRO_CAP,2216.3,4.74,2.39,16.57,44.7,66.8,7.05,11,15,,STRONG_BEARISH,WEAK_HOLD
TITAN,TITAN,MICRO_CAP,4363.0,-1.22,-2.06,9.58,44.7,39.6,4.77,11,10,,STRONG_BULLISH,WEAK_HOLD
KARURVYSYA,Karur Vysya Bank Limited,MICRO_CAP,297.4,1.28,-1.02,0.56,44.7,64.0,-3.99,7,13,,STRONG_BULLISH,WEAK_HOLD
LIQUIDPLUS,LIQUIDPLUS,MICRO_CAP,1083.74,0.08,0.16,0.48,44.7,100.0,3.8,7,15,,STRONG_BULLISH,WEAK_HOLD
HBLENGINE,HBL Power Systems Limited,MICRO_CAP,798.5,-0.23,-2.19,24.37,44.7,74.1,5.51,11,8,,STRONG_BULLISH,WEAK_HOLD
GROWWLIQID,GROWWLIQID,MICRO_CAP,108.9,0.07,0.15,0.45,44.7,100.0,3.74,7,15,,STRONG_BULLISH,WEAK_HOLD
SUNPHARMA,SUNPHARMA,MICRO_CAP,1823.5,4.36,9.2,1.67,44.7,62.9,9.07,10,6,,BULLISH,WEAK_HOLD
PANACEABIO,PANACEABIO,MICRO_CAP,373.2,-1.01,2.58,16.7,44.0,66.3,7.2,11,8,,BULLISH,WEAK_HOLD
TATACONSUM,Tata Consumer Products Limited,MICRO_CAP,1160.4,1.11,-1.54,10.67,44.0,76.7,3.7,9,10,,BULLISH,WEAK_HOLD
LGEINDIA,LGEINDIA,MICRO_CAP,1579.2,-1.83,-1.8,2.81,44.0,72.5,10.24,9,10,,BULLISH,WEAK_HOLD
CDSL,CDSL,MICRO_CAP,1238.3,-6.52,-6.27,5.72,44.0,42.6,-6.89,8,10,52.49,BULLISH,WEAK_HOLD
GKENERGY,GKENERGY,MICRO_CAP,131.14,-4.54,1.02,38.17,44.0,76.3,14.99,13,6,,BULLISH,WEAK_HOLD
IKS,IKS,MICRO_CAP,1678.7,10.31,17.65,23.91,44.0,73.0,3.9,10,14,,BULLISH,WEAK_HOLD
HUDCO,HUDCO,MICRO_CAP,221.52,3.01,10.83,31.81,44.0,97.0,12.44,14,6,,BULLISH,WEAK_HOLD
CAMPUS,CAMPUS,MICRO_CAP,246.66,-1.43,-1.62,10.24,44.0,53.3,-7.95,8,10,74.2,STRONG_BEARISH,WEAK_HOLD
RAILTEL,RAILTEL,MICRO_CAP,336.05,1.13,1.35,29.0,43.3,72.3,2.67,9,9,,BULLISH,WEAK_HOLD
RAYMOND,RAYMOND,MICRO_CAP,465.05,-1.44,2.16,35.76,43.3,80.4,18.05,16,6,,BULLISH,WEAK_HOLD
INDOTHAI,INDOTHAI,MICRO_CAP,290.25,-0.68,-6.34,0.48,43.3,50.0,10.92,10,6,,BULLISH,WEAK_HOLD
HINDOILEXP,HINDOILEXP,MICRO_CAP,161.83,-0.09,5.13,33.71,43.3,75.5,9.06,12,6,,BULLISH,WEAK_HOLD
SETL,SETL,MICRO_CAP,139.73,-1.4,1.43,26.98,43.3,65.6,7.64,8,8,,BULLISH,WEAK_HOLD
KSHINTL,KSHINTL,MICRO_CAP,642.7,-6.04,7.72,43.96,43.3,73.5,78.77,15,6,,BULLISH,WEAK_HOLD
OSWALPUMPS,OSWALPUMPS,MICRO_CAP,414.15,0.0,-1.67,36.55,43.3,68.1,20.78,13,6,,BULLISH,WEAK_HOLD
KIMS,KIMS,MICRO_CAP,683.2,3.16,0.22,7.35,43.3,57.3,0.64,7,15,,BULLISH,WEAK_HOLD
TATACHEM,TATACHEM,MICRO_CAP,805.75,0.45,13.51,33.1,43.3,84.9,18.06,16,6,,BULLISH,WEAK_HOLD
NUVAMA,NUVAMA,MICRO_CAP,1329.3,-3.56,-3.09,11.2,43.3,57.8,4.17,9,8,,BULLISH,WEAK_HOLD
ARIS,ARIS,MICRO_CAP,133.59,4.01,4.57,32.6,43.3,76.3,33.6,15,6,,BULLISH,WEAK_HOLD
NCC,NCC,MICRO_CAP,166.19,0.81,1.35,21.33,43.3,81.3,10.06,14,8,,BULLISH,WEAK_HOLD
JSWINFRA,JSWINFRA,MICRO_CAP,274.15,-3.79,-1.31,9.68,43.3,65.9,6.91,11,10,,BULLISH,WEAK_HOLD
ANANTRAJ,ANANTRAJ,MICRO_CAP,510.35,3.5,-1.55,16.7,43.3,56.7,-4.28,8,13,51.15,STRONG_BEARISH,WEAK_HOLD
MOSCHIP,MOSCHIP,MICRO_CAP,203.1,-2.81,-1.29,27.76,43.3,69.3,6.61,11,6,,BULLISH,WEAK_HOLD
EPACK,EPACK,MICRO_CAP,275.95,-5.18,11.33,30.06,43.3,65.5,10.6,14,4,,STRONG_BEARISH,WEAK_HOLD
PFOCUS,PFOCUS,MICRO_CAP,304.3,-1.78,-8.48,-6.96,42.7,36.6,18.92,13,0,,STRONG_BULLISH,WEAK_HOLD
OPTIEMUS,OPTIEMUS,MICRO_CAP,429.85,2.31,0.54,37.55,42.7,72.6,3.72,9,9,,BULLISH,WEAK_HOLD
JAMNAAUTO,JAMNAAUTO,MICRO_CAP,125.21,1.61,-0.86,7.37,42.7,58.1,-5.86,7,17,,STRONG_BULLISH,WEAK_HOLD
HPL,HPL,MICRO_CAP,368.2,-0.62,0.71,34.5,42.7,74.4,4.11,9,6,,BULLISH,WEAK_HOLD
LIQUIDIETF,LIQUIDIETF,MICRO_CAP,999.99,0.0,0.0,0.0,42.7,50.0,2.73,5,12,,BULLISH,WEAK_HOLD
LIQUIDCASE,LIQUIDCASE,MICRO_CAP,113.9,0.09,0.16,0.48,42.7,100.0,3.8,7,12,,STRONG_BULLISH,WEAK_HOLD
LIQUIDADD,LIQUIDADD,MICRO_CAP,1124.82,0.08,0.16,0.47,42.7,100.0,3.79,7,12,,STRONG_BULLISH,WEAK_HOLD
INDUSINDBK,INDUSINDBK,MICRO_CAP,913.9,3.2,5.03,15.31,42.7,67.5,1.78,11,10,,BULLISH,WEAK_HOLD
JSWCEMENT,JSWCEMENT,MICRO_CAP,122.78,-0.96,-3.87,7.29,42.7,41.2,5.35,8,10,,STRONG_BULLISH,WEAK_HOLD
SUDARSCHEM,Sudarshan Chemical Industries Limited,MICRO_CAP,943.0,4.39,3.53,23.32,42.7,69.1,3.2,9,16,,STRONG_BEARISH,WEAK_HOLD
CIPLA,CIPLA,MICRO_CAP,1335.0,2.18,7.98,7.46,42.0,76.9,3.11,7,8,51.15,STRONG_BEARISH,WEAK_HOLD
INOXWIND,INOXWIND,MICRO_CAP,103.38,0.3,-1.13,30.42,42.0,77.1,-2.7,13,9,,BULLISH,WEAK_HOLD
AWFIS,AWFIS,MICRO_CAP,351.1,-1.49,-2.27,38.09,42.0,69.7,0.36,9,6,55.21,BULLISH,WEAK_HOLD
BLS,BLS,MICRO_CAP,278.8,-0.18,-4.53,11.52,42.0,35.8,2.15,9,8,54.09,BULLISH,WEAK_HOLD
STANLEY,STANLEY,MICRO_CAP,166.35,17.54,15.35,26.79,42.0,75.6,-4.81,13,14,,STRONG_BEARISH,WEAK_HOLD
CAPACITE,CAPACITE,MICRO_CAP,249.3,-1.85,-0.32,17.21,42.0,62.7,-3.06,8,6,68.95,BULLISH,WEAK_HOLD
ASHOKLEY,Ashok Leyland Limited,MICRO_CAP,160.77,-4.03,-10.17,-1.42,42.0,36.9,-21.08,1,10,71.08,STRONG_BULLISH,WEAK_HOLD
JSL,JSL,MICRO_CAP,778.4,0.59,-0.78,9.43,42.0,61.8,0.08,9,12,,STRONG_BULLISH,WEAK_HOLD
PICCADIL,PICCADIL,MICRO_CAP,621.45,-7.92,2.23,16.3,41.3,64.6,4.22,7,8,,BULLISH,WEAK_HOLD
RUPA,RUPA,MICRO_CAP,152.6,0.06,5.16,32.9,41.3,64.5,6.07,11,6,,BULLISH,WEAK_HOLD
HOMEFIRST,HOMEFIRST,MICRO_CAP,1179.4,4.97,0.49,26.86,41.3,71.4,2.05,9,11,,BULLISH,WEAK_HOLD
SWSOLAR,SWSOLAR,MICRO_CAP,212.07,-0.58,-3.01,34.09,41.3,74.6,8.95,12,6,,BULLISH,WEAK_HOLD
MBEL,MBEL,MICRO_CAP,337.2,0.97,-0.01,38.11,41.3,67.7,3.95,6,9,,BULLISH,WEAK_HOLD
REFEX,REFEX,MICRO_CAP,260.6,-1.99,-0.06,32.43,41.3,73.2,9.91,12,6,,BULLISH,WEAK_HOLD
WAAREEENER,WAAREEENER,MICRO_CAP,3136.3,-9.19,-8.5,1.41,41.3,50.6,1.63,5,8,,STRONG_BULLISH,WEAK_HOLD
LTF,L&T Finance Holdings Limited,MICRO_CAP,285.65,-0.05,-2.85,13.51,41.3,61.7,0.54,11,10,,BULLISH,WEAK_HOLD
UTLSOLAR,UTLSOLAR,MICRO_CAP,298.75,-2.35,15.0,50.56,40.7,87.5,44.53,15,6,,BULLISH,WEAK_HOLD
AEQUS,AEQUS,MICRO_CAP,196.0,-0.44,3.68,59.27,40.7,80.2,39.21,15,6,,BULLISH,WEAK_HOLD
NAVKARCORP,NAVKARCORP,MICRO_CAP,101.3,0.81,-5.35,27.71,40.7,62.3,6.31,11,6,,BULLISH,WEAK_HOLD
SUNTV,Sun TV Network Limited,MICRO_CAP,575.85,-3.23,-11.74,-1.73,40.7,43.0,-1.59,7,6,,STRONG_BULLISH,WEAK_HOLD
ARVINDFASN,Arvind Fashions Limited,MICRO_CAP,437.6,-1.54,-7.25,14.42,40.7,39.1,-6.82,8,8,50.43,BULLISH,WEAK_HOLD
GODREJAGRO,GODREJAGRO,MICRO_CAP,588.25,0.11,-4.46,7.65,40.7,48.5,-4.34,8,13,,BULLISH,WEAK_HOLD
BAJAJFINSV,Bajaj Finserv Limited,MICRO_CAP,1770.4,-0.48,-3.93,4.47,40.7,47.2,-10.36,4,12,52.46,STRONG_BEARISH,WEAK_HOLD
BRITANNIA,Britannia Industries Limited,MICRO_CAP,5792.5,2.3,1.1,5.32,40.7,58.9,-2.34,3,17,52.36,BULLISH,WEAK_HOLD
DRREDDY,DRREDDY,MICRO_CAP,1287.2,-4.98,5.77,0.43,40.7,64.4,3.7,7,8,,BULLISH,WEAK_HOLD
ELLEN,ELLEN,MICRO_CAP,269.6,-1.94,5.44,29.07,40.7,72.7,10.7,11,6,,BULLISH,WEAK_HOLD
POONAWALLA,POONAWALLA,MICRO_CAP,437.1,5.1,3.07,13.67,40.7,62.5,-4.79,9,18,,STRONG_BEARISH,WEAK_HOLD
EPL,EPL,MICRO_CAP,224.99,-0.16,-1.42,13.29,40.7,46.7,4.7,7,8,,STRONG_BULLISH,WEAK_HOLD
MIDHANI,MIDHANI,MICRO_CAP,394.5,0.31,2.23,37.43,40.7,89.1,9.63,12,6,,BULLISH,WEAK_HOLD
PWL,PWL,MICRO_CAP,109.41,2.91,0.91,22.25,40.7,71.1,11.75,11,6,,BULLISH,WEAK_HOLD
INTELLECT,INTELLECT,MICRO_CAP,737.35,-2.2,5.99,17.05,40.7,61.1,6.41,11,8,,BULLISH,WEAK_HOLD
JUNIORBEES,JUNIORBEES,MICRO_CAP,759.22,-0.32,-1.18,13.14,40.7,73.8,3.82,9,10,,BULLISH,WEAK_HOLD
PARADEEP,PARADEEP,MICRO_CAP,126.33,-5.99,-7.29,13.15,40.0,56.8,5.12,11,8,,BULLISH,WEAK_HOLD
KEC,KEC,MICRO_CAP,579.45,1.43,-1.61,8.57,40.0,55.0,-2.64,9,15,,STRONG_BEARISH,WEAK_HOLD
UDS,UDS,MICRO_CAP,155.93,-2.65,-2.33,17.56,40.0,49.6,0.78,9,8,,BULLISH,WEAK_HOLD
SAMHI,SAMHI,MICRO_CAP,161.92,1.47,-1.99,20.61,40.0,54.1,-0.17,8,11,,BULLISH,WEAK_HOLD
NIACL,NIACL,MICRO_CAP,161.59,-1.18,-0.74,32.66,40.0,75.6,7.26,11,6,,BULLISH,WEAK_HOLD
VMART,VMART,MICRO_CAP,635.7,1.03,-1.57,29.05,40.0,55.8,2.91,9,11,,BULLISH,WEAK_HOLD
NH,NH,MICRO_CAP,1794.2,2.12,-0.94,9.7,40.0,62.2,-1.06,9,15,,STRONG_BEARISH,WEAK_HOLD
DLF,DLF,MICRO_CAP,607.2,3.28,-0.56,16.1,40.0,63.9,-4.11,8,18,,STRONG_BEARISH,WEAK_HOLD
ROLEXRINGS,ROLEXRINGS,MICRO_CAP,146.64,-1.68,-4.69,27.15,40.0,66.2,4.32,9,6,,STRONG_BULLISH,WEAK_HOLD
SAMMAANCAP,SAMMAANCAP,MICRO_CAP,146.89,2.46,0.1,-0.98,40.0,37.9,2.81,7,9,,BULLISH,WEAK_HOLD
ICICIAMC,ICICIAMC,MICRO_CAP,3276.3,-0.71,-4.55,13.99,40.0,57.1,8.13,9,8,,BULLISH,WEAK_HOLD
GARFIBRES,GARFIBRES,MICRO_CAP,634.65,2.94,-1.56,7.12,39.3,57.6,-9.0,9,17,,STRONG_BEARISH,WEAK_HOLD
ITI,ITI,MICRO_CAP,299.9,-1.84,-1.42,19.01,39.3,69.5,4.88,9,8,,BULLISH,WEAK_HOLD
BLUESTARCO,BLUESTARCO,MICRO_CAP,1802.2,-4.73,-4.57,7.58,39.3,65.5,-5.97,5,8,72.84,BULLISH,WEAK_HOLD
CRIZAC,CRIZAC,MICRO_CAP,214.08,-0.49,-7.12,12.99,39.3,51.1,-8.2,6,8,51.35,BEARISH,WEAK_HOLD
HINDZINC,HINDZINC,MICRO_CAP,605.55,-1.71,0.13,18.81,39.3,66.8,-0.18,10,8,,STRONG_BULLISH,WEAK_HOLD
AFCONS,AFCONS,MICRO_CAP,342.05,2.44,3.81,21.25,39.3,63.2,4.05,9,8,10.0,BULLISH,WEAK_HOLD
SUPRIYA,SUPRIYA,MICRO_CAP,691.2,-1.92,5.37,17.64,39.3,63.8,3.1,10,4,,BULLISH,WEAK_HOLD
GMRP&UI,GMRP&UI,MICRO_CAP,107.75,0.9,-2.95,11.08,39.3,55.4,6.47,11,10,,STRONG_BEARISH,WEAK_HOLD
AEGISLOG,AEGISLOG,MICRO_CAP,718.4,0.98,0.69,17.39,39.3,72.5,3.7,9,11,10.0,BULLISH,WEAK_HOLD
VMM,VMM,MICRO_CAP,125.29,-0.56,0.59,17.79,39.3,67.1,3.88,9,8,,BULLISH,WEAK_HOLD
ORIENTELEC,ORIENTELEC,MICRO_CAP,184.84,-1.84,-0.83,19.53,38.7,71.8,5.67,11,8,,STRONG_BEARISH,WEAK_HOLD
SHARDACROP,SHARDACROP,MICRO_CAP,1039.7,-10.57,-10.28,13.7,38.7,48.4,-14.26,9,8,,STRONG_BULLISH,WEAK_HOLD
SILVERADD,SILVERADD,MICRO_CAP,232.15,2.6,-2.45,9.22,38.7,49.6,-3.33,4,16,,STRONG_BULLISH,WEAK_HOLD
AXISGOLD,AXISGOLD,MICRO_CAP,123.15,-0.25,-2.19,4.23,38.7,36.6,-2.32,3,10,10.0,STRONG_BULLISH,WEAK_HOLD
BIOCON,Biocon Limited,MICRO_CAP,360.6,-0.61,0.78,-2.57,38.7,59.9,-1.12,0,12,58.99,BULLISH,WEAK_HOLD
BECTORFOOD,BECTORFOOD,MICRO_CAP,198.13,0.67,-3.11,9.27,38.7,56.5,-4.09,8,11,54.89,STRONG_BEARISH,WEAK_HOLD
SANDUMA,SANDUMA,MICRO_CAP,210.63,-2.82,-1.57,17.69,38.7,66.2,3.63,9,8,,BULLISH,WEAK_HOLD
NEWGEN,NEWGEN,MICRO_CAP,496.4,2.82,4.59,17.63,38.7,63.0,0.5,9,13,,STRONG_BEARISH,WEAK_HOLD
PRICOLLTD,PRICOLLTD,MICRO_CAP,576.4,-3.38,-5.87,9.73,38.0,52.8,-4.35,10,10,,STRONG_BULLISH,WEAK_HOLD
NYKAA,NYKAA,MICRO_CAP,264.85,-1.95,1.89,10.52,38.0,61.6,-2.72,10,10,,STRONG_BULLISH,WEAK_HOLD
GIPCL,GIPCL,MICRO_CAP,157.35,-0.08,-0.44,25.06,38.0,82.0,6.03,11,8,,BULLISH,WEAK_HOLD
PENIND,PENIND,MICRO_CAP,167.45,-1.94,-3.39,22.66,38.0,56.6,-6.18,11,8,,BULLISH,WEAK_HOLD
BANKINDIA,Bank of India,MICRO_CAP,138.66,-3.88,-9.33,-4.37,38.0,38.0,-13.37,2,10,52.66,STRONG_BULLISH,WEAK_HOLD
LENSKART,LENSKART,MICRO_CAP,515.6,-3.99,-5.21,1.23,38.0,53.9,3.24,2,12,,STRONG_BULLISH,WEAK_HOLD
VINCOFE,VINCOFE,MICRO_CAP,137.03,0.15,1.08,3.48,38.0,44.2,-2.54,7,9,,STRONG_BEARISH,WEAK_HOLD
PATELRMART,PATELRMART,MICRO_CAP,208.88,-1.38,-3.48,35.24,38.0,74.0,7.08,8,6,,BULLISH,WEAK_HOLD
BPCL,Bharat Petroleum Corporation Limited,MICRO_CAP,301.7,-1.97,-4.04,6.72,37.3,52.8,-17.39,3,10,62.6,BULLISH,WEAK_HOLD
EPACKPEB,EPACKPEB,MICRO_CAP,204.31,2.02,6.54,46.86,37.3,72.3,9.59,9,6,,BULLISH,WEAK_HOLD
SETFGOLD,SETFGOLD,MICRO_CAP,126.37,-0.09,-1.94,4.08,37.3,39.0,-1.97,3,8,,STRONG_BULLISH,WEAK_HOLD
REDTAPE,REDTAPE,MICRO_CAP,127.32,-2.01,3.05,12.72,37.3,65.6,0.31,9,10,,BULLISH,WEAK_HOLD
HINDUNILVR,HINDUNILVR,MICRO_CAP,2309.3,0.86,-2.51,11.32,37.3,67.8,-1.43,9,13,,STRONG_BEARISH,WEAK_HOLD
KPITTECH,KPITTECH,MICRO_CAP,768.55,4.64,4.43,16.44,37.3,64.0,-11.06,9,18,,STRONG_BEARISH,WEAK_HOLD
MARKOLINES,MARKOLINES,MICRO_CAP,152.29,-0.41,1.25,7.16,37.3,45.8,-2.27,4,12,,BULLISH,WEAK_HOLD
ACE,ACE,MICRO_CAP,889.75,-1.6,-4.78,13.97,36.7,57.8,1.08,9,10,10.0,BULLISH,WEAK_HOLD
IEX,IEX,MICRO_CAP,126.97,0.82,0.95,6.84,36.7,45.9,3.58,9,8,,BULLISH,WEAK_HOLD
CEATLTD,CEATLTD,MICRO_CAP,3305.1,-6.02,-12.76,-4.56,36.7,38.1,-14.39,6,6,58.73,BULLISH,WEAK_HOLD
