"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","RS_CONFIDENCE","CONFIDENCE_SCORE","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN"
656,"PANAMAPET","PANAMA PETROCHEM LTD","MICRO_CAP",295.15,-8.88,-11.91,-16.89,19.3,16,"STRONG_BEARISH",-16.67,5,6,0,NA,NA,NA,NA,NA,103900542.25,"SELL","2025-08-29",0.3,0.193,0.3,0.2572,0.40576,-0.03858,4,-0.0457759848125297
939,"MANGLMCEM","MANGALAM CEMENT LTD","MICRO_CAP",704.7,1.54,-3.62,-2.73,19.3,42.6,"BEARISH",-2.47,0,9,0,NA,NA,NA,NA,NA,38338392,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
942,"GALAXYSURF","GALAXY SURFACTANTS LTD","MICRO_CAP",2264.6,1.07,2.05,-16.02,19.3,36.7,"BEARISH",-6.32,0,15,0,NA,NA,NA,NA,NA,38190494.1,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
947,"GOCOLORS","GO FASHION INDIA LTD","MICRO_CAP",705.25,0.38,1.61,-15.9,19.3,31.8,"STRONG_BEARISH",-14.54,0,11,0,NA,NA,NA,NA,NA,37234149,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
982,"ORIENTTECH","ORIENT TECHNOLOGIES LTD","MICRO_CAP",303.55,0.16,-2.38,-3.97,19.3,36.6,"STRONG_BEARISH",-5.41,0,15,0,NA,NA,NA,NA,NA,33278276.4,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1039,"DYNAMATECH","DYNAMATIC TECHNOLOGIES","MICRO_CAP",6429.5,0.17,-1.58,-3.99,19.3,38.7,"BEARISH",-8.09,0,13,0,NA,NA,NA,NA,NA,26457261.5,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1060,"ORIENTHOT","ORIENT HOTELS LTD","MICRO_CAP",137.19,0.92,-1.79,-4.88,19.3,39.9,"STRONG_BEARISH",-4,1,11,0,NA,NA,NA,NA,NA,25315318.24,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1102,"AJMERA","AJMERA REALTY & INF I LTD","MICRO_CAP",870.7,-0.87,-2.73,-3,19.3,44.3,"BULLISH",-7.01,0,12,0,10,10,10,10,10,21411896.85,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1219,"SALASAR","SALASAR TECHNO ENGG. LTD.","MICRO_CAP",7.34,-0.41,-6.5,1.52,19.3,46.8,"BEARISH",-4.44,1,8,0,NA,NA,NA,NA,NA,14664625.26,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1261,"KABRAEXTRU","KABRA EXTRUSION TECHNIK L","MICRO_CAP",288.9,0.71,16.68,0.38,19.3,58.3,"NEUTRAL",-2.25,1,2,0,NA,NA,NA,NA,NA,12829575.55,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1277,"MANALIPETC","MANALI PETROCHEMICALS LT","MICRO_CAP",64.43,-0.71,-4.11,-6.58,19.3,41.8,"BULLISH",-4.89,0,4,0,NA,NA,NA,NA,NA,12077895.2,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1285,"GSLSU","GLOBAL SURFACES LIMITED","MICRO_CAP",108.01,-3.1,-5.83,-5.72,19.3,34.8,"STRONG_BEARISH",-8.03,1,6,0,NA,NA,NA,NA,NA,11680416.15,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1296,"ITIETF","ICICIPRAMC - ICICITECH","MICRO_CAP",38.33,-0.73,-0.85,-1.03,19.3,44,"BULLISH",-5.93,0,8,0,NA,NA,NA,NA,NA,11337425.32,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1394,"LAOPALA","LA OPALA RG LIMITED","MICRO_CAP",242.35,0.33,-3.71,-11.86,19.3,40.4,"BEARISH",-4.89,0,10,0,NA,NA,NA,NA,NA,7371507.55,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1413,"NAHARSPING","NAHAR SPINNING MILLS LTD.","MICRO_CAP",213.75,2.81,-1.16,-18.74,19.3,39,"STRONG_BEARISH",-17.17,0,16,0,NA,NA,NA,NA,NA,6965708.2,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1466,"TOP10ADD","DSPAMC - TOP10ADD","MICRO_CAP",93.8,-0.13,-1.26,-2.7,19.3,36.7,"BEARISH",-0.81,0,8,0,NA,NA,NA,NA,NA,5386677.03,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1515,"MUTHOOTCAP","MUTHOOT CAP SERV LTD","MICRO_CAP",275.1,0.04,-2.15,-10.7,19.3,37.3,"BEARISH",-1.64,0,11,0,NA,NA,NA,NA,NA,4292501.6,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1547,"ITETF","MIRAEAMC - ITETF","MICRO_CAP",36.55,-0.81,-0.79,-0.89,19.3,44.4,"BULLISH",-5.97,0,8,0,NA,NA,NA,NA,NA,3712230.53,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1560,"TVSSRICHAK","TVS SRICHAKRA LIMITED","MICRO_CAP",2838.6,-1.26,-1.79,-6.78,19.3,38.8,"BULLISH",-4.89,0,10,0,NA,NA,NA,NA,NA,3547100.5,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1618,"AJOONI","AJOONI BIOTECH LIMITED","MICRO_CAP",5.39,0,5.48,-2.88,19.3,51.9,"STRONG_BEARISH",-0.17,0,6,0,10,10,10,10,10,2631549.82,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1633,"OAL","ORIENTAL AROMATICS LTD","MICRO_CAP",327.75,-1.01,-4.64,-13.24,19.3,33.4,"BEARISH",-11.89,0,8,0,NA,NA,NA,NA,NA,2461386.35,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1677,"WEALTH","WEALTH FRST PORT. MG. LTD","MICRO_CAP",1214.7,-0.3,0.21,5.07,19.3,47,"NEUTRAL",-4.65,3,8,0,NA,NA,NA,NA,NA,1967343.4,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1693,"SBIETFIT","SBIAMC - SBIETFIT","MICRO_CAP",383.38,-0.88,-0.77,-1.1,19.3,44.3,"BULLISH",-5.84,0,8,0,NA,NA,NA,NA,NA,1819398.95,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1785,"HDFCNIFIT","HDFCAMC - HDFCNIFIT","MICRO_CAP",36.91,-0.94,-0.65,-0.94,19.3,44.7,"BULLISH",-6.04,0,8,0,NA,NA,NA,NA,NA,1111529.84,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1814,"MOMENTUM","BIRLASLAMC - MOMENTUM","MICRO_CAP",30.1,-0.46,-3.03,-1.73,19.3,36.7,"BULLISH",-1.26,0,8,0,NA,NA,NA,NA,NA,977682.75,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1938,"NDGL","NAGA DHUNSERI GROUP LTD","MICRO_CAP",3976.8,-1.16,-4.16,1.08,19.3,42.8,"BEARISH",-2.87,1,8,0,NA,NA,NA,NA,NA,377309.5,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1963,"LIBAS","LIBAS CONSU PRODUCTS LTD","MICRO_CAP",11.59,-2.52,-7.58,-11.86,19.3,36.3,"BULLISH",-12.44,0,10,0,NA,NA,NA,NA,NA,294940.97,"SELL","2025-08-29",0.7,0.193,0.3,0.3772,0.50176,-0.05658,5,-0.078278915329275
1987,"ORIENTLTD","ORIENT PRESS LIMITED","MICRO_CAP",88.25,-2.28,1.39,3.34,19.3,48.7,"NEUTRAL",-4.4,1,10,0,NA,NA,NA,NA,NA,205582.69,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
1989,"ITETFADD","DSPAMC - DSPITETF","MICRO_CAP",36.48,-1.08,-0.79,-1.14,19.3,43.6,"BULLISH",-6.03,0,8,0,NA,NA,NA,NA,NA,194797.78,"SELL","2025-08-29",1,0.193,0.3,0.4672,0.57376,-0.07008,6,-0.110745891276865
52,"DLF","DLF LIMITED","MID_CAP",739.05,-1.39,-3.08,-6.31,18.7,34.9,"BEARISH",-8.94,1,6,0,NA,NA,NA,NA,NA,2274679708.5,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
133,"TATAELXSI","TATA ELXSI LIMITED","MID_CAP",5234,-1.95,-6.19,-14.21,18.7,18.5,"BEARISH",-15.27,3,8,0,NA,NA,NA,NA,NA,1061207479,"SELL","2025-08-29",0.3,0.187,0.3,0.2548,0.40384,-0.03822,4,-0.0452200662565073
238,"HINDZINC","HINDUSTAN ZINC LIMITED","SMALL_CAP",419.25,-0.58,-1.33,-3.05,18.7,41.5,"BEARISH",-3.83,0,10,0,NA,NA,NA,NA,NA,535528328.35,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
300,"SIGNATURE","SIGNATUREGLOBAL INDIA LTD","SMALL_CAP",1089.1,-1.37,-2.92,-3.56,18.7,32.4,"STRONG_BEARISH",-10.84,1,10,0,NA,NA,NA,NA,NA,412937235.8,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
395,"M&MFIN","M&M FIN. SERVICES LTD","MICRO_CAP",253.95,-1.99,-3.44,-1.44,18.7,43.2,"BEARISH",-1.08,0,8,0,NA,NA,NA,NA,NA,272608798.15,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
473,"MSUMI","MOTHERSON SUMI WRNG IND L","MICRO_CAP",41.56,0.34,-0.48,10.03,18.7,43.6,"BEARISH",-27.65,5,7,0,NA,NA,NA,NA,NA,195814870.8,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
641,"PFIZER","PFIZER LTD","MICRO_CAP",5156,-0.23,-9.04,-1.99,18.7,41.5,"BULLISH",-7.41,0,8,0,NA,NA,NA,NA,NA,108350856,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
736,"LINDEINDIA","LINDE INDIA LIMITED","MICRO_CAP",6378.5,0.07,1.06,-3.61,18.7,45.4,"STRONG_BEARISH",-5.51,0,15,0,NA,NA,NA,NA,NA,80674336,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
752,"GUJGASLTD","GUJARAT GAS LIMITED","MICRO_CAP",419.45,0.08,-2.92,-6.48,18.7,34.7,"BEARISH",-6,0,11,0,NA,NA,NA,NA,NA,76189335.45,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
839,"FUSION","FUSION FINANCE LIMITED","MICRO_CAP",170.51,1,1.99,2.7,18.7,56.2,"BULLISH",-10.01,1,7,0,NA,NA,NA,NA,NA,53732217.92,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
977,"NELCO","NELCO LTD","MICRO_CAP",805.35,-1.64,-4.22,-3.86,18.7,34,"BEARISH",-23.19,0,12,0,NA,NA,NA,NA,NA,33834838.45,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
1044,"NOCIL","NOCIL LIMITED","MICRO_CAP",176.89,0.37,-3.85,-4.81,18.7,42.2,"BEARISH",-1.76,0,8,0,NA,NA,NA,NA,NA,26148793.29,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
1061,"RPSGVENT","RPSG VENTURES LIMITED","MICRO_CAP",863.05,-1.11,-5.47,-13.36,18.7,37.5,"BEARISH",-2.59,0,10,0,NA,NA,NA,NA,NA,25234796.5,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
1404,"NUCLEUS","NUCLEUS SOFTWARE EXPORTS","MICRO_CAP",1015.1,0.08,-2.92,0.05,18.7,42.6,"BULLISH",-10.39,1,10,0,NA,NA,NA,NA,NA,7191796.5,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
1412,"UGARSUGAR","THE UGAR SUGAR WORKS LTD","MICRO_CAP",41.41,-1.52,-1.38,-8.77,18.7,39.4,"STRONG_BEARISH",-7.33,1,10,0,NA,NA,NA,NA,NA,6972322.75,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
1421,"IRMENERGY","IRM ENERGY LIMITED","MICRO_CAP",264.45,-0.32,-4.51,-10.4,18.7,36.1,"BEARISH",-5.04,0,10,0,NA,NA,NA,NA,NA,6743503,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
1435,"REPRO","REPRO INDIA LIMITED","MICRO_CAP",458.35,-3.2,-4.96,-14.88,18.7,27.9,"BEARISH",-8.5,3,8,0,NA,NA,NA,NA,NA,6292753.35,"SELL","2025-08-29",0.3,0.187,0.3,0.2548,0.40384,-0.03822,4,-0.0452200662565073
1442,"RACLGEAR","RACL GEARTECH LIMITED","MICRO_CAP",898.75,-0.18,-3.55,-4.58,18.7,46.1,"BEARISH",-1.12,0,6,0,NA,NA,NA,NA,NA,6180705,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
1456,"SUNDROP","SUNDROP BRANDS LIMITED","MICRO_CAP",801.8,0.09,-3.62,-3.41,18.7,40.7,"BULLISH",-3.61,0,6,0,NA,NA,NA,NA,NA,5751605.15,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
1518,"TREL","TRANSINDIA REAL ESTATE L","MICRO_CAP",31.86,0.19,-4.04,-3.1,18.7,32.2,"STRONG_BEARISH",0.04,1,8,0,NA,NA,NA,NA,NA,4245755.2,"SELL","2025-08-29",0.7,0.187,0.5,0.4348,0.54784,-0.06522,5,-0.0980457005411906
1525,"INDOWIND","INDOWIND ENERGY LTD","MICRO_CAP",16.63,-1.77,-7.61,-9.08,18.7,27.3,"BEARISH",-12.52,3,4,0,NA,NA,NA,NA,NA,4004638.82,"SELL","2025-08-29",0.3,0.187,0.3,0.2548,0.40384,-0.03822,4,-0.0452200662565073
1549,"VETO","VETO SWITCHGEAR CABLE LTD","MICRO_CAP",113.1,2.46,-0.82,-12.6,18.7,37.3,"BEARISH",-5.47,0,15,0,NA,NA,NA,NA,NA,3646887.37,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
1663,"EMMBI","EMMBI INDUSTRIES LIMITED","MICRO_CAP",101.49,0.83,-1.18,-7.9,18.7,40.6,"STRONG_BEARISH",-4.83,0,8,0,NA,NA,NA,NA,NA,2128766.09,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
1687,"TREJHARA","TREJHARA SOLUTIONS LTD","MICRO_CAP",206.72,-1.36,-0.8,-8.65,18.7,39.3,"STRONG_BEARISH",-8.74,1,10,0,NA,NA,NA,NA,NA,1879430.36,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
1753,"ANUHPHR","ANUH PHARMA LIMITED","MICRO_CAP",87.36,0.48,-2.81,-12.12,18.7,24,"STRONG_BEARISH",-54.64,0,10,15,55.41,52.86,57.5,58.95,54,1345605.48,"SELL","2025-08-29",0.3,0.187,0.3,0.2548,0.40384,-0.03822,4,-0.0452200662565073
1799,"KANORICHEM","KANORIA CHEMICALS & INDUS","MICRO_CAP",82.42,-0.52,-2.94,-10.37,18.7,35.7,"STRONG_BEARISH",-8.8,1,10,0,NA,NA,NA,NA,NA,1058279.64,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
1880,"MEGASTAR","MEGASTAR FOODS LIMITED","MICRO_CAP",227.9,-1.96,-4.02,-15.86,18.7,35.5,"BEARISH",-3,0,10,0,NA,NA,NA,NA,NA,609078.9,"SELL","2025-08-29",0.7,0.187,0.3,0.3748,0.49984,-0.05622,5,-0.0775234418091561
1883,"TGBHOTELS","TGB BANQUETS&HOTELS LTD","MICRO_CAP",11.65,-1.69,1.13,-0.51,18.7,48.1,"BULLISH",-6.53,0,4,0,NA,NA,NA,NA,NA,603936.41,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
1978,"PARASPETRO","PARAS PETROFILS LTD.","MICRO_CAP",2.41,-0.82,-3.6,-1.23,18.7,45.4,"BEARISH",-4.79,0,10,0,NA,NA,NA,NA,NA,255672.46,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
1988,"JETFREIGHT","JET FREIGHT LOGISTICS LTD","MICRO_CAP",13.38,-1.25,-1.91,-4.09,18.7,40.2,"BEARISH",-1.73,0,8,0,NA,NA,NA,NA,NA,200841.62,"SELL","2025-08-29",1,0.187,0.3,0.4648,0.57184,-0.06972,6,-0.109760705289673
159,"SBICARD","SBI CARDS & PAY SER LTD","SMALL_CAP",803.5,-0.01,-2.13,-1.37,18,37.2,"BEARISH",-13.81,1,6,0,NA,NA,NA,NA,NA,912458759.65,"SELL","2025-08-29",0.7,0.18,0.3,0.372,0.4976,-0.0558,5,-0.0766483516483516
181,"IREDA","INDIAN RENEWABLE ENERGY","SMALL_CAP",140.5,-0.38,-4.73,-6.47,18,30.3,"BEARISH",-11.38,1,6,0,NA,NA,NA,NA,NA,804562666.44,"SELL","2025-08-29",0.7,0.18,0.3,0.372,0.4976,-0.0558,5,-0.0766483516483516
326,"ICICIPRULI","ICICI PRU LIFE INS CO LTD","MICRO_CAP",599.85,-1.59,-4.18,-3.12,18,35.1,"BULLISH",-1.42,0,6,0,NA,NA,NA,NA,NA,359853870.45,"SELL","2025-08-29",0.7,0.18,0.3,0.372,0.4976,-0.0558,5,-0.0766483516483516
338,"ORIENTCEM","ORIENT CEMENT LTD.","MICRO_CAP",217.21,-4.52,-8.62,-11.91,18,29.8,"STRONG_BEARISH",-10.8,5,4,0,NA,NA,NA,NA,NA,349001116.6,"SELL","2025-08-29",0.3,0.18,0.3,0.252,0.4016,-0.0378,4,-0.0445754716981132
371,"UBL","UNITED BREWERIES LTD","MICRO_CAP",1850.1,-0.3,-1.33,-5.19,18,28.3,"STRONG_BEARISH",-3,1,8,0,NA,NA,NA,NA,NA,308706047.5,"SELL","2025-08-29",0.3,0.18,0.3,0.252,0.4016,-0.0378,4,-0.0445754716981132
386,"TATATECH","TATA TECHNOLOGIES LIMITED","MICRO_CAP",657.25,-0.74,-3.85,-7.34,18,33.5,"BEARISH",-6.63,0,10,0,NA,NA,NA,NA,NA,286054440.95,"SELL","2025-08-29",0.7,0.18,0.3,0.372,0.4976,-0.0558,5,-0.0766483516483516
563,"ELGIEQUIP","ELGI EQUIPMENTS LTD","MICRO_CAP",471.85,-2.63,-5.55,-16.83,18,29.6,"BEARISH",-5.65,0,8,0,NA,NA,NA,NA,NA,146022832.1,"SELL","2025-08-29",0.3,0.18,0.3,0.252,0.4016,-0.0378,4,-0.0445754716981132
782,"MOIL","MOIL LIMITED","MICRO_CAP",330.25,-0.08,0.15,-4.77,18,42,"BEARISH",-6.21,0,10,0,NA,NA,NA,NA,NA,68036465.5,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
888,"EMIL","ELECTRONICS MART IND LTD","MICRO_CAP",125.14,0.5,-4.77,-3.28,18,45.2,"BULLISH",-17.4,0,8,0,NA,NA,NA,NA,NA,45272257.61,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
919,"STEELCAS","STEELCAST LIMITED","MICRO_CAP",209.7,-80.86,-80.82,-83.19,18,11,"BEARISH",-77.33,5,0,0,NA,NA,NA,NA,NA,40940291.9,"SELL","2025-08-29",0.3,0.18,0.3,0.252,0.4016,-0.0378,4,-0.0445754716981132
952,"SPAL","S. P. APPARELS LIMITED","MICRO_CAP",726.65,-1.3,-0.98,-10.71,18,41.1,"BEARISH",-8.52,0,8,0,NA,NA,NA,NA,NA,36778105.25,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
969,"JASH","JASH ENGINEERING LIMITED","MICRO_CAP",519.05,1.27,-4.37,-9.84,18,40.7,"STRONG_BEARISH",-1.37,0,10,0,NA,NA,NA,NA,NA,35191971.9,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
999,"PSPPROJECT","PSP PROJECTS LIMITED","MICRO_CAP",686.2,-1.98,2.23,-12.03,18,44.2,"BEARISH",-6.83,0,8,0,NA,NA,NA,NA,NA,31150237.8,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
1063,"UYFINCORP","U. Y. FINCORP LIMITED","MICRO_CAP",11.91,-6,-20.07,-32.75,18,27.3,"STRONG_BEARISH",-30.07,5,4,0,NA,NA,NA,NA,NA,25187336.23,"SELL","2025-08-29",0.3,0.18,0.3,0.252,0.4016,-0.0378,4,-0.0445754716981132
1088,"MVGJL","MANOJ VAIBHAV GEM N JEW L","MICRO_CAP",196.6,-1.59,-3.99,-4.44,18,32.7,"STRONG_BEARISH",-18.24,0,10,0,NA,NA,NA,NA,NA,22242766.85,"SELL","2025-08-29",0.7,0.18,0.3,0.372,0.4976,-0.0558,5,-0.0766483516483516
1145,"MADRASFERT","MADRAS FERTILISERS LTD","MICRO_CAP",86.99,-1.19,-7.31,-7.91,18,39.4,"BEARISH",-0.34,0,6,0,NA,NA,NA,NA,NA,18915427.17,"SELL","2025-08-29",0.7,0.18,0.3,0.372,0.4976,-0.0558,5,-0.0766483516483516
1174,"MOTISONS","MOTISONS JEWELLERS LTD","MICRO_CAP",19.11,0.53,-4.74,-9.26,18,41.6,"BULLISH",-5.29,0,8,0,NA,NA,NA,NA,NA,17034418.45,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
1214,"ONMOBILE","ONMOBILE GLOBAL LTD.","MICRO_CAP",50.69,1.34,-3.17,-6.41,18,40.1,"BEARISH",-2.04,0,6,0,NA,NA,NA,NA,NA,14846078.07,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
1223,"AMBIKCO","AMBIKA COTTON MILL LTD.","MICRO_CAP",1407.7,1.37,-4.77,-12.17,18,39.9,"BEARISH",-5.4,0,9,0,10,10,10,10,10,14574166.8,"SELL","2025-08-29",0.7,0.18,0.3,0.372,0.4976,-0.0558,5,-0.0766483516483516
1462,"GULPOLY","GULSHAN POLYOLS LIMITED","MICRO_CAP",164.21,1.16,-1.3,-1.75,18,41.9,"STRONG_BEARISH",-5.19,0,15,0,NA,NA,NA,NA,NA,5563578.92,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
1485,"TCIEXP","TCI EXPRESS LIMITED","MICRO_CAP",682.85,-0.44,-1.92,-1.44,18,43.8,"BEARISH",-6.21,0,12,0,NA,NA,NA,NA,NA,4927374.25,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
1512,"KOTHARIPET","KOTHARI PETROCHEM LTD","MICRO_CAP",159.59,0.21,-5.67,-1.76,18,41.5,"BULLISH",-8.94,0,10,0,NA,NA,NA,NA,NA,4403758.28,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
1558,"SAHYADRI","SAHYADRI INDUSTRIES LTD","MICRO_CAP",236.85,-4.59,-18.34,-21.73,18,18.5,"BEARISH",-19.78,3,2,0,NA,NA,NA,NA,NA,3561780.35,"SELL","2025-08-29",0.3,0.18,0.3,0.252,0.4016,-0.0378,4,-0.0445754716981132
1646,"BANKETF","MIRAEAMC - BANKETF","MICRO_CAP",545.51,-0.31,-2.67,-4.14,18,26.9,"BEARISH",0.48,2,6,0,10,10,10,10,10,2312465.77,"SELL","2025-08-29",0.3,0.18,0.5,0.312,0.4496,-0.0468,4,-0.0593908629441624
1675,"KICL","KALYANI INVEST CO LTD","MICRO_CAP",4730.7,-0.73,-1.33,-2.55,18,42.8,"BEARISH",-3.4,0,8,0,NA,NA,NA,NA,NA,1974960.3,"SELL","2025-08-29",1,0.18,0.3,0.462,0.5696,-0.0693,6,-0.108620689655172
1803,"EMULTIMQ","EDELAMC - EMULTIMQ","MICRO_CAP",40.26,-0.22,-2.26,-3.06,18,33.5,"BULLISH",-3.18,0,8,0,NA,NA,NA,NA,NA,1048775.13,"SELL","2025-08-29",0.7,0.18,0.3,0.372,0.4976,-0.0558,5,-0.0766483516483516
31,"VEDL","VEDANTA LIMITED","LARGE_CAP",420.65,-0.91,-5.31,-3.21,17.3,38.6,"BULLISH",-4.27,1,6,0,NA,NA,NA,NA,NA,3265729541.75,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,0.49536,-0.05538,5,-0.0757799671592775
74,"SONACOMS","SONA BLW PRECISION FRGS L","MID_CAP",443.05,-1.62,-1.47,-3.96,17.3,42.7,"BEARISH",-3.85,0,8,0,NA,NA,NA,NA,NA,1738373878.05,"SELL","2025-08-29",1,0.173,0.3,0.4592,0.56736,-0.06888,6,-0.10749063670412
114,"INOXWIND","INOX WIND LIMITED","MID_CAP",138.12,0.82,-4.12,-11.55,17.3,32.5,"STRONG_BEARISH",-15.04,1,13,0,NA,NA,NA,NA,NA,1294452978.37,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,0.49536,-0.05538,5,-0.0757799671592775
184,"LICI","LIFE INSURA CORP OF INDIA","SMALL_CAP",852.15,-2,-4.16,-5.53,17.3,31.4,"BEARISH",-5.24,0,8,0,NA,NA,NA,NA,NA,796423449.5,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,0.49536,-0.05538,5,-0.0757799671592775
