"SYMBOL","ISIN","TIMESTAMP","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TOTALTRADES"
"TCS.NS","INE467B01029",2024-08-30,4500,4592.25,4487.8,4553.75,94.4,4511.8,3637222,"6757059.65",1793
"INFY.NS","INE009A01021",2024-09-02,1943.35,1975.75,1942.8,1964.5,2370,1943.7,5573739,"76078594.9",5578
"RELIANCE.NS","INE002A01018",2024-09-02,3021.75,3053.6,3013.25,3032.5,2370,3019.25,5620426,"76078594.9",5578
"TCS.NS","INE467B01029",2024-09-02,4576,4588,4512,4521.05,2370,4553.75,1216500,"76078594.9",5578
"INFY.NS","INE009A01021",2024-09-03,1967,1967,1936.45,1941.25,254.22,1964.5,4694322,"108661.67",42
"RELIANCE.NS","INE002A01018",2024-09-03,3042.5,3046,3015,3018.25,254.22,3032.5,5461900,"108661.67",42
"TCS.NS","INE467B01029",2024-09-03,4521.05,4555.9,4495.9,4512.35,254.22,4521.05,1717263,"108661.67",42
"INFY.NS","INE009A01021",2024-09-04,1921.1,1927.2,1900.05,1922.45,394.9,1941.25,4778310,"459418414.1",19214
"RELIANCE.NS","INE002A01018",2024-09-04,3001.4,3035,2999,3029.1,394.9,3018.25,5991652,"459418414.1",19214
"TCS.NS","INE467B01029",2024-09-04,4476.95,4487,4436.7,4479.25,394.9,4512.35,1265505,"459418414.1",19214
"INFY.NS","INE009A01021",2024-09-05,1926.25,1940,1909.6,1933.15,2360,1922.45,4081810,"2895270043.45",89188
"RELIANCE.NS","INE002A01018",2024-09-05,3038.1,3051.55,2974.1,2985.95,2360,3029.1,8132084,"2895270043.45",89188
"TCS.NS","INE467B01029",2024-09-05,4481,4499,4454.15,4475.95,2360,4479.25,1688793,"2895270043.45",89188
"INFY.NS","INE009A01021",2024-09-06,1922,1936.5,1896.85,1901.85,285.65,1933.15,5848106,"17919555.65",2149
"RELIANCE.NS","INE002A01018",2024-09-06,2985,2994,2923.25,2929.65,285.65,2985.95,9697114,"17919555.65",2149
"TCS.NS","INE467B01029",2024-09-06,4473.95,4518.95,4440,4456.75,285.65,4475.95,1649179,"17919555.65",2149
"INFY.NS","INE009A01021",2024-09-09,1890,1920.85,1889,1894.65,324.4,1901.85,4772612,"866120637.85",25311
"RELIANCE.NS","INE002A01018",2024-09-09,2933,2939.85,2911.2,2924.9,324.4,2929.65,4505149,"866120637.85",25311
"TCS.NS","INE467B01029",2024-09-09,4455,4490.25,4430.5,4449.55,324.4,4456.75,1184938,"866120637.85",25311
"INFY.NS","INE009A01021",2024-09-10,1904.9,1935,1896,1912.3,107.61,1894.65,6909600,"23087538.56",3286
"RELIANCE.NS","INE002A01018",2024-09-10,2921,2944.1,2915.15,2923.05,107.61,2924.9,5384130,"23087538.56",3286
"TCS.NS","INE467B01029",2024-09-10,4442.45,4539.95,4440.45,4507.85,107.61,4449.55,1385591,"23087538.56",3286
"INFY.NS","INE009A01021",2024-09-11,1914.7,1926,1905,1910.15,771.95,1912.3,5312946,"50140031.2",6572
"RELIANCE.NS","INE002A01018",2024-09-11,2926.1,2937.5,2895.1,2903,771.95,2923.05,4880101,"50140031.2",6572
"TCS.NS","INE467B01029",2024-09-11,4521.45,4549.35,4471.25,4479.35,771.95,4507.85,1325919,"50140031.2",6572
"INFY.NS","INE009A01021",2024-09-12,1925,1956.4,1910.8,1950.45,766.05,1910.15,8555092,"3261690.17",661
"RELIANCE.NS","INE002A01018",2024-09-12,2914,2972,2891.75,2959.6,766.05,2903,11174688,"3261690.17",661
"TCS.NS","INE467B01029",2024-09-12,4510.25,4532.6,4431.3,4517.7,766.05,4479.35,2742216,"3261690.17",661
"INFY.NS","INE009A01021",2024-09-13,1950.45,1958.6,1935.65,1944.1,1093,1950.45,3843127,"359971829.5",22882
"RELIANCE.NS","INE002A01018",2024-09-13,2952.8,2966.3,2939,2945.25,1093,2959.6,4355664,"359971829.5",22882
"TCS.NS","INE467B01029",2024-09-13,4530,4547,4505,4522.6,1093,4517.7,1458786,"359971829.5",22882
"INFY.NS","INE009A01021",2024-09-16,1945.75,1952,1933.05,1950.25,1711.95,1944.1,1570181,"379992698.2",13246
"RELIANCE.NS","INE002A01018",2024-09-16,2955.1,2961.8,2929.5,2942.7,1711.95,2945.25,2740887,"379992698.2",13246
"TCS.NS","INE467B01029",2024-09-16,4527,4546.05,4494.45,4513.25,1711.95,4522.6,1155120,"379992698.2",13246
"INFY.NS","INE009A01021",2024-09-17,1947.75,1958.45,1942.15,1952.55,22.07,1950.25,2793127,"816063.02",271
"RELIANCE.NS","INE002A01018",2024-09-17,2948,2954.95,2933.25,2944.6,22.07,2942.7,2967664,"816063.02",271
"TCS.NS","INE467B01029",2024-09-17,4513.25,4535.8,4466,4505.65,22.07,4513.25,1699364,"816063.02",271
"INFY.NS","INE009A01021",2024-09-18,1938.75,1938.75,1881.3,1892.15,604.9,1952.55,6385468,"1045505029.4",37110
"RELIANCE.NS","INE002A01018",2024-09-18,2940,2964,2921.1,2926.9,604.9,2944.6,4287357,"1045505029.4",37110
"TCS.NS","INE467B01029",2024-09-18,4497.05,4497.05,4321,4346.15,604.9,4505.65,2961779,"1045505029.4",37110
"INFY.NS","INE009A01021",2024-09-19,1910.6,1924.9,1878.8,1894.2,83.5,1892.15,7976570,"31897423.4",2956
"RELIANCE.NS","INE002A01018",2024-09-19,2932.5,2953,2911.1,2939.35,83.5,2926.9,8477951,"31897423.4",2956
"TCS.NS","INE467B01029",2024-09-19,4390.05,4422.2,4281.8,4296.15,83.5,4346.15,2927551,"31897423.4",2956
