"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","CURRENT_PRICE_BACKTEST","CHANGE_1D_BACKTEST","CHANGE_1W_BACKTEST","CHANGE_1M_BACKTEST","TECHNICAL_SCORE_BACKTEST","RSI_BACKTEST","TREND_SIGNAL_BACKTEST","VOLUME","ANALYSIS_DATE_BACKTEST","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","VOLUME_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","TRADING_SIGNAL_BACKTEST","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR","TOTAL_TRADES","ENHANCED_TRADING_SIGNAL","HAS_BACKTESTING_DATA","BACKTESTING_DATE"
1878,"AGRITECH","AGRITECH","MICRO_CAP",138.87,0.79,-0.86,NA,16,42.1,"BEARISH",-5.29,0,9,0,10,737111.61,"SELL",2025-09-02,138.46,0.28,-1.97,-3.71,10,40.5,"STRONG_BEARISH",1542,"2025-08-29",1,0.1,0.2,0.4,"Low","SELL",0.346318730758503,-0.0868672112235799,2,-0.132889246351478,"Poor",0.421076881699264,0.690973004023545,0.989723752276041,2,"SELL_BACKTESTED",TRUE,20333
1904,"SILINV","SILINV","MICRO_CAP",567.4,1.62,-0.22,NA,16,46.9,"STRONG_BEARISH",-1.38,0,8,0,NA,629186.25,"SELL",2025-09-02,557.4,-0.78,2.38,-7.37,15,40.6,"STRONG_BEARISH",1147,"2025-08-29",1,0.15,0.2,0.42,"Low","SELL",0.356008517416194,-0.154311127588153,1,-0.239616721278719,"Poor",0.218702026922256,0.266841363231652,0.798794664535671,1,"SELL_BACKTESTED",TRUE,20333
1947,"HISARMETAL","HISARMETAL","MICRO_CAP",187.05,-0.35,-0.08,NA,16,42,"STRONG_BEARISH",-1.64,0,10,0,NA,437497.54,"SELL",2025-09-02,187.76,1.34,1.71,-3.37,20,42.8,"STRONG_BEARISH",1312,"2025-08-29",1,0.2,0.2,0.44,"Low","SELL",0.314581693103537,-0.0697343068663031,1,-0.101739778708357,"Poor",0.274799611605704,0.496541191963479,1.07864275353495,1,"SELL_BACKTESTED",TRUE,20333
1970,"RVHL","RVHL","MICRO_CAP",45.82,0.55,1.62,NA,16,54.8,"BEARISH",-7.63,2,10,0,NA,337473.97,"SELL",2025-09-02,46.8,1.98,5.6,-0.53,40,58.8,"STRONG_BEARISH",40711,"2025-08-29",1,0.4,0.2,0.52,"Medium","WEAK_HOLD",0.54550553499721,0.0149048263439909,5,0.0327942967224021,"Fair",0.16758928000927,0.627360905753449,1.28366214735433,5,"WEAK_HOLD_BACKTESTED",TRUE,20333
1990,"KSHITIJPOL","KSHITIJPOL","MICRO_CAP",3.16,0.64,3.61,NA,16,48.7,"BEARISH",-3.28,0,10,0,NA,268020.79,"SELL",2025-09-02,3.18,0.63,2.25,-3.05,30,49.8,"STRONG_BEARISH",157237,"2025-08-29",1,0.3,0.6,0.6,"Medium","SELL",0.374307202361524,-0.0620875341119245,1,-0.0992300604166432,"Poor",0.147793397831265,0.300854588486254,1.03509151218459,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
113,"DLF","DLF","MID_CAP",754.8,0.87,0.03,NA,15.3,42.4,"BEARISH",-7.86,0,9,0,NA,1307636291.4,"SELL",2025-09-02,739.05,-1.39,-4.77,-12.47,27,34.9,"BULLISH",3054170,"2025-08-29",0.7,0.27,1,0.618,"Medium","SELL",0.388840588182211,-0.145195193355903,4,-0.237573357373398,"Poor",0.235347784706391,0.156885956134647,0.572507841768675,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
181,"TATAELXSI","TATAELXSI","SMALL_CAP",5425.5,1.28,-0.97,NA,15.3,34.2,"STRONG_BEARISH",-10.36,1,8,0,NA,874416955.5,"SELL",2025-09-02,5234,-1.95,-8.6,-17.07,18,18.5,"STRONG_BEARISH",201277,"2025-08-29",0.3,0.18,0.6,0.342,"Low","SELL",0.287931679654866,-0.187665057636332,2,-0.263549230143215,"Poor",0.289758205413818,0.330635911878198,0.631079320446588,2,"SELL_BACKTESTED",TRUE,20333
402,"PETRONET","PETRONET","MICRO_CAP",277.45,0.05,3.22,NA,15.3,46.2,"BEARISH",-2.3,0,6,0,NA,313806655.4,"SELL",2025-09-02,269.5,-0.77,-4.74,-13.19,17,36.6,"STRONG_BEARISH",2352789,"2025-08-29",0.7,0.17,1,0.578,"Medium","SELL",0.443923417432234,-0.125075685372576,3,-0.224925287799426,"Poor",0.304684157669544,0.624940042058006,0.592393951094709,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
501,"NEWGEN","NEWGEN","MICRO_CAP",891.4,-0.02,-0.47,NA,15.3,46,"BEARISH",-18.94,2,10,0,NA,216457913.3,"SELL",2025-09-02,883.2,-2.13,0.95,-19.08,20,44.2,"STRONG_BEARISH",387535,"2025-08-29",1,0.2,0.6,0.56,"Medium","SELL",0.256931866891682,-0.142319884186145,3,-0.191530060091271,"Poor",0.256201197346672,0.670746492454782,0.932821911317296,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
570,"JBMA","JBMA","MICRO_CAP",611.45,-0.2,-1.08,NA,15.3,44.4,"BEARISH",-2.65,0,8,0,NA,164189478.65,"SELL",2025-09-02,594.95,-1.45,-7.33,-7.68,12,36.6,"STRONG_BEARISH",291554,"2025-08-29",0.7,0.12,0.6,0.438,"Low","SELL",0.389919807808474,-0.191719838010613,1,-0.314253503825322,"Poor",0.242018382716924,0.135401016706601,0.514975396567024,1,"SELL_BACKTESTED",TRUE,20333
639,"MIDHANI","MIDHANI","MICRO_CAP",379.15,0.65,-0.42,NA,15.3,42.8,"BEARISH",-10.69,1,4,0,NA,134350179.55,"SELL",2025-09-02,361.25,-2.13,-9.01,-15.65,32,30.2,"BULLISH",319520,"2025-08-29",0.7,0.32,0.6,0.518,"Medium","SELL",0.256173581490293,-0.118772386410274,3,-0.159677558439293,"Poor",0.152013619290665,0.747566728875972,0.996917612361722,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
669,"ZENSARTECH","ZENSARTECH","MICRO_CAP",793.05,0.72,-1.43,NA,15.3,47.2,"BEARISH",-2.57,1,6,0,NA,121642099.1,"SELL",2025-09-02,768.1,-1.3,-4.3,-7.44,22,37.4,"STRONG_BULLISH",171070,"2025-08-29",0.7,0.22,0.6,0.478,"Low","SELL",0.30368846594356,-0.0545156825101003,1,-0.0782920860042532,"Poor",0.219162383442745,0.147785210469738,0.887295946618542,1,"SELL_BACKTESTED",TRUE,20333
881,"WEL","WEL","MICRO_CAP",137.14,6.57,4.54,NA,15.3,37.4,"STRONG_BEARISH",-17.56,1,12,0,NA,60393679.53,"SELL",2025-09-02,130.3,-1.62,-18.71,-17.35,3,26.4,"STRONG_BEARISH",79497,"2025-08-29",0.5,0.03,0.4,0.282,"Low","SELL",0.397109625022858,-0.0840500562218949,4,-0.139411839548909,"Poor",0.294944818480872,0.358742546918802,1.05463621595409,4,"SELL_BACKTESTED",TRUE,20333
973,"SANOFI","SANOFI","MICRO_CAP",5115,0.07,0.22,NA,15.3,32.4,"STRONG_BEARISH",-11.07,0,13,0,NA,42817017,"SELL",2025-09-02,5144,0.67,-0.58,-12.59,12,33.5,"STRONG_BEARISH",7201,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.28777235224843,-0.156645963084884,3,-0.219938054327713,"Poor",0.273332076496445,0.387131385644898,0.746424489235505,3,"SELL_BACKTESTED",TRUE,20333
978,"SERVOTECH","SERVOTECH","MICRO_CAP",125.46,0.22,0.7,NA,15.3,44,"BEARISH",-5.81,0,10,0,NA,42069385.7,"SELL",2025-09-02,122.76,0.55,-1.49,-17,12,39,"STRONG_BEARISH",367975,"2025-08-29",0.7,0.12,0.6,0.438,"Low","SELL",0.433884678082541,-0.0740290041663684,3,-0.130766650009805,"Poor",0.208846586290747,0.34430868930649,1.07916619486641,3,"SELL_BACKTESTED",TRUE,20333
1261,"MOMENTUM50","MOMENTUM50","MICRO_CAP",50.72,0.22,-0.39,NA,15.3,41.3,"BULLISH",-1.1,0,6,0,NA,16303028.76,"SELL",2025-09-02,49.99,-0.48,-3.57,-6.39,27,31.2,"BULLISH",505493,"2025-08-29",0.7,0.27,0.8,0.558,"Medium","SELL",0.296426728321239,-0.160725837934297,3,-0.228442216900589,"Poor",0.297865110496059,0.487195081799291,0.655393197690137,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
1332,"KSOLVES","KSOLVES","MICRO_CAP",319.7,0.22,-3.5,NA,15.3,47,"BEARISH",-2.62,1,6,0,NA,12060961.8,"SELL",2025-09-02,316.35,-2.2,3.82,-8.26,15,44.3,"STRONG_BEARISH",30033,"2025-08-29",1,0.15,0.2,0.42,"Low","SELL",0.251875609857962,-0.0658929055090994,2,-0.0880774726467466,"Poor",0.308413928700611,0.545613256050274,0.555187168857083,2,"SELL_BACKTESTED",TRUE,20333
1393,"PAVNAIND","PAVNAIND","MICRO_CAP",38.25,0.79,-91.13,NA,15.3,11.2,"BEARISH",-87.18,4,3,0,NA,9534691.15,"SELL",2025-09-02,413.2,-2.66,-2.49,-3.48,45,49.5,"BULLISH",37471,"2025-08-29",1,0.45,0.2,0.54,"Medium","WEAK_HOLD",0.503204806568101,0.0437530472991057,6,0.088070593028198,"Fair",0.322387371677905,1.24793613958173,1.07621075597126,6,"WEAK_HOLD_BACKTESTED",TRUE,20333
1426,"VRAJ","VRAJ","MICRO_CAP",147.23,-0.07,-2.28,NA,15.3,33.2,"STRONG_BEARISH",-10.63,1,8,0,NA,8204065.93,"SELL",2025-09-02,147.26,-1.02,-4.52,-13.71,12,33.1,"STRONG_BEARISH",41422,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.401000016182661,-0.140780654747505,1,-0.235026141153344,"Poor",0.38439090072643,0.693451068690047,0.953491532779299,1,"SELL_BACKTESTED",TRUE,20333
1453,"VIKASLIFE","VIKASLIFE","MICRO_CAP",2.25,1.35,-0.44,NA,15.3,41.6,"STRONG_BEARISH",-7.29,0,11,0,NA,7218813.63,"SELL",2025-09-02,2.22,0,2.3,-13.62,7,36.6,"STRONG_BEARISH",2274650,"2025-08-29",0.7,0.07,1,0.538,"Medium","SELL",0.32298143915832,-0.160103565477766,2,-0.236483273484737,"Poor",0.199097461113706,0.349378831172362,0.918874449026771,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
1493,"YUKEN","YUKEN","MICRO_CAP",1012.6,2.7,4,NA,15.3,47.5,"BEARISH",-8.78,0,6,0,NA,5966760.6,"SELL",2025-09-02,1024.4,3.81,0.07,-7.96,55,48.9,"BULLISH",12973,"2025-08-29",1,0.55,0.2,0.58,"Medium","HOLD",0.513306132331491,0.065778723708354,7,0.135154206942168,"Moderate",0.218486264115199,0.882699942681938,1.24528796505183,7,"WEAK_HOLD_BACKTESTED",TRUE,20333
1532,"TIPSFILMS","TIPSFILMS","MICRO_CAP",432.4,-3.85,-6.76,NA,15.3,25.2,"STRONG_BEARISH",-20.76,1,8,0,NA,4973393.65,"SELL",2025-09-02,449.3,-1.31,-3.63,-20.56,3,29.9,"STRONG_BEARISH",4965,"2025-08-29",0.5,0.03,0.2,0.222,"Low","SELL",0.371994327846915,-0.0631881677894853,2,-0.100617192791982,"Poor",0.362604112189729,0.485390514670871,0.850054853199981,2,"SELL_BACKTESTED",TRUE,20333
1666,"SPENCERS","SPENCERS","MICRO_CAP",58.12,1.32,0.4,NA,15.3,49.7,"BEARISH",-3.09,1,8,0,NA,2499367.35,"SELL",2025-09-02,56.55,0.16,0.43,-6.28,15,43.5,"STRONG_BEARISH",56426,"2025-08-29",1,0.15,0.4,0.48,"Low","SELL",0.261338615883142,-0.11758863418363,4,-0.15919152769062,"Poor",0.267993995314464,0.245532393408939,0.88646168874111,4,"SELL_BACKTESTED",TRUE,20333
1753,"LATTEYS","LATTEYS","MICRO_CAP",19.74,-0.95,-1.55,NA,15.3,44.4,"NEUTRAL",-3.15,0,6,0,NA,1533229.37,"SELL",2025-09-02,19.2,-4.53,-2.29,-16.49,17,38.5,"BEARISH",122269,"2025-08-29",0.7,0.17,0.6,0.458,"Low","SELL",0.39433301393874,-0.0843756257556379,3,-0.139310260749632,"Poor",0.314048384968191,0.647212215303443,1.14668022484984,3,"SELL_BACKTESTED",TRUE,20333
1826,"RELCHEMQ","RELCHEMQ","MICRO_CAP",163.2,0.15,-3.31,NA,15.3,38.9,"BEARISH",-5.62,0,9,0,NA,1005051.18,"SELL",2025-09-02,161.72,1.46,-4.19,-13.68,12,36.2,"STRONG_BEARISH",2537,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.331001734407619,-0.0567425617831759,3,-0.0848172031252305,"Poor",0.452302062534727,0.111886891070753,1.14844792655203,3,"SELL_BACKTESTED",TRUE,20333
1834,"ACCURACY","ACCURACY","MICRO_CAP",6.91,-0.43,-2.4,NA,15.3,35.2,"BEARISH",-11.23,0,8,0,10,961057.37,"SELL",2025-09-02,6.97,-1.13,-3.33,-11.1,12,37,"STRONG_BEARISH",95780,"2025-08-29",0.7,0.12,0.4,0.378,"Low","SELL",0.351989265624434,-0.126444814004935,4,-0.195127653443549,"Poor",0.460473715851549,0.304425826622173,1.19797853569034,4,"SELL_BACKTESTED",TRUE,20333
1856,"ELDEHSG","ELDEHSG","MICRO_CAP",723.95,-1.39,-0.18,NA,15.3,40.4,"BEARISH",-6.21,0,8,0,NA,823690.6,"SELL",2025-09-02,724.5,0.01,-3.92,-6.9,12,38.8,"STRONG_BEARISH",123,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.414490013755858,-0.177077787835151,3,-0.302433420428997,"Poor",0.465571304433979,0.561083571380004,1.10906080992427,3,"SELL_BACKTESTED",TRUE,20333
1966,"JMA","JMA","MICRO_CAP",87.55,-0.15,-2.2,NA,15.3,43.3,"BULLISH",-1.53,0,6,0,NA,353727.46,"SELL",2025-09-02,87.69,0.83,-1.59,-7.27,20,43.6,"BULLISH",5665,"2025-08-29",1,0.2,0.2,0.44,"Low","SELL",0.305131189106032,-0.141791678336449,1,-0.204055321110225,"Poor",0.275079375272617,0.211541726416908,0.80011810765136,1,"SELL_BACKTESTED",TRUE,20333
1973,"LIBAS","LIBAS","MICRO_CAP",11.66,0.26,-4.19,NA,15.3,37.7,"BEARISH",-8.88,0,8,0,NA,326683.52,"SELL",2025-09-02,11.59,-2.52,-7.13,-16.08,22,36.3,"BULLISH",25141,"2025-08-29",0.7,0.22,0.2,0.358,"Low","SELL",0.362708636280149,-0.0775797974318266,3,-0.121733639977475,"Poor",0.325002729077823,0.22675551106222,0.882722519570962,3,"SELL_BACKTESTED",TRUE,20333
2019,"PARASPETRO","PARASPETRO","MICRO_CAP",2.41,0,0.42,NA,15.3,45.4,"BEARISH",-3.53,0,10,0,NA,185023.52,"SELL",2025-09-02,2.41,-0.82,-0.82,-5.49,15,45.4,"BEARISH",105550,"2025-08-29",1,0.15,0.6,0.54,"Medium","SELL",0.254547319794074,-0.0981193917687051,2,-0.131623903668306,"Poor",0.346348125254735,0.128757413453422,1.18506243093871,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
78,"SONACOMS","SONACOMS","MID_CAP",444.95,-1.3,-1.93,NA,14.7,44.7,"BEARISH",-4.84,1,8,0,NA,1826567885.25,"SELL",2025-09-02,443.05,-1.62,-2.68,-2.64,15,42.7,"STRONG_BEARISH",3898250,"2025-08-29",1,0.15,1,0.66,"Medium","SELL",0.272369806421921,-0.112623661686666,2,-0.154781457230143,"Poor",0.238414621690754,0.592483437806368,0.771039568260312,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
207,"ZENTEC","ZENTEC","SMALL_CAP",1502.9,-0.14,-0.08,NA,14.7,45.8,"BEARISH",-17.11,1,2,0,NA,741566745.3,"SELL",2025-09-02,1459.6,-0.01,2.67,-20.41,22,39.9,"STRONG_BEARISH",276086,"2025-08-29",0.7,0.22,0.6,0.478,"Low","SELL",0.429271491011605,-0.121453289070632,2,-0.21280396398264,"Poor",0.258829142898321,0.558721938054077,0.558967103273608,2,"SELL_BACKTESTED",TRUE,20333
365,"OBEROIRLTY","OBEROIRLTY","MICRO_CAP",1651.8,0.83,0.83,NA,14.7,47.4,"BULLISH",-9.78,1,8,0,NA,357830167.7,"SELL",2025-09-02,1610.8,-0.49,-2.34,-11.32,32,37.5,"BULLISH",670647,"2025-08-29",0.7,0.32,0.8,0.578,"Medium","SELL",0.375368060125038,-0.146351116301958,1,-0.234299764324018,"Poor",0.28997837328352,0.656757062114775,0.551269542006776,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
389,"WOCKPHARMA","WOCKPHARMA","MICRO_CAP",1415.1,-0.04,-3.75,NA,14.7,32.8,"BEARISH",-14.46,0,10,0,NA,327418446.7,"SELL",2025-09-02,1427.5,0.08,-4.4,-21.61,17,34,"BULLISH",151714,"2025-08-29",0.7,0.17,0.6,0.458,"Low","SELL",0.334105863934383,-0.165233737358358,3,-0.248138147505891,"Poor",0.169744813628495,0.179788692714646,1.05333109602798,3,"SELL_BACKTESTED",TRUE,20333
411,"PARAS","PARAS","MICRO_CAP",669.75,1.06,2.75,NA,14.7,37.1,"BEARISH",-55.73,2,7,0,NA,301782574.55,"SELL",2025-09-02,648.7,1.3,-4.71,-19.68,22,31,"BULLISH",372085,"2025-08-29",0.7,0.22,0.6,0.478,"Low","SELL",0.27017052732408,-0.190783251030371,4,-0.261407983882679,"Poor",0.152142840437591,0.447063071653247,0.747069797012955,4,"SELL_BACKTESTED",TRUE,20333
675,"MOREPENLAB","MOREPENLAB","MICRO_CAP",48.51,1.15,2.56,NA,14.7,37.6,"STRONG_BEARISH",-17.34,0,11,0,NA,119774044.4,"SELL",2025-09-02,46.63,-0.68,-4.6,-26.33,3,27.3,"STRONG_BEARISH",2400956,"2025-08-29",0.5,0.03,1,0.462,"Low","SELL",0.416397047555074,-0.0728334608022124,3,-0.124799678440773,"Poor",0.206868298724294,0.621336165256798,0.748295189021155,3,"SELL_BACKTESTED",TRUE,20333
691,"PRIVISCL","PRIVISCL","MICRO_CAP",2243.1,-1.58,-6.68,NA,14.7,38.4,"BEARISH",-0.48,0,6,0,NA,113796013.7,"SELL",2025-09-02,2212.6,-3.62,-8.53,-7.52,37,34.1,"STRONG_BULLISH",103420,"2025-08-29",0.7,0.37,0.6,0.538,"Medium","WEAK_HOLD",0.523087835079059,0.000118357688188562,4,0.000248175024447495,"Fair",0.235219165449962,1.38938828953542,1.15948797855526,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
810,"JUBLPHARMA","JUBLPHARMA","MICRO_CAP",1039,-0.22,-0.32,NA,14.7,36.7,"BEARISH",-2.44,0,8,0,NA,75924131.7,"SELL",2025-09-02,1023.1,-1.37,-5.33,-14.35,27,31.5,"BULLISH",233882,"2025-08-29",0.7,0.27,0.6,0.498,"Low","SELL",0.414095347048715,-0.14288725706283,4,-0.243874590077219,"Poor",0.303036757092923,0.456941688503139,0.997563403379172,4,"SELL_BACKTESTED",TRUE,20333
1014,"VISHNU","VISHNU","MICRO_CAP",494.3,0.56,-1.29,NA,14.7,47.5,"BULLISH",-5.35,0,8,0,NA,36752982.6,"SELL",2025-09-02,492.25,-0.91,1.81,-3.39,25,46.4,"BULLISH",36582,"2025-08-29",1,0.25,0.2,0.46,"Low","SELL",0.378849778370932,-0.153575939545408,2,-0.247244441356923,"Poor",0.259039047826082,0.235077547328547,0.512333236308768,2,"SELL_BACKTESTED",TRUE,20333
1128,"DLINKINDIA","DLINKINDIA","MICRO_CAP",478.2,-0.31,2.83,NA,14.7,40.9,"BEARISH",-8.19,0,12,0,NA,26179100.15,"SELL",2025-09-02,472.95,-1.3,-6.05,-13.41,22,37.8,"BULLISH",63623,"2025-08-29",0.7,0.22,0.4,0.418,"Low","SELL",0.323994761239737,-0.0909909544046968,3,-0.134600960447535,"Poor",0.214001453155652,0.582842630939558,1.07909384055529,3,"SELL_BACKTESTED",TRUE,20333
1156,"MOREALTY","MOREALTY","MICRO_CAP",88.8,0.69,-1.1,NA,14.7,41.8,"BULLISH",-8.44,1,6,0,NA,24099691.35,"SELL",2025-09-02,87.29,-1.23,-3.65,-11.49,32,35.2,"BULLISH",492980,"2025-08-29",0.7,0.32,0.6,0.518,"Medium","SELL",0.37834801976569,-0.15060422961833,1,-0.242264537726663,"Poor",0.248952522454783,0.10104931043461,0.886159039358608,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
1163,"ORIENTTECH","ORIENTTECH","MICRO_CAP",303.4,0.43,-1.37,NA,14.7,37.4,"STRONG_BEARISH",-4,0,12,0,NA,23451408.2,"SELL",2025-09-02,303.55,0.16,-1.81,-10.65,12,36.6,"STRONG_BEARISH",109079,"2025-08-29",0.7,0.12,0.6,0.438,"Low","SELL",0.419158403482288,-0.0779333352460526,3,-0.134173130356507,"Poor",0.154694876307622,0.526946735940874,1.17606175376568,3,"SELL_BACKTESTED",TRUE,20333
1389,"SUNCLAY","SUNCLAY","MICRO_CAP",1701.9,1.27,3.05,NA,14.7,37,"STRONG_BEARISH",-14.33,0,15,0,NA,9695240.7,"SELL",2025-09-02,1652.4,-0.02,-2.57,-17.1,3,23.1,"STRONG_BEARISH",9023,"2025-08-29",0.5,0.03,0.2,0.222,"Low","SELL",0.427471900777891,-0.17949282595655,1,-0.313509199287206,"Poor",0.299290379683953,0.397831126349047,0.520511380815879,1,"SELL_BACKTESTED",TRUE,20333
1410,"HAPPYFORGE","HAPPYFORGE","MICRO_CAP",905.7,0.58,-0.49,NA,14.7,36.7,"BEARISH",-1.97,0,8,0,NA,8884607.7,"SELL",2025-09-02,901.45,-1.17,-3.56,-4.07,12,34.3,"STRONG_BEARISH",14797,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.44976219618693,-0.133257970761042,4,-0.242182506977135,"Poor",0.293773394310847,0.746748210769147,0.827587431436405,4,"SELL_BACKTESTED",TRUE,20333
1475,"OSWALGREEN","OSWALGREEN","MICRO_CAP",41.09,1.28,-0.22,NA,14.7,42.2,"BEARISH",-7.99,0,12,0,NA,6513724.06,"SELL",2025-09-02,40.02,-0.6,-3.91,-14.12,12,34.5,"STRONG_BEARISH",145986,"2025-08-29",0.7,0.12,0.6,0.438,"Low","SELL",0.371185924857855,-0.119001712487079,1,-0.189247851139748,"Poor",0.336755836615339,0.544937281194143,0.70456433983054,1,"SELL_BACKTESTED",TRUE,20333
1624,"TRF","TRF","MICRO_CAP",320.15,-3.1,-0.26,NA,14.7,41.7,"STRONG_BEARISH",-10.78,0,10,0,NA,3225484.1,"SELL",2025-09-02,311.6,-2.78,-3.15,-20.35,12,31,"STRONG_BEARISH",9925,"2025-08-29",0.7,0.12,0.2,0.318,"Low","SELL",0.26080386666581,-0.12217373837484,2,-0.165279190278997,"Poor",0.442541798343882,0.640451688342728,1.01805348610505,2,"SELL_BACKTESTED",TRUE,20333
1650,"VIDHIING","VIDHIING","MICRO_CAP",380.55,0.18,3.19,NA,14.7,46.4,"STRONG_BEARISH",-5.49,0,10,0,NA,2766580.7,"SELL",2025-09-02,379.05,-0.12,2.27,-5.46,25,45.1,"STRONG_BEARISH",46496,"2025-08-29",1,0.25,0.2,0.46,"Low","SELL",0.330623194016516,-0.135021840443369,4,-0.201712756158301,"Poor",0.260019133985043,0.131402670359239,1.14012032903265,4,"SELL_BACKTESTED",TRUE,20333
1682,"ABSLBANETF","ABSLBANETF","MICRO_CAP",54.91,-0.58,-1.4,NA,14.7,32.6,"BEARISH",-0.02,0,6,0,10,2259285.27,"SELL",2025-09-02,54.78,-0.36,-4.18,-5.97,33,27.8,"BULLISH",212342,"2025-08-29",0.5,0.33,0.6,0.462,"Low","SELL",0.4334660241846,-0.173433909763116,2,-0.306131524615971,"Poor",0.337096662353724,0.204846335318871,0.658522167243063,2,"SELL_BACKTESTED",TRUE,20333
1691,"VALIANTLAB","VALIANTLAB","MICRO_CAP",86.71,0.12,0.41,NA,14.7,38.9,"BEARISH",-17.03,0,12,0,NA,2119679.88,"SELL",2025-09-02,87.09,0.66,-1.84,-27.68,27,39.5,"STRONG_BEARISH",52997,"2025-08-29",0.7,0.27,0.4,0.438,"Low","SELL",0.308013609889895,-0.0550978468963876,2,-0.0796227320130107,"Poor",0.26160016474314,0.178683757036924,0.812451448431239,2,"SELL_BACKTESTED",TRUE,20333
1696,"GILLANDERS","GILLANDERS","MICRO_CAP",118.27,-1.11,-3.89,NA,14.7,41.4,"BEARISH",-13.54,0,8,0,NA,2072079.24,"SELL",2025-09-02,114.16,-3.78,-5.32,-14.1,37,34.5,"BULLISH",43916,"2025-08-29",0.7,0.37,0.2,0.418,"Low","WEAK_HOLD",0.499142851447687,-0.0476004408905283,3,-0.0950379584839978,"Poor",0.319086398091167,0.242260735225864,0.740807099011727,3,"SELL_BACKTESTED",TRUE,20333
1718,"RAJMET","RAJMET","MICRO_CAP",4.48,1.82,0,NA,14.7,40.4,"BEARISH",-24.08,0,10,0,NA,1904740.77,"SELL",2025-09-02,4.4,-1.79,-2.87,-3.3,12,35.4,"STRONG_BEARISH",477942,"2025-08-29",0.7,0.12,0.6,0.438,"Low","SELL",0.339428405463696,-0.0954271650523879,2,-0.144461502495235,"Poor",0.242417836468667,0.310091038863175,1.09513221681118,2,"SELL_BACKTESTED",TRUE,20333
1737,"PASUPTAC","PASUPTAC","MICRO_CAP",42.01,-0.14,-0.43,NA,14.7,37.4,"BEARISH",-10.61,0,8,0,NA,1690894.27,"SELL",2025-09-02,41.38,-1.34,-1.83,-18.78,17,34.2,"BULLISH",25442,"2025-08-29",0.7,0.17,0.2,0.338,"Low","SELL",0.429224481759593,-0.0993420017650351,3,-0.174047411969048,"Poor",0.317911382298917,0.326494491449557,0.970671349135227,3,"SELL_BACKTESTED",TRUE,20333
1741,"BANKETF","BANKETF","MICRO_CAP",545.49,-0.67,-1.44,NA,14.7,30.6,"BEARISH",-0.07,0,6,0,10,1615025.93,"SELL",2025-09-02,545.51,-0.31,-3.71,-5.73,18,26.9,"BULLISH",4230,"2025-08-29",0.5,0.18,0.2,0.282,"Low","SELL",0.313946469547227,-0.149356264085509,4,-0.217703513582881,"Poor",0.319256947375834,0.588108739745803,0.836081755557098,4,"SELL_BACKTESTED",TRUE,20333
1742,"EMMBI","EMMBI","MICRO_CAP",103.6,-0.77,3.84,NA,14.7,47,"STRONG_BEARISH",-2.25,0,6,0,NA,1606388.71,"SELL",2025-09-02,101.49,0.83,-3.52,-7.19,15,40.6,"STRONG_BEARISH",20696,"2025-08-29",1,0.15,0.2,0.42,"Low","SELL",0.381421031616628,-0.0767710921354592,1,-0.124108797840471,"Poor",0.294448353955522,0.420209236885421,0.67288623098284,1,"SELL_BACKTESTED",TRUE,20333
1817,"REPL","REPL","MICRO_CAP",163.65,1.7,-1.57,NA,14.7,47,"NEUTRAL",-4.27,0,8,0,NA,1065368.21,"SELL",2025-09-02,161.93,0,3.27,-4.63,10,44,"STRONG_BEARISH",5446,"2025-08-29",1,0.1,0.2,0.4,"Low","SELL",0.33684737123549,-0.192768552643247,1,-0.290685046370675,"Poor",0.25870832108194,0.239579137694091,0.890152219682932,1,"SELL_BACKTESTED",TRUE,20333
