"SYMBOL","ISIN","TIMESTAMP","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TOTALTRADES"
"RBA.NS","INE07T201019",2025-08-08,81.3,81.31,79.16,79.81,231,81.74,260656,"22106695.65",2932
"RBLBANK.NS","INE976G01028",2025-08-08,267.25,271.45,260,261.7,231,267.1,12309605,"22106695.65",2932
"RBZJEWEL.NS","INE0PEQ01016",2025-08-08,130.5,131.09,128.52,129.38,231,128.93,43198,"22106695.65",2932
"RCF.NS","INE027A01015",2025-08-08,146,148.2,144.1,146.72,231,144.9,1722361,"22106695.65",2932
"RECLTD.NS","INE020B01018",2025-08-08,386.5,387,380.1,381.35,231,384.95,3841685,"22106695.65",2932
"REDINGTON.NS","INE891D01026",2025-08-08,242.55,245,236.5,241.1,231,242.85,2539216,"22106695.65",2932
"REDTAPE.NS","INE0LXT01019",2025-08-08,124.45,124.59,120.57,121.24,231,123.93,181201,"22106695.65",2932
"REFEX.NS","INE056I01025",2025-08-08,420,429.9,410,414.9,231,418.05,232439,"22106695.65",2932
"REGENCERAM.NS","INE277C01012",2025-08-08,50.93,52.42,48.51,50.48,231,49.93,1611,"22106695.65",2932
"RELAXO.NS","INE131B01039",2025-08-08,455.5,455.5,434,436.55,231,450.35,104686,"22106695.65",2932
"RELCHEMQ.NS","INE750D01016",2025-08-08,167.05,172,166.5,168.27,231,167.05,2047,"22106695.65",2932
"RELIABLE.NS","INE375Y01018",2025-08-08,80,84.74,79.22,81.52,231,78.94,28571,"22106695.65",2932
"RELIANCE.NS","INE002A01018",2025-08-08,1385,1397.2,1365,1367.8,231,1389.4,8793606,"22106695.65",2932
"RELIGARE.NS","INE621H01010",2025-08-08,254,259.1,251.6,254.85,231,254.75,668575,"22106695.65",2932
"REMSONSIND.NS","INE474C01023",2025-08-08,115.84,119.91,114.6,116.4,231,115.84,85160,"22106695.65",2932
"RENUKA.NS","INE087H01022",2025-08-08,28.35,29.15,28.35,28.54,231,28.96,3027314,"22106695.65",2932
"REPCOHOME.NS","INE612J01015",2025-08-08,400,408.9,384,387.3,231,387.65,201592,"22106695.65",2932
"REPL.NS","INE364Z01019",2025-08-08,166.81,168.29,158.99,160.01,231,163.89,19288,"22106695.65",2932
"REPRO.NS","INE461B01014",2025-08-08,513.05,520.75,506.05,518,231,514.8,7606,"22106695.65",2932
"RESPONIND.NS","INE688D01026",2025-08-08,204.4,204.4,198.05,199.73,231,204.37,33607,"22106695.65",2932
"RETAIL.NS","INE03DD01011",2025-08-08,38.01,40.99,37.71,38.98,231,38.01,15566,"22106695.65",2932
"RGL.NS","INE722H01024",2025-08-08,112,112,106.11,107.95,231,111.68,278213,"22106695.65",2932
"RHIM.NS","INE743M01012",2025-08-08,501.4,518.4,491.9,499.3,231,500.45,599671,"22106695.65",2932
"RHL.NS","INE508K01013",2025-08-08,269.5,273.85,262.55,265.5,231,264.2,5770,"22106695.65",2932
"RICOAUTO.NS","INE209B01025",2025-08-08,68.27,68.86,67.1,67.45,231,68.27,107799,"22106695.65",2932
"RIIL.NS","INE046A01015",2025-08-08,854.1,859.9,831.4,839.15,231,852.5,39111,"22106695.65",2932
"RISHABH.NS","INE0N2P01017",2025-08-08,286,297.9,284,292.1,231,286.55,62594,"22106695.65",2932
"RITCO.NS","INE01EG01016",2025-08-08,278.8,304.2,273,286.3,231,277.35,214487,"22106695.65",2932
"RITES.NS","INE320J01015",2025-08-08,251.15,254.9,246,247.05,231,250.9,378880,"22106695.65",2932
"RKDL.NS","INE722J01012",2025-08-08,28.2,28.25,27.76,28.03,231,27.6,23087,"22106695.65",2932
"RKEC.NS","INE786W01010",2025-08-08,67.47,73,66.05,71.08,231,67.06,70945,"22106695.65",2932
"RKFORGE.NS","INE399G01023",2025-08-08,583,592,574.95,585,231,577.9,469279,"22106695.65",2932
"RKSWAMY.NS","INE0NQ801033",2025-08-08,159.02,159.6,153,154.44,231,159.02,20368,"22106695.65",2932
"RMDRIP.NS","INE219Y01018",2025-08-08,689.7,689.7,640,651.95,231,667.5,7732,"22106695.65",2932
"RML.NS","INE050H01012",2025-08-08,820.5,831,813.6,821.85,231,820.5,8413,"22106695.65",2932
"ROHLTD.NS","INE283H01019",2025-08-08,410,410.15,402,402.85,231,406.05,28117,"22106695.65",2932
"ROLEXRINGS.NS","INE645S01016",2025-08-08,1398.9,1429.6,1381.6,1414.4,231,1385.2,7509,"22106695.65",2932
"ROSSARI.NS","INE02A801020",2025-08-08,654,671.45,639.25,648.05,231,657.35,72781,"22106695.65",2932
"ROSSELLIND.NS","INE847C01020",2025-08-08,67.2,70.19,67.04,67.9,231,67.03,60497,"22106695.65",2932
"ROSSTECH.NS","INE0OJW01016",2025-08-08,589.95,643.6,589.85,605.55,231,589.85,576998,"22106695.65",2932
"ROTO.NS","INE535D01037",2025-08-08,83.8,84.06,82.2,82.94,231,83.37,185235,"22106695.65",2932
"ROUTE.NS","INE450U01017",2025-08-08,872.05,878.6,861,863.4,231,874.5,62939,"22106695.65",2932
"RPEL.NS","INE912T01018",2025-08-08,617.95,630.25,611.55,618.95,231,613.8,19197,"22106695.65",2932
"RPGLIFE.NS","INE105J01010",2025-08-08,2280.6,2368.9,2252.1,2340.7,231,2280.6,14635,"22106695.65",2932
"RPPINFRA.NS","INE324L01013",2025-08-08,128,129,122.6,123.75,231,127.06,50684,"22106695.65",2932
"RPPL.NS","INE760W01023",2025-08-08,25.29,25.74,24.07,24.92,231,25.17,24358,"22106695.65",2932
"RPSGVENT.NS","INE425Y01011",2025-08-08,885.25,905.55,872.3,876.5,231,886.25,53705,"22106695.65",2932
"RPTECH.NS","INE0J1F01024",2025-08-08,287.05,288.6,278.65,280.3,231,286.15,57333,"22106695.65",2932
"RRKABEL.NS","INE777K01022",2025-08-08,1279,1285,1230,1241.7,231,1278.9,65362,"22106695.65",2932
"RSWM.NS","INE611A01016",2025-08-08,152.74,153.35,147.5,150.17,231,152.02,31426,"22106695.65",2932
"RSYSTEMS.NS","INE411H01032",2025-08-08,432.6,432.6,417,418.5,231,430.3,55834,"22106695.65",2932
"RTNINDIA.NS","INE834M01019",2025-08-08,52.52,52.88,51.01,51.57,231,52.37,2675644,"22106695.65",2932
"RTNPOWER.NS","INE399K01017",2025-08-08,12.2,12.28,11.75,11.85,231,12.09,29945488,"22106695.65",2932
"RUBFILA.NS","INE642C01025",2025-08-08,76.48,77.73,74.25,75.47,231,76.34,69888,"22106695.65",2932
"RUBYMILLS.NS","INE301D01026",2025-08-08,238.9,240,232.85,234.05,231,234.95,19159,"22106695.65",2932
"RUCHIRA.NS","INE803H01014",2025-08-08,134.65,138.6,133.45,136.74,231,133.37,54315,"22106695.65",2932
"RUPA.NS","INE895B01021",2025-08-08,204.37,207.05,202.55,203.59,231,205.39,65529,"22106695.65",2932
"RUSHIL.NS","INE573K01025",2025-08-08,23.63,24.16,23.3,23.74,231,23.89,254215,"22106695.65",2932
"RUSTOMJEE.NS","INE263M01029",2025-08-08,583,599.05,578,587.05,231,589.6,46524,"22106695.65",2932
"RVHL.NS","INE09E501017",2025-08-08,40.21,43,40,40.22,231,41.56,9616,"22106695.65",2932
"RVNL.NS","INE415G01027",2025-08-08,346.8,346.8,335,336.6,231,346.5,2140972,"22106695.65",2932
"SADBHAV.NS","INE226H01026",2025-08-08,11.98,13.13,11.98,12.78,231,11.98,171020,"22106695.65",2932
"SADBHIN.NS","INE764L01010",2025-08-08,4,4.24,3.85,3.88,231,3.86,541732,"22106695.65",2932
"SAFARI.NS","INE429E01023",2025-08-08,2055.1,2060.1,2031,2047.4,231,2055.4,9246,"22106695.65",2932
"SAGARDEEP.NS","INE976T01013",2025-08-08,26.62,27.25,25.58,26,231,26.98,29219,"22106695.65",2932
"SAGCEM.NS","INE229C01021",2025-08-08,230.38,232.46,225.1,226.45,231,230.34,53334,"22106695.65",2932
"SAGILITY.NS","INE0W2G01015",2025-08-08,46.77,46.97,44.97,45.19,231,46.35,36148525,"22106695.65",2932
"SAHYADRI.NS","INE280H01015",2025-08-08,300.95,301,290.4,296.1,231,296.3,7018,"22106695.65",2932
"SAIL.NS","INE114A01011",2025-08-08,123,123.78,120.7,121.07,231,123.36,6142679,"22106695.65",2932
"SAILIFE.NS","INE570L01029",2025-08-08,815.25,864,815.25,827.9,231,791.55,3997689,"22106695.65",2932
"SAKHTISUG.NS","INE623A01011",2025-08-08,23,23.5,22.8,22.99,231,22.84,64670,"22106695.65",2932
"SAKSOFT.NS","INE667G01023",2025-08-08,210.6,228,207.41,216.95,231,210.6,1515379,"22106695.65",2932
"SAKUMA.NS","INE190H01024",2025-08-08,2.66,2.71,2.57,2.66,231,2.66,1182685,"22106695.65",2932
"SALASAR.NS","INE170V01027",2025-08-08,7,7.07,6.95,6.98,231,7,2999917,"22106695.65",2932
"SALONA.NS","INE498E01010",2025-08-08,240.2,247.95,223,233.4,231,243,3599,"22106695.65",2932
"SALSTEEL.NS","INE658G01014",2025-08-08,15.85,16.75,15.62,15.91,231,15.88,46998,"22106695.65",2932
"SALZERELEC.NS","INE457F01013",2025-08-08,869.8,964.7,832.1,900.7,231,855.1,1181341,"22106695.65",2932
"SAMBHAAV.NS","INE699B01027",2025-08-08,6.72,6.79,6.6,6.67,231,6.72,13764,"22106695.65",2932
"SAMBHV.NS","INE12NJ01018",2025-08-08,124.85,124.88,119.23,120.35,231,124.59,3174370,"22106695.65",2932
"SAMHI.NS","INE08U801020",2025-08-08,220.95,225,218.44,221.58,231,221.08,821220,"22106695.65",2932
"SAMMAANCAP.NS","INE148I01020",2025-08-08,122.19,122.49,118.2,118.82,231,121.28,3387902,"22106695.65",2932
"SAMPANN.NS","INE735M01018",2025-08-08,30.46,31.29,29.6,29.95,231,30.45,19610,"22106695.65",2932
"SANATHAN.NS","INE0JPD01013",2025-08-08,473,477.7,464,467.65,231,476.5,146882,"22106695.65",2932
"SANDESH.NS","INE583B01015",2025-08-08,1344,1374.8,1312.2,1368,231,1344.8,11438,"22106695.65",2932
"SANDHAR.NS","INE278H01035",2025-08-08,442,444.3,422.3,434.55,231,445.1,142206,"22106695.65",2932
"SANDUMA.NS","INE149K01016",2025-08-08,496.7,503,460,482.25,231,484.5,1161583,"22106695.65",2932
"SANGAMIND.NS","INE495C01010",2025-08-08,379.7,379.7,366,370.95,231,375.15,17434,"22106695.65",2932
"SANGHIIND.NS","INE999B01013",2025-08-08,67.7,67.7,65.01,65.21,231,66.65,145897,"22106695.65",2932
"SANGHVIMOV.NS","INE989A01032",2025-08-08,283.45,312.4,282.95,307.7,231,282.05,4399087,"22106695.65",2932
"SANGINITA.NS","INE753W01010",2025-08-08,10.06,10.28,9.91,9.97,231,10.06,7058,"22106695.65",2932
"SANOFI.NS","INE058A01010",2025-08-08,5200,5241,5160.5,5199.5,231,5179.5,6137,"22106695.65",2932
"SANOFICONR.NS","INE0UOS01011",2025-08-08,5151,5191.9,5080,5180.7,231,5180.6,3971,"22106695.65",2932
"SANSERA.NS","INE953O01021",2025-08-08,1278.6,1278.6,1230.1,1237,231,1271.9,33369,"22106695.65",2932
"SANSTAR.NS","INE08NE01025",2025-08-08,85.45,86.9,84.25,85.63,231,85.08,192076,"22106695.65",2932
"SAPPHIRE.NS","INE806T01020",2025-08-08,318.5,323,309.95,318.3,231,317.4,508838,"22106695.65",2932
"SARDAEN.NS","INE385C01021",2025-08-08,558,562,530.95,534.95,231,556.55,2079536,"22106695.65",2932
"SAREGAMA.NS","INE979A01025",2025-08-08,484.8,502.7,480.3,495.65,231,482.95,587056,"22106695.65",2932
"SARVESHWAR.NS","INE324X01026",2025-08-08,8.23,8.3,7.92,8.03,231,8.25,2671430,"22106695.65",2932
"SASKEN.NS","INE231F01020",2025-08-08,1452.4,1461.5,1433,1436.6,231,1465.7,4426,"22106695.65",2932
"SASTASUNDR.NS","INE019J01013",2025-08-08,283.6,288.5,278.25,286.35,231,281.5,6753,"22106695.65",2932
"SATIA.NS","INE170E01023",2025-08-08,81.7,82.22,80.1,80.73,231,81.33,50432,"22106695.65",2932
"SATIN.NS","INE836B01017",2025-08-08,145.1,145.43,142.06,142.99,231,142.7,117163,"22106695.65",2932
"SAURASHCEM.NS","INE626A01014",2025-08-08,115.17,118.79,115,116.98,231,115.16,198145,"22106695.65",2932
"SBC.NS","INE04AK01028",2025-08-08,17.67,18.3,17.2,17.6,231,17.79,9756584,"22106695.65",2932
"SBCL.NS","INE386D01027",2025-08-08,523.8,526.5,513.1,519.35,231,521.05,46615,"22106695.65",2932
"SBFC.NS","INE423Y01016",2025-08-08,102.6,103.5,100.61,101.33,231,102.64,1013585,"22106695.65",2932
"SBGLP.NS","INE05ST01028",2025-08-08,41.86,43.64,40.37,41.09,231,41.04,41743,"22106695.65",2932
"SBIBPB.NS","INF200KB1712",2025-08-08,40.29,40.76,39.96,40.09,231,40.09,2115,"22106695.65",2932
"SBICARD.NS","INE018E01016",2025-08-08,799,799.75,784.1,786.9,231,796.5,317602,"22106695.65",2932
"SBIETFCON.NS","INF200KA1X17",2025-08-08,120.75,120.75,119.52,119.67,231,120.74,2787,"22106695.65",2932
"SBIETFIT.NS","INF200KA1S14",2025-08-08,379.76,379.76,374.5,375.08,231,377.88,3034,"22106695.65",2932
"SBIETFPB.NS","INF200KA1S22",2025-08-08,274.45,274.45,270.28,270.54,231,274,12849,"22106695.65",2932
"SBIETFQLTY.NS","INF200KA1WX6",2025-08-08,225.03,225.03,217.07,217.21,231,218.48,1164,"22106695.65",2932
"SBILIFE.NS","INE123W01016",2025-08-08,1851.1,1870.9,1831,1833.6,231,1861.1,779798,"22106695.65",2932
"SBIN.NS","INE062A01020",2025-08-08,805,807.8,790,804.3,231,805.15,15708181,"22106695.65",2932
"SBINEQWETF.NS","INF200KB1282",2025-08-08,31.09,31.1,30.85,30.94,231,31.05,10752,"22106695.65",2932
"SBISILVER.NS","INF200KB1217",2025-08-08,113.98,114.08,112,113.7,231,113.43,406014,"22106695.65",2932
"SCHAEFFLER.NS","INE513A01022",2025-08-08,4029.5,4051,3855.6,3903.9,231,4003.4,39036,"22106695.65",2932
"SCHAND.NS","INE807K01035",2025-08-08,208.2,208.2,198.3,199.78,231,207.08,66069,"22106695.65",2932
"SCI.NS","INE109A01011",2025-08-08,207.2,207.69,198.78,201.61,231,207.18,805242,"22106695.65",2932
"SCILAL.NS","INE0PB301013",2025-08-08,48.61,49.4,48.12,49.04,231,48.73,262364,"22106695.65",2932
"SCODATUBES.NS","INE090501011",2025-08-08,183.1,194.04,180.4,187.24,231,182.27,439068,"22106695.65",2932
"SCPL.NS","INE501Y01019",2025-08-08,268.65,271.95,257.1,260.2,231,265.65,9803,"22106695.65",2932
"SDBL.NS","INE480C01038",2025-08-08,150.3,152.44,146.99,147.55,231,150.38,595280,"22106695.65",2932
"SDL26BEES.NS","INF204KC1022",2025-08-08,132.6,132.64,131.25,132.59,231,132.67,2762,"22106695.65",2932
"SEAMECLTD.NS","INE497B01018",2025-08-08,792,804.2,790.05,793.35,231,800.35,5350,"22106695.65",2932
"SECURKLOUD.NS","INE650K01021",2025-08-08,23.51,24.39,23.03,23.42,231,23.06,14893,"22106695.65",2932
"SELAN.NS","INE818A01017",2025-08-08,569,589.9,569,582.7,231,562.75,49045,"22106695.65",2932
"SELECTIPO.NS","INF769K01ON4",2025-08-08,48.38,48.49,47.68,47.74,231,48.38,19568,"22106695.65",2932
"SENCO.NS","INE602W01027",2025-08-08,345.1,352.3,323.4,332.35,231,341.1,869699,"22106695.65",2932
"SENORES.NS","INE0RB801010",2025-08-08,672,672,649.95,652.4,231,667.55,189300,"22106695.65",2932
"SENSEXADD.NS","INF740KA1SZ6",2025-08-08,82.15,82.15,81.62,81.74,231,82.33,2338,"22106695.65",2932
"SENSEXETF.NS","INF769K01KT9",2025-08-08,82.7,82.7,81.42,81.83,231,82.29,9209,"22106695.65",2932
"SENSEXIETF.NS","INF346A01034",2025-08-08,930.01,930.01,908,910.95,231,941.73,25176,"22106695.65",2932
"SEPC.NS","INE964H01014",2025-08-08,11.45,11.6,11.3,11.47,231,11.47,2853344,"22106695.65",2932
"SEQUENT.NS","INE807F01027",2025-08-08,176,184,167.1,168.04,231,174.98,2546904,"22106695.65",2932
"SERVOTECH.NS","INE782X01033",2025-08-08,127.99,128.58,124.01,124.62,231,126.77,334699,"22106695.65",2932
"SESHAPAPER.NS","INE630A01024",2025-08-08,266.1,268.8,261.8,263.3,231,266.05,5571,"22106695.65",2932
"SETF10GILT.NS","INF200KA1JT1",2025-08-08,257,259.07,256.27,258.08,231,258.21,21055,"22106695.65",2932
"SETFGOLD.NS","INF200KA16D8",2025-08-08,86.8,87.35,84.38,86.97,231,86.55,2714543,"22106695.65",2932
"SETFNIF50.NS","INF200KA1FS1",2025-08-08,263.49,263.49,259.6,259.98,231,262.21,300411,"22106695.65",2932
"SETFNIFBK.NS","INF200KA1580",2025-08-08,568.74,568.74,561.76,563.02,231,568.73,74845,"22106695.65",2932
"SETFNN50.NS","INF200KA1598",2025-08-08,706.79,707.43,696.51,697.72,231,704.83,44953,"22106695.65",2932
"SFL.NS","INE916U01025",2025-08-08,667.2,684.55,667.2,676.9,231,673.35,64574,"22106695.65",2932
"SGFIN.NS","INE618R01015",2025-08-08,390.05,396.8,389.15,391.7,231,391.55,39769,"22106695.65",2932
"SGIL.NS","INE00QT01015",2025-08-08,513.05,531.9,485.55,518.25,231,516.8,67288,"22106695.65",2932
"SHAHALLOYS.NS","INE640C01011",2025-08-08,59.85,59.85,56.98,57.35,231,57.54,4163,"22106695.65",2932
"SHAILY.NS","INE151G01028",2025-08-08,1585.1,1620,1535.9,1600.1,231,1585.2,117483,"22106695.65",2932
"SHAKTIPUMP.NS","INE908D01010",2025-08-08,859,866.95,824.6,831.35,231,871.5,950529,"22106695.65",2932
"SHALBY.NS","INE597J01018",2025-08-08,205.72,206.26,201.61,203.27,231,205.72,68501,"22106695.65",2932
"SHALPAINTS.NS","INE849C01026",2025-08-08,75.87,77.93,74.64,75.14,231,75.87,97545,"22106695.65",2932
"SHANKARA.NS","INE274V01019",2025-08-08,1127.2,1150,1095.1,1111.6,231,1116.8,105472,"22106695.65",2932
"SHANTIGEAR.NS","INE631A01022",2025-08-08,543.5,559.6,535.7,553.75,231,540.65,69903,"22106695.65",2932
"SHANTIGOLD.NS","INE06ZD01017",2025-08-08,228,252.5,225.25,239.89,231,225.86,7959080,"22106695.65",2932
"SHARDACROP.NS","INE221J01015",2025-08-08,996.4,1017,975.1,990.4,231,994.4,179223,"22106695.65",2932
"SHARDAMOTR.NS","INE597I01028",2025-08-08,1038.6,1061.3,1022,1041.5,231,1038.8,51070,"22106695.65",2932
"SHAREINDIA.NS","INE932X01026",2025-08-08,169.4,169.4,163.55,163.94,231,168.95,160346,"22106695.65",2932
"SHARIABEES.NS","INF732E01128",2025-08-08,485.92,487.49,480.3,482.84,231,489.53,11784,"22106695.65",2932
"SHIVALIK.NS","INE788J01021",2025-08-08,553,561.8,549.95,553.3,231,559.1,10013,"22106695.65",2932
"SHIVAMAUTO.NS","INE637H01024",2025-08-08,28.05,29.02,27.75,27.95,231,28.02,67781,"22106695.65",2932
"SHIVAMILLS.NS","INE644Y01017",2025-08-08,75.79,75.79,71,72.12,231,74.61,5620,"22106695.65",2932
"SHIVATEX.NS","INE705C01020",2025-08-08,190.85,190.85,178.2,181.91,231,189.05,5027,"22106695.65",2932
"SHK.NS","INE500L01026",2025-08-08,240,245.85,237,239.65,231,244.15,184943,"22106695.65",2932
"SHOPERSTOP.NS","INE498B01024",2025-08-08,516.6,522,508.25,517.35,231,513.9,13387,"22106695.65",2932
"SHRADHA.NS","INE715Y01031",2025-08-08,61,63.79,58.55,58.8,231,60.59,18951,"22106695.65",2932
"SHREDIGCEM.NS","INE232A01011",2025-08-08,80.99,82,80.65,81.48,231,80.99,101961,"22106695.65",2932
"SHREECEM.NS","INE070A01015",2025-08-08,30560,30935,30330,30415,231,30655,14155,"22106695.65",2932
"SHREEPUSHK.NS","INE712K01011",2025-08-08,359.9,375,358.45,368.2,231,358.4,294430,"22106695.65",2932
"SHREERAMA.NS","INE879A01019",2025-08-08,46.39,47.2,40.8,42.91,231,45.59,635485,"22106695.65",2932
"SHRENIK.NS","INE632X01030",2025-08-08,0.58,0.58,0.56,0.56,231,0.56,565948,"22106695.65",2932
"SHRIPISTON.NS","INE526E01018",2025-08-08,2430,2436.1,2380.2,2394.9,231,2448.4,28574,"22106695.65",2932
"SHRIRAMFIN.NS","INE721A01047",2025-08-08,623.3,626.85,607.95,609.65,231,627.35,5493423,"22106695.65",2932
"SHRIRAMPPS.NS","INE217L01019",2025-08-08,90.8,90.89,87.25,88.38,231,89.91,369675,"22106695.65",2932
"SHYAMMETL.NS","INE810G01011",2025-08-08,966.05,969.75,945,952.35,231,968.45,156797,"22106695.65",2932
"SIEMENS.NS","INE003A01024",2025-08-08,3147,3147,3023,3031.8,231,3117,263161,"22106695.65",2932
"SIGACHI.NS","INE0D0K01022",2025-08-08,33.2,33.94,31.87,32.42,231,32.69,10225607,"22106695.65",2932
"SIGNATURE.NS","INE903U01023",2025-08-08,1142.9,1144,1104.5,1111.4,231,1107.9,579269,"22106695.65",2932
"SIGNPOST.NS","INE0KGZ01021",2025-08-08,223.3,224,215.55,217.68,231,220.19,26646,"22106695.65",2932
"SIKKO.NS","INE112X01017",2025-08-08,71.89,72,69.55,70.17,231,70.86,22014,"22106695.65",2932
"SIL.NS","INE173A01025",2025-08-08,19.14,19.14,18.49,18.56,231,18.76,24565,"22106695.65",2932
"SILGO.NS","INE01II01013",2025-08-08,57.49,57.49,54.6,54.9,231,55.97,25144,"22106695.65",2932
"SILINV.NS","INE923A01015",2025-08-08,569.85,579.4,560.3,564.2,231,569.85,4872,"22106695.65",2932
"SILLYMONKS.NS","INE203Y01012",2025-08-08,17,17,16.31,16.78,231,16.75,6854,"22106695.65",2932
"SILVER.NS","INF209KB19F6",2025-08-08,118.21,118.21,115.03,115.77,231,115.33,414486,"22106695.65",2932
"SILVER1.NS","INF174KA1KU9",2025-08-08,111.98,112.94,111.72,112.62,231,112.15,206285,"22106695.65",2932
"SILVER360.NS","INF579M01BC3",2025-08-08,113.43,117,113.07,114.52,231,113.43,3393,"22106695.65",2932
"SILVERADD.NS","INF740KA1RE3",2025-08-08,111.5,112.1,111.09,111.64,231,111.44,238825,"22106695.65",2932
"SILVERBEES.NS","INF204KC1402",2025-08-08,110.9,111.48,110.5,110.97,231,110.58,11446933,"22106695.65",2932
"SILVERCASE.NS","INF0R8F01091",2025-08-08,12,12,11.71,11.78,231,11.74,790158,"22106695.65",2932
"SILVERETF.NS","INF789F1AYK6",2025-08-08,114.24,114.24,111.74,112.24,231,112.1,460717,"22106695.65",2932
"SILVERIETF.NS","INF109KC1Y56",2025-08-08,115.45,115.99,114.72,115.64,231,115.26,2530224,"22106695.65",2932
"SILVERTUC.NS","INE625X01018",2025-08-08,757.3,757.3,733.85,738.65,231,749.85,10952,"22106695.65",2932
"SILVRETF.NS","INF769K01KG6",2025-08-08,113.1,113.31,112.24,112.84,231,112.53,146731,"22106695.65",2932
"SIMPLEXINF.NS","INE059B01024",2025-08-08,290,290,280.65,282.85,231,286.6,112346,"22106695.65",2932
"SINCLAIR.NS","INE985A01022",2025-08-08,96.11,104,96.11,97.01,231,96.7,96625,"22106695.65",2932
"SINDHUTRAD.NS","INE325D01025",2025-08-08,24.8,27,24.41,25.17,231,24.74,1531483,"22106695.65",2932
"SINTERCOM.NS","INE129Z01016",2025-08-08,132.97,133.97,127.05,127.49,231,131.42,8071,"22106695.65",2932
"SIRCA.NS","INE792Z01011",2025-08-08,446.35,461.55,446,453.1,231,443.95,1075994,"22106695.65",2932
"SIS.NS","INE285J01028",2025-08-08,371.5,393.9,370.3,372.75,231,371.5,191985,"22106695.65",2932
"SIYSIL.NS","INE076B01028",2025-08-08,599.9,603.2,580,583.35,231,596.75,52927,"22106695.65",2932
"SJS.NS","INE284S01014",2025-08-08,1173.6,1179,1146.1,1172.3,231,1173.5,55515,"22106695.65",2932
"SJVN.NS","INE002L01015",2025-08-08,93.3,93.94,91.71,92.1,231,93.31,2100336,"22106695.65",2932
"SKFINDIA.NS","INE640A01023",2025-08-08,4568.1,4598,4468.9,4492.9,231,4566.5,47979,"22106695.65",2932
"SKIPPER.NS","INE439E01022",2025-08-08,517.65,517.95,500,503.2,231,514.4,493969,"22106695.65",2932
"SKYGOLD.NS","INE01IU01018",2025-08-08,285,288.7,272.9,275.7,231,284.5,1623668,"22106695.65",2932
"SMALLCAP.NS","INF769K01LC3",2025-08-08,44.99,45,44.1,44.3,231,44.87,1882575,"22106695.65",2932
"SMARTLINK.NS","INE178C01020",2025-08-08,143.27,144.45,140.01,143.31,231,142.14,1964,"22106695.65",2932
"SMARTWORKS.NS","INE0NAZ01010",2025-08-08,442.4,449.5,432.6,445.95,231,438.25,622356,"22106695.65",2932
"SMCGLOBAL.NS","INE103C01036",2025-08-08,138.2,140.31,136.16,138.18,231,139.66,34953,"22106695.65",2932
"SMLISUZU.NS","INE294B01019",2025-08-08,3695,3853.2,3680.1,3853.2,231,3669.8,61506,"22106695.65",2932
"SMLT.NS","INE017W01010",2025-08-08,110.8,114.59,98.85,104.09,231,109.2,28104,"22106695.65",2932
"SMSLIFE.NS","INE320X01016",2025-08-08,1130.4,1159.4,1130.4,1137.3,231,1136.1,657,"22106695.65",2932
"SMSPHARMA.NS","INE812G01025",2025-08-08,215,226.6,213.61,224.31,231,214.97,92403,"22106695.65",2932
"SNOWMAN.NS","INE734N01019",2025-08-08,52.8,53.08,52.24,52.27,231,52.74,105687,"22106695.65",2932
"SNXT30BEES.NS","INF204KC1EZ3",2025-08-08,38.23,38.23,37.64,37.69,231,38.04,7577,"22106695.65",2932
"SOBHA.NS","INE671H01015",2025-08-08,1565.9,1565.9,1490,1512.1,231,1560,304281,"22106695.65",2932
"SOFTTECH.NS","INE728Z01015",2025-08-08,388.55,389.5,372.1,377.8,231,382.2,11521,"22106695.65",2932
"SOLARA.NS","INE624Z01016",2025-08-08,607.95,607.95,581.2,587.8,231,598.8,71611,"22106695.65",2932
"SOLARINDS.NS","INE343H01029",2025-08-08,14950,14950,14313,14462,231,14896,181789,"22106695.65",2932
"SOMANYCERA.NS","INE355A01028",2025-08-08,515.6,533.25,511,525.45,231,513.05,14161,"22106695.65",2932
"SOMICONVEY.NS","INE323J01019",2025-08-08,146.5,146.5,143.99,145.76,231,143.66,2513,"22106695.65",2932
"SONACOMS.NS","INE073K01018",2025-08-08,443.1,449.3,440.7,445,231,448.85,2163302,"22106695.65",2932
"SONAMLTD.NS","INE00LM01029",2025-08-08,46.23,47,44,44.9,231,45.41,52017,"22106695.65",2932
"SONATSOFTW.NS","INE269A01021",2025-08-08,349.9,351.95,341,342.9,231,349.6,328008,"22106695.65",2932
"SOTL.NS","INE035D01020",2025-08-08,431.9,443.9,412.3,414.15,231,427.85,245104,"22106695.65",2932
"SOUTHBANK.NS","INE683A01023",2025-08-08,29.09,29.55,28.98,29.2,231,29.19,7409458,"22106695.65",2932
"SPAL.NS","INE212I01016",2025-08-08,743.6,750.9,724.9,741.4,231,737.7,18472,"22106695.65",2932
"SPANDANA.NS","INE572J01011",2025-08-08,251.05,260,242.55,244.65,231,253.2,171042,"22106695.65",2932
"SPARC.NS","INE232I01014",2025-08-08,145.9,145.95,141.3,142.61,231,145.96,139366,"22106695.65",2932
"SPECIALITY.NS","INE247M01014",2025-08-08,124.5,127.02,124.03,124.44,231,126.39,17760,"22106695.65",2932
"SPECTRUM.NS","INE01EO01010",2025-08-08,1544.8,1544.8,1473.4,1486.1,231,1485.6,909,"22106695.65",2932
