"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","RS_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR"
1345,"ITDC","INDIA TOUR. DEV. CO. LTD.","MICRO_CAP",524.45,-0.72,-4.94,-11.74,17.3,32.2,"STRONG_BEARISH",-7.47,1,8,0,NA,NA,NA,NA,NA,9396057,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,"Low",0.27315628323704,-0.103158723865636,4,-0.141926966535611,"Poor",0.466590763768181,0.614573160652071,1.03035956986714
1357,"GICHSGFIN","GIC HOUSING FINANCE LTD","MICRO_CAP",172.14,0.16,-2.51,-8.93,17.3,33.8,"BEARISH",-5.1,0,13,0,NA,NA,NA,NA,NA,8916941.34,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,"Low",0.412186371302232,-0.0545412637642585,2,-0.0927866607739059,"Poor",0.495600729831494,0.136038525495678,1.01597741991282
1385,"GHCLTEXTIL","GHCL TEXTILES LIMITED","MICRO_CAP",79.56,0.57,-0.61,-11.5,17.3,39.6,"BEARISH",-8.57,0,10,0,NA,NA,NA,NA,NA,7673001.82,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,"Low",0.374702907074243,-0.109472449321765,4,-0.175072698338553,"Poor",0.415395264222752,0.194773271819577,0.568759204843082
1471,"GNA","GNA AXLES LIMITED","MICRO_CAP",299.6,-0.61,-4.77,-1.66,17.3,40.2,"BEARISH",-1.41,0,6,0,NA,NA,NA,NA,NA,5197259.7,"SELL","2025-08-29",1,0.173,0.4,0.4892,"Low",0.383583013573661,-0.167571314191446,4,-0.271847333674135,"Poor",0.270708989771083,0.207556455745362,0.586390405171551
1479,"ACLGATI","ALLCARGO GATI LIMITED","MICRO_CAP",61.25,-0.71,-2.55,-7.78,17.3,34.3,"BEARISH",-4.45,0,10,0,10,10,10,10,10,5074834.79,"SELL","2025-08-29",0.7,0.173,0.4,0.3992,"Low",0.418864714028314,-0.060572903114371,2,-0.104232017185276,"Poor",0.390424573619384,0.367973631457426,0.879804030619562
1544,"ESAFSFB","ESAF SMALL FINANCE BANK L","MICRO_CAP",28.69,0.99,-2.65,-8.8,17.3,31.6,"BEARISH",-2.42,0,8,0,NA,NA,NA,NA,NA,3754283.68,"SELL","2025-08-29",0.7,0.173,0.4,0.3992,"Low",0.264348838385195,-0.0635576048865914,1,-0.0863963903041736,"Poor",0.290494617365766,0.368803135002963,1.19628754202276
1630,"IVC","IL&FS INVESTMENT MANAGERS","MICRO_CAP",8.07,1,-3.35,-8.71,17.3,34.1,"STRONG_BEARISH",-8.42,1,8,0,NA,NA,NA,NA,NA,2496550.65,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,"Low",0.336941074021161,-0.0663803127245046,3,-0.100112237576036,"Poor",0.397163668239955,0.14109332151711,1.01843674138654
1702,"ABSLPSE","BIRLASLAMC-ABSLPSE","MICRO_CAP",9.45,-0.21,-3.08,-4.83,17.3,19.8,"BEARISH",-2.39,1,6,0,10,10,10,10,10,1714114.46,"SELL","2025-08-29",0.3,0.173,0.4,0.2792,"Low",0.400273110764101,-0.0608805980300531,3,-0.101513870934852,"Poor",0.295171713456511,0.596846763510257,1.02781202914193
1736,"JAYSREETEA","JAYSHREE TEA & INDUSTRIES","MICRO_CAP",99.22,0.06,-1.4,-7.72,17.3,34.3,"BEARISH",-3.75,0,10,0,NA,NA,NA,NA,NA,1448410.56,"SELL","2025-08-29",0.7,0.173,0.4,0.3992,"Low",0.319780030893162,-0.145257159892935,2,-0.213544392240741,"Poor",0.336759731289931,0.182607078948058,0.725949390861206
1801,"GEECEE","GEECEE VENTURES LIMITED","MICRO_CAP",353.05,-1.85,0.34,-5.15,17.3,38.3,"STRONG_BEARISH",-5.59,0,12,0,NA,NA,NA,NA,NA,1050253.75,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,"Low",0.260619472619146,-0.13175084523391,1,-0.178190850793187,"Poor",0.365866800886579,0.201832037395798,1.02529181160498
1804,"PLASTIBLEN","PLASTIBLENDS INDIA LTD","MICRO_CAP",188.62,-0.12,-1.22,0.64,17.3,41.1,"BULLISH",-6.87,1,6,0,NA,NA,NA,NA,NA,1047815.14,"SELL","2025-08-29",1,0.173,0.3,0.4592,"Low",0.32269789930433,-0.143004142737482,3,-0.211137899307561,"Poor",0.22270267768763,0.592483437806368,0.810222939332016
1815,"GKWLIMITED","GKW LIMITED","MICRO_CAP",1693.2,0.17,-4.31,-6.32,17.3,45.8,"NEUTRAL",-8.52,0,13,0,NA,NA,NA,NA,NA,968515.2,"SELL","2025-08-29",1,0.173,0.3,0.4592,"Low",0.403092085802928,-0.156645963084884,1,-0.262429026922177,"Poor",0.26088270242326,0.656801322987303,0.553993561165407
1854,"BANKETFADD","DSPAMC - DSPBANKETF","MICRO_CAP",54.77,-0.45,-2.58,-4.42,17.3,27.9,"BEARISH",0.26,1,6,0,10,10,10,10,10,745089.93,"SELL","2025-08-29",0.5,0.173,0.5,0.3692,"Low",0.387297871615738,-0.193148035136983,1,-0.31523969999309,"Poor",0.338252485555131,0.181495412788354,1.01595677097794
1882,"AXISBNKETF","AXISAMC - AXISBNKETF","MICRO_CAP",553.09,-0.32,-2.63,-4.21,17.3,26.4,"BEARISH",0.28,1,6,0,10,10,10,10,10,605555.1,"SELL","2025-08-29",0.5,0.173,0.5,0.3692,"Low",0.397109625022858,-0.0791649549850263,4,-0.131309037713577,"Poor",0.39762040739879,0.520553649193607,0.525248897424899
1902,"MOKSH","MOKSH ORNAMENTS LIMITED","MICRO_CAP",13.58,-0.44,-1.67,-1.09,17.3,43.4,"BEARISH",-4.85,0,8,0,NA,NA,NA,NA,NA,520152.42,"SELL","2025-08-29",1,0.173,0.4,0.4892,"Low",0.270303632225841,-0.192034063022584,3,-0.263169821727848,"Poor",0.323619865532964,0.274068209296092,0.637522194115445
1924,"SHRENIK","SHRENIK LIMITED","MICRO_CAP",0.53,0,-5.36,-7.02,17.3,33.7,"BEARISH",-9.54,1,8,0,NA,NA,NA,NA,NA,415000.72,"SELL","2025-08-29",0.7,0.173,0.3,0.3692,"Low",0.35100863953121,-0.110763772379141,3,-0.170670642362839,"Poor",0.380367113626562,0.707137671182864,1.00483880650718
1974,"NATCAPSUQ","NATURAL CAPSULES LIMITED","MICRO_CAP",196.49,-0.04,-0.49,-8.99,17.3,35.9,"STRONG_BEARISH",-2.66,0,12,0,NA,NA,NA,NA,NA,264387.68,"SELL","2025-08-29",0.7,0.173,0.4,0.3992,"Low",0.289959137886763,-0.0702114226762205,4,-0.0988836367350126,"Poor",0.42190993076656,0.761992060439661,1.10994532019831
1996,"ADROITINFO","ADROIT INFOTECH LIMITED","MICRO_CAP",10.63,0.85,-2.92,-2.48,17.3,45.9,"STRONG_BEARISH",-0.22,0,6,0,10,10,10,10,10,182592.97,"SELL","2025-08-29",1,0.173,0.4,0.4892,"Low",0.276642487896606,-0.187845873413607,2,-0.259686075378391,"Poor",0.203523362055421,0.514980842056684,0.624387723067775
2060,"EBANKNIFTY","EDELAMC - EBANKNIFTY","MICRO_CAP",54.17,-0.22,-2.71,-3.77,17.3,26.4,"BEARISH",0.87,1,6,0,NA,NA,NA,NA,NA,35625.44,"SELL","2025-08-29",0.5,0.173,0.5,0.3692,"Low",0.26353802299127,-0.109818433434702,4,-0.149116229843595,"Poor",0.373432071879506,0.161631635343656,0.958496054727584
40,"RECLTD","REC LIMITED","LARGE_CAP",350,-1.38,-6.82,-12.4,16.7,22.3,"STRONG_BEARISH",-7.25,1,6,0,NA,NA,NA,NA,NA,2800531717.75,"SELL","2025-08-29",0.5,0.167,0.3,0.3068,"Low",0.293136617587879,-0.0528581009479239,2,-0.0747783832960048,"Poor",0.491339602565859,0.672757482598536,0.790162815689109
202,"OFSS","ORACLE FIN SERV SOFT LTD.","SMALL_CAP",8293.5,-0.92,-3.83,-3.23,16.7,37.8,"BULLISH",-10.53,0,6,0,NA,NA,NA,NA,NA,665773253.5,"SELL","2025-08-29",0.7,0.167,0.2,0.3368,"Low",0.328952851798385,-0.111272542306688,4,-0.16581926114267,"Poor",0.453792596294079,0.635436824080534,0.663042692956515
242,"VPRPL","VISHNU PRAKASH R PUNGLI L","SMALL_CAP",129.04,-6.86,-13.33,-20.4,16.7,23.6,"STRONG_BEARISH",-18.05,5,2,0,NA,NA,NA,NA,NA,517137529.74,"SELL","2025-08-29",0.5,0.167,0.2,0.2768,"Low",0.440690346527845,-0.160748502914794,4,-0.287405200172889,"Poor",0.306566650804598,0.510435775574297,1.02153000854887
265,"JUBLFOOD","JUBILANT FOODWORKS LTD","SMALL_CAP",627.75,-1.23,1.39,-4.31,16.7,41.7,"STRONG_BEARISH",-4.31,0,10,0,NA,NA,NA,NA,NA,477081201.05,"SELL","2025-08-29",1,0.167,0.4,0.4868,"Low",0.346984544629231,-0.182979933277238,4,-0.280207660894252,"Poor",0.267985038505867,0.417558029200882,0.876984679535963
310,"PPLPHARMA","PIRAMAL PHARMA LIMITED","MICRO_CAP",183.44,-1.54,-4.83,-8.9,16.7,33.1,"STRONG_BEARISH",-1.56,0,6,0,NA,NA,NA,NA,NA,404564073.69,"SELL","2025-08-29",0.7,0.167,0.4,0.3968,"Low",0.295760055584833,-0.119040918035898,4,-0.169034601033253,"Poor",0.337082306621596,0.745475606294349,1.18565426205751
331,"SHAKTIPUMP","SHAKTI PUMPS (I) LTD","MICRO_CAP",807.15,-0.2,-4.73,-10.98,16.7,36.3,"BEARISH",-16.18,0,8,0,NA,NA,NA,NA,NA,356228184.75,"SELL","2025-08-29",0.7,0.167,0.2,0.3368,"Low",0.356860827933997,-0.16845375233097,4,-0.261924260949358,"Poor",0.339273798977956,0.616844089748338,0.88650332740508
432,"UJJIVANSFB","UJJIVAN SMALL FINANC BANK","MICRO_CAP",42.68,0.59,-2.36,-2.2,16.7,41.2,"BEARISH",-9,0,6,0,NA,NA,NA,NA,NA,233401273.49,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.407870479626581,-0.143044461018872,4,-0.241576303996231,"Poor",0.226411269698292,0.211906778789125,0.663973035896197
561,"UCOBANK","UCO BANK","MICRO_CAP",28.2,0.04,-2.46,-6.47,16.7,34.4,"BEARISH",-5.39,0,8,0,NA,NA,NA,NA,NA,147323692.54,"SELL","2025-08-29",0.7,0.167,0.3,0.3668,"Low",0.336665110802278,-0.132152570574544,1,-0.199224513479726,"Poor",0.371878878155258,0.18037365693599,1.19668123316951
589,"DHANI","DHANI SERVICES LIMITED","MICRO_CAP",61.55,-1.8,-5.64,-2.99,16.7,47.4,"BULLISH",-6.45,0,6,0,NA,NA,NA,NA,NA,131840736.95,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.293459315039217,-0.120346887421329,4,-0.170332565389364,"Poor",0.287326887482777,0.577987615461461,0.907366423658095
626,"MIDHANI","MISHRA DHATU NIGAM LTD","MICRO_CAP",361.25,-2.13,-7.67,-10.39,16.7,30.2,"BEARISH",-11,0,4,0,NA,NA,NA,NA,NA,116739423.05,"SELL","2025-08-29",0.7,0.167,0.2,0.3368,"Low",0.25673590330407,-0.134682828676887,1,-0.181204539914681,"Poor",0.399608316365629,0.360341139882803,0.960420016525313
708,"VENUSPIPES","VENUS PIPES & TUBES LTD","MICRO_CAP",1194.4,-0.85,-8.4,-15.63,16.7,26.1,"BEARISH",-9.35,1,2,0,NA,NA,NA,NA,NA,85501880,"SELL","2025-08-29",0.5,0.167,0.3,0.3068,"Low",0.341721210395917,-0.104267834231723,3,-0.158394643543709,"Poor",0.475983238895424,0.572488438291475,0.83418565641623
821,"ROUTE","ROUTE MOBILE LIMITED","MICRO_CAP",847.95,-0.88,-3.67,-7.05,16.7,31.3,"BEARISH",-15.32,1,4,0,NA,NA,NA,NA,NA,57540216.7,"SELL","2025-08-29",0.7,0.167,0.2,0.3368,"Low",0.270158680388704,-0.0810692990082316,2,-0.111077979322146,"Poor",0.409192086721305,0.684060438838787,1.07435234230943
835,"PATELENG","PATEL ENGINEERING LTD.","MICRO_CAP",37.1,-1.17,-4.99,-2.47,16.7,41,"BEARISH",-5.2,0,10,0,NA,NA,NA,NA,NA,54121747.62,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.369136413233355,-0.125546358921565,1,-0.199007141250656,"Poor",0.182062494847924,0.191955714998767,0.863403645181097
890,"ANUP","THE ANUP ENGINEERING LTD","MICRO_CAP",2214.7,-1.09,-3.16,-17.85,16.7,30.8,"STRONG_BEARISH",-12.7,0,8,5,30.78,40,21.67,39.33,10,45067431,"SELL","2025-08-29",0.7,0.167,0.2,0.3368,"Low",0.326729130325839,-0.0698005936807021,4,-0.103673865638184,"Poor",0.301229394855909,0.296522737108171,0.760454440512694
951,"GRINDWELL","GRINDWELL NORTON LIMITED","MICRO_CAP",1563.5,0.96,-0.46,-0.25,16.7,49.6,"BEARISH",-4.38,0,4,0,NA,NA,NA,NA,NA,36914573.3,"SELL","2025-08-29",1,0.167,0.4,0.4868,"Low",0.37158550475724,-0.1345779374009,4,-0.214154731343222,"Poor",0.275712326262146,0.545315412664786,1.11977348499931
957,"SUNFLAG","SUNFLAG IRON AND STEEL CO","MICRO_CAP",265.6,-1.57,-8.99,-8.51,16.7,35.3,"BEARISH",-0.43,0,4,0,NA,NA,NA,NA,NA,35947570.8,"SELL","2025-08-29",0.7,0.167,0.4,0.3968,"Low",0.371730297477916,-0.0618049466283992,4,-0.0983732724660978,"Poor",0.253715042199474,0.400169742293656,1.07638858691789
994,"VINATIORGA","VINATI ORGANICS LTD","MICRO_CAP",1710.4,-1.01,2.09,-7.81,16.7,42.9,"BEARISH",-7.62,0,10,0,NA,NA,NA,NA,NA,31552381.8,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.251875609857962,-0.0560083658783697,1,-0.0748650446588647,"Poor",0.316975318128243,0.303271193662658,1.11179794371128
1013,"SIYSIL","SIYARAM SILK MILLS LTD","MICRO_CAP",614.8,1.05,0.09,-4.81,16.7,45.3,"BEARISH",-7.39,0,9,0,NA,NA,NA,NA,NA,28565684.65,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.36490957015194,-0.141708277422003,1,-0.223130865719242,"Poor",0.15533443223685,0.507522502844222,0.510379224154167
1034,"FCL","FINEOTEX CHEMICAL LIMITED","MICRO_CAP",238.45,0.7,-6.51,-10.46,16.7,40.2,"BULLISH",-7.25,0,8,0,NA,NA,NA,NA,NA,26978900.35,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.415119185252115,-0.0503448887029663,2,-0.0860771757826723,"Poor",0.309899443294853,0.617980312812142,1.00049117119052
1116,"SANDHAR","SANDHAR TECHNOLOGIES LTD","MICRO_CAP",433.4,1.7,-1.28,-12.88,16.7,40.8,"BEARISH",-13.88,0,11,0,NA,NA,NA,NA,NA,20303986.95,"SELL","2025-08-29",1,0.167,0.2,0.4268,"Low",0.279430938372388,-0.0999560694559477,2,-0.138718236431312,"Poor",0.258765861624852,0.549610479455441,0.859309114515781
1226,"UTKARSHBNK","UTKARSH SMALL FIN BANK L","MICRO_CAP",20.85,-1.28,-2.62,-5.87,16.7,38.9,"BEARISH",-8.07,0,10,0,NA,NA,NA,NA,NA,14480594.38,"SELL","2025-08-29",0.7,0.167,0.3,0.3668,"Low",0.423974687000737,-0.116382454882842,1,-0.202043993998907,"Poor",0.360549606324639,0.539449345995672,0.821705593867227
1229,"KECL","KIRLOSKAR ELECTRIC CO LTD","MICRO_CAP",114.96,-1.02,-5.13,-11.32,16.7,30.1,"BEARISH",-11.64,1,8,0,NA,NA,NA,NA,NA,14263967.88,"SELL","2025-08-29",0.7,0.167,0.2,0.3368,"Low",0.419306644052267,-0.0955906072398648,2,-0.16461460469761,"Poor",0.499392573197838,0.71754933076445,1.14159032523166
1381,"TVTODAY","TV TODAY NETWORK LTD","MICRO_CAP",147.59,-0.49,0.05,-4.24,16.7,40.5,"BEARISH",-8.94,0,10,0,NA,NA,NA,NA,NA,7811855.61,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.302132017025724,-0.158369308046531,2,-0.226933047381783,"Poor",0.317692043399438,0.36405527102761,0.829612891399302
1389,"STANLEY","STANLEY LIFESTYLES LTD","MICRO_CAP",302.55,0.1,-1.82,-8.12,16.7,31.3,"STRONG_BEARISH",-7.96,0,13,0,NA,NA,NA,NA,NA,7632088.2,"SELL","2025-08-29",0.7,0.167,0.3,0.3668,"Low",0.353618210880086,-0.143706502742134,4,-0.222324491749371,"Poor",0.290594684774987,0.798558387346566,1.19145935752895
1418,"ESTER","ESTER INDUSTRIES LTD","MICRO_CAP",108.84,-2.03,-1.05,-11.88,16.7,43.8,"BEARISH",-11.89,0,10,0,NA,NA,NA,NA,NA,6837086.65,"SELL","2025-08-29",1,0.167,0.2,0.4268,"Low",0.274061949690804,-0.0823378317407332,1,-0.113422669752141,"Poor",0.220021415036172,0.220266140415333,0.821645312244073
1444,"PVSL","POPULAR VEHICLES N SER L","MICRO_CAP",109.89,-1.19,-5.9,-10.45,16.7,31.9,"BEARISH",-5.46,1,6,0,NA,NA,NA,NA,NA,6112840.54,"SELL","2025-08-29",0.7,0.167,0.3,0.3668,"Low",0.322691697115079,-0.0779333352460526,2,-0.115063310037842,"Poor",0.286147075647023,0.765702810697258,0.512455087108538
1638,"PVP","PVP VENTURES LIMITED","MICRO_CAP",20.81,-0.43,-0.24,0.24,16.7,53.2,"BEARISH",-8.8,1,8,0,NA,NA,NA,NA,NA,2406461.22,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.33595167696476,-0.14295599142788,2,-0.215279500706296,"Poor",0.312741012917832,0.22547822999768,0.902454068372026
1701,"SSDL","SARASWATI SAREE DEPOT LTD","MICRO_CAP",88.85,-0.27,-3.96,-5.43,16.7,37.7,"BULLISH",-4.87,0,6,0,NA,NA,NA,NA,NA,1731709.51,"SELL","2025-08-29",0.7,0.167,0.4,0.3968,"Low",0.371181136835367,-0.109680615738034,3,-0.174423227678077,"Poor",0.255709917692002,0.368520294548944,0.853325764765032
1742,"GANGAFORGE","GANGA FORGING LIMITED","MICRO_CAP",3.02,0.33,-11.95,-17.93,16.7,22.6,"STRONG_BEARISH",-25.53,3,4,0,NA,NA,NA,NA,NA,1419925.5,"SELL","2025-08-29",0.5,0.167,0.1,0.2468,"Low",0.421914872527123,-0.135256836458575,3,-0.233973908046823,"Poor",0.434847710130271,0.564162573590875,0.879702755250037
1831,"JAIPURKURT","NANDANI CREATION LIMITED","MICRO_CAP",36.12,-3.65,-7.55,-16.19,16.7,20,"STRONG_BEARISH",-12.48,1,6,0,NA,NA,NA,NA,NA,866377.21,"SELL","2025-08-29",0.5,0.167,0.2,0.2768,"Low",0.410622397204861,-0.0737776714027859,2,-0.125178953276971,"Poor",0.41211686731549,0.582894609472714,0.878777397586964
1876,"SILINV","SIL INVESTMENTS LIMITED","MICRO_CAP",557.4,-0.78,-3.3,-4.37,16.7,40.6,"STRONG_BEARISH",-2.39,0,8,0,NA,NA,NA,NA,NA,641685.85,"SELL","2025-08-29",1,0.167,0.4,0.4868,"Low",0.2951677180361,-0.101269498071633,3,-0.14367885901801,"Poor",0.289400550350547,0.164198210509494,1.19646343975328
1907,"JMA","JULLUNDUR MOT AGENCY LTD","MICRO_CAP",87.69,0.83,-4.24,-5.22,16.7,43.6,"BEARISH",-3.19,0,6,0,NA,NA,NA,NA,NA,501980.29,"SELL","2025-08-29",1,0.167,0.4,0.4868,"Low",0.39528624471277,-0.0893634659005329,1,-0.147778126624698,"Poor",0.248277406347916,0.74854669298511,0.644340168288909
1976,"ZODIACLOTH","ZODIAC CLOTHING CO. LTD.","MICRO_CAP",96.44,-0.26,-1.68,-10.68,16.7,38.3,"BEARISH",-6.04,0,12,0,NA,NA,NA,NA,NA,258756.29,"SELL","2025-08-29",0.7,0.167,0.3,0.3668,"Low",0.353224338544533,-0.173878031678032,3,-0.268838241820583,"Poor",0.381634330260567,0.407020645402372,1.18718981526326
1984,"LFIC","LAKSHMI FIN IND CORP LTD","MICRO_CAP",201.72,-0.64,-2.35,-2.23,16.7,41.3,"BEARISH",-4.07,0,6,0,NA,NA,NA,NA,NA,215586.59,"SELL","2025-08-29",1,0.167,0.4,0.4868,"Low",0.319213796127588,-0.0858487018267624,1,-0.12610229369873,"Poor",0.191619457444176,0.375060416641645,0.724143136385828
2017,"SILLYMONKS","SILLY MONKS ENTERTAIN LTD","MICRO_CAP",16.32,1.43,0.87,-7.06,16.7,49.3,"BEARISH",-5.75,0,6,0,NA,NA,NA,NA,NA,123899.38,"SELL","2025-08-29",1,0.167,0.3,0.4568,"Low",0.279947409871966,-0.0642733953194693,3,-0.0892620847430611,"Poor",0.339037407701835,0.680747013399377,1.0058899118565
48,"INDUSTOWER","INDUS TOWERS LIMITED","LARGE_CAP",338.6,0.89,-4.23,-11.78,16,37.3,"BEARISH",-10.02,0,9,0,NA,NA,NA,NA,NA,2503018431.65,"SELL","2025-08-29",0.7,0.16,0.2,0.334,"Low",0.273757530376315,-0.194701172003988,3,-0.268093894460449,"Poor",0.474856259708758,0.412745966506191,0.819950433261692
98,"GODREJPROP","GODREJ PROPERTIES LTD","MID_CAP",1947.7,-1.86,-5.12,-8.53,16,34.9,"BEARISH",-17.29,0,8,0,NA,NA,NA,NA,NA,1410444401.3,"SELL","2025-08-29",0.7,0.16,0.2,0.334,"Low",0.409887168975547,-0.0560953103820793,2,-0.0950586183403202,"Poor",0.43378690170357,0.193741440493613,1.13158944149036
101,"SOLARINDS","SOLAR INDUSTRIES (I) LTD","MID_CAP",13795,-0.13,-7.07,-4.66,16,35.1,"BEARISH",-15.74,0,8,0,NA,NA,NA,NA,NA,1381173421,"SELL","2025-08-29",0.7,0.16,0.2,0.334,"Low",0.411182623310015,-0.0980667549185455,3,-0.166548676721845,"Poor",0.252765413431916,0.429085668572225,0.732767849415541
124,"HINDPETRO","HINDUSTAN PETROLEUM CORP","MID_CAP",375.9,-1.53,-3.8,-11.81,16,30,"BEARISH",-1,0,10,0,NA,NA,NA,NA,NA,1177001613,"SELL","2025-08-29",0.7,0.16,0.4,0.394,"Low",0.282721910392866,-0.0949075455893762,4,-0.132316247999934,"Poor",0.34827280708123,0.600383605877869,0.783664390770718
340,"NEWGEN","NEWGEN SOFTWARE TECH LTD","MICRO_CAP",883.2,-2.13,1.93,3.59,16,44.2,"BEARISH",-23.26,1,8,0,NA,NA,NA,NA,NA,345163922.7,"SELL","2025-08-29",1,0.16,0.1,0.394,"Low",0.27959558237344,-0.145418675779365,1,-0.201857001735859,"Poor",0.417653987882659,0.669395887339488,0.529789441335015
345,"HINDCOPPER","HINDUSTAN COPPER LTD","MICRO_CAP",229.9,-0.44,-3.4,-11.01,16,31.7,"BEARISH",-5.88,0,6,0,NA,NA,NA,NA,NA,339443279.57,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",0.39683829410933,-0.147422428859863,1,-0.244416095087087,"Poor",0.429377004678827,0.547422721912153,0.675201061088592
360,"KPRMILL","KPR MILL LTD.","MICRO_CAP",986.4,0.44,-3.96,-16.29,16,38,"BEARISH",-7.9,0,8,0,NA,NA,NA,NA,NA,321860336.6,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",0.299243073351681,-0.168310046801344,2,-0.240183208186555,"Poor",0.429738684673794,0.46601355499588,0.522954236110672
424,"PARAS","PARAS DEF AND SPCE TECH L","MICRO_CAP",648.7,1.3,-5.14,-5.27,16,31,"BEARISH",-56.68,0,9,0,NA,NA,NA,NA,NA,240947109.85,"SELL","2025-08-29",0.7,0.16,0.1,0.304,"Low",0.349181161914021,-0.062108257599175,2,-0.0954309463165384,"Poor",0.391927037271671,0.567484445055015,0.828597412165254
471,"GLAXO","GLAXOSMITHKLINE PHARMA LT","MICRO_CAP",2785,1.3,-0.49,-12.89,16,41.8,"BEARISH",-11.68,0,10,0,NA,NA,NA,NA,NA,197111082.8,"SELL","2025-08-29",1,0.16,0.2,0.424,"Low",0.424796090275049,-0.0580704930471256,4,-0.100956360110441,"Poor",0.164239810174331,0.107952363044024,0.678197697363794
486,"INTELLECT","INTELLECT DESIGN ARENA","MICRO_CAP",977.2,0.16,0.96,-7.65,16,45.6,"BULLISH",-14.97,0,4,0,NA,NA,NA,NA,NA,188028182,"SELL","2025-08-29",1,0.16,0.2,0.424,"Low",0.264184001507238,-0.198195359867532,4,-0.269354512912893,"Poor",0.162261621793732,0.197945938329212,0.705945103359409
586,"TIMKEN","TIMKEN INDIA LTD.","MICRO_CAP",2888.2,0.18,-3.78,-14.83,16,36.4,"BEARISH",-7.19,0,13,0,NA,NA,NA,NA,NA,132979551.6,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",0.309808175545186,-0.184520034224261,1,-0.267346015537077,"Poor",0.314664898440242,0.589776759059168,1.10749713638797
671,"SIGACHI","SIGACHI INDUSTRIES LTD","MICRO_CAP",31.01,0.98,-1.24,-18.78,16,25.8,"STRONG_BEARISH",-39.49,0,11,0,NA,NA,NA,NA,NA,98233757.01,"SELL","2025-08-29",0.5,0.16,0.1,0.244,"Low",0.372049828805029,-0.169634131295607,3,-0.270139477743589,"Poor",0.28066182177281,0.509502349677496,0.570895658270456
767,"VMART","VMART RETAIL LTD","MICRO_CAP",742.6,1.25,-0.59,-7.77,16,25.5,"STRONG_BEARISH",-75.91,1,10,0,NA,NA,NA,NA,NA,72334074.95,"SELL","2025-08-29",0.5,0.16,0.1,0.244,"Low",0.329811721434817,-0.0639464562875219,1,-0.0954156590509548,"Poor",0.452810255461372,0.360496079013683,0.854850431461818
772,"RAMASTEEL","RAMA STEEL TUBES LIMITED","MICRO_CAP",9.9,-1.3,-5.17,-10.16,16,22.4,"BEARISH",-16.52,1,6,0,NA,NA,NA,NA,NA,71186780.77,"SELL","2025-08-29",0.5,0.16,0.2,0.274,"Low",0.323945826943964,-0.0909909544046968,1,-0.134591217732421,"Poor",0.484940358961467,0.656757062114775,1.00086018857546
800,"VRLLOG","VRL LOGISTICS LIMITED","MICRO_CAP",264.15,-1.78,-5.19,-56.77,16,10.5,"BEARISH",-50.03,1,6,0,NA,NA,NA,NA,NA,62967494.1,"SELL","2025-08-29",0.3,0.16,0.1,0.184,"Low",0.386384068382904,-0.119567214278504,2,-0.194856763192902,"Poor",0.368737132987007,0.416680416138843,1.12421478983015
886,"SERVOTECH","SERVOTECH REN POW SYS LTD","MICRO_CAP",122.76,0.55,-1.67,-14.17,16,39,"BEARISH",-8.77,0,13,0,NA,NA,NA,NA,NA,45478225.37,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",0.444080383097753,-0.0675059894332662,2,-0.121431205844885,"Poor",0.465025679382961,0.330635911878198,0.567938790121116
