MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      5721.00,      5671.00,      5893.50,      5671.00,      5824.00,               4075925105.00,699161,N, ,92477,      6469.90,      4506.00
N,EQ,CANBK,CANARA BANK,       104.63,       104.44,       105.18,       103.55,       103.83,               1459816824.16,13999620,N, ,57715,       119.30,        78.60
N,EQ,CGPOWER,CG POWER AND IND SOL LTD,       664.00,       676.95,       699.75,       668.25,       694.30,              10027894012.85,14580868,N, ,228632,       874.70,       517.70
N,EQ,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,      1439.80,      1439.00,      1452.30,      1418.00,      1420.70,               1247880499.70,871127,N, ,59419,      1684.40,      1168.00
N,EQ,DABUR,DABUR INDIA LTD,       513.85,       515.45,       528.55,       509.70,       521.10,               1946795378.45,3745766,N, ,60598,       672.00,       433.30
N,EQ,DIVISLAB,DIVI S LABORATORIES LTD,      6132.00,      6132.00,      6177.50,      6092.00,      6131.50,               1743122960.50,283850,N, ,29986,      7071.50,      4858.95
N,EQ,DLF,DLF LIMITED,       749.45,       747.00,       754.10,       737.55,       739.05,               2274679708.50,3054170,N, ,72743,       929.00,       601.20
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      4699.90,      4720.00,      4800.50,      4680.00,      4755.60,               2805827113.00,591567,N, ,56851,      5484.85,      3340.00
N,EQ,GAIL,GAIL (INDIA) LTD,       171.22,       170.18,       174.00,       170.06,       173.07,               1522155346.64,8823629,N, ,74875,       245.00,       150.52
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,      1250.60,      1257.00,      1280.00,      1230.10,      1242.60,               2265229887.10,1808734,N, ,77149,      1541.85,       979.50
N,EQ,HAL,HINDUSTAN AERONAUTICS LTD,      4344.70,      4344.70,      4415.00,      4320.00,      4332.60,               4520052531.60,1036537,N, ,69694,      5165.00,      3046.05
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,      1519.40,      1512.00,      1538.30,      1512.00,      1525.60,               1700101994.90,1112664,N, ,47802,      2106.00,      1381.30
N,EQ,HYUNDAI,HYUNDAI MOTOR INDIA LTD,      2441.40,      2452.60,      2494.00,      2438.80,      2460.40,               1463364833.20,595068,N, ,43832,      2624.50,      1541.70
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1860.30,      1852.00,      1868.30,      1832.10,      1839.60,                814680193.30,441249,N, ,42854,      2301.90,      1613.70
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       609.55,       612.00,       612.00,       598.50,       599.85,                359853870.45,597806,N, ,26560,       796.80,       525.80
N,EQ,INDHOTEL,THE INDIAN HOTELS CO. LTD,       765.15,       766.85,       776.70,       757.00,       758.45,               2671462037.55,3485485,N, ,66669,       894.90,       641.45
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      5727.00,      5715.00,      5739.00,      5610.00,      5646.00,               9239605135.50,1628751,N, ,158469,      6232.50,      3780.00
N,EQ,IOC,INDIAN OIL CORP LTD,       138.49,       138.49,       139.49,       136.46,       136.62,               1453046774.81,10577763,N, ,60951,       184.00,       110.72
N,EQ,IRFC,INDIAN RAILWAY FIN CORP L,       118.58,       119.00,       119.65,       117.33,       118.11,               1052030541.21,8881411,N, ,58329,       184.20,       108.04
N,EQ,JINDALSTEL,JINDAL STEEL LIMITED,       964.70,       970.40,       974.40,       943.55,       945.80,                923212560.85,968556,N, ,34863,      1073.70,       723.35
N,EQ,JSWENERGY,JSW ENERGY LIMITED,       497.65,       498.05,       498.85,       485.50,       488.45,                993163257.85,2020026,N, ,35006,       804.90,       418.75
N,EQ,LICI,LIFE INSURA CORP OF INDIA,       869.50,       868.90,       870.30,       850.10,       852.15,                796423449.50,926244,N, ,42338,      1095.00,       715.30
N,EQ,LODHA,LODHA DEVELOPERS LIMITED,      1208.20,      1200.00,      1216.20,      1182.60,      1192.30,               1204236973.40,1005139,N, ,50844,      1531.00,      1035.15
N,EQ,LTIM,LTIMINDTREE LIMITED,      5123.00,      5111.00,      5149.50,      5073.00,      5133.50,               1045643346.50,204015,N, ,23697,      6767.95,      3802.00
N,EQ,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,        92.11,        92.20,        95.07,        91.10,        92.75,               2612942006.70,28080321,N, ,86814,       216.99,        89.70
N,EQ,NAUKRI,INFO EDGE (I) LTD,      1386.00,      1390.00,      1395.00,      1354.50,      1358.10,               1662256487.60,1215734,N, ,85962,      9128.90,      1287.10
N,EQ,PFC,POWER FIN CORP LTD.,       381.75,       381.75,       383.60,       376.00,       379.70,               2810507096.80,7398515,N, ,77534,       566.40,       357.25
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      3062.90,      3051.00,      3070.00,      3027.10,      3050.30,                996998865.70,327043,N, ,37269,      3415.00,      2622.20
N,EQ,PNB,PUNJAB NATIONAL BANK,       101.45,       101.01,       102.42,       100.60,       100.88,               1599439700.37,15792366,N, ,46517,       117.55,        85.46
N,EQ,RECLTD,REC LIMITED,       354.90,       355.10,       355.80,       348.60,       350.00,               2800531717.75,7976387,N, ,111897,       636.00,       348.60
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     29675.00,     29795.00,     29930.00,     29210.00,     29275.00,               1864927195.00,63260,N, ,17535,     32490.00,     23500.00
N,EQ,SIEMENS,SIEMENS LTD,      3043.20,      3043.10,      3094.00,      3017.50,      3063.70,               1318482261.60,430652,N, ,37271,      3409.00,      2450.00
N,EQ,SWIGGY,SWIGGY LIMITED,       421.00,       425.00,       425.00,       406.15,       409.75,               5462212118.85,13267998,N, ,114065,       617.30,       297.00
N,EQ,TATAPOWER,TATA POWER CO LTD,       371.10,       371.10,       375.00,       368.50,       374.15,               2164259063.05,5793121,N, ,46080,       494.85,       326.35
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      3576.90,      3575.00,      3607.60,      3553.30,      3559.80,                997546562.40,279287,N, ,37300,      3787.90,      2886.45
N,EQ,TVSMOTOR,TVS MOTOR COMPANY  LTD,      3256.00,      3239.10,      3313.90,      3238.00,      3276.60,               3369152535.30,1023381,N, ,71053,      3349.00,      2171.40
N,EQ,UNITDSPR,UNITED SPIRITS LIMITED,      1281.50,      1290.00,      1315.30,      1284.20,      1311.00,               2201254902.70,1687323,N, ,97394,      1700.00,      1271.10
N,EQ,VBL,VARUN BEVERAGES LIMITED,       497.70,       495.10,       499.40,       483.90,       487.15,               2692382883.50,5493941,N, ,77334,      1589.85,       419.55
N,EQ,VEDL,VEDANTA LIMITED,       424.50,       424.50,       428.55,       420.00,       420.65,               3265729541.75,7712901,N, ,85032,       526.95,       363.00
N,EQ,ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,       978.60,       984.30,       988.50,       969.20,       981.05,                816297643.80,833114,N, ,28173,      1159.35,       795.00
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,       230.57,       230.75,       234.60,       228.02,       230.87,                 16199612.65,69878,N, ,2673,       340.00,       158.20
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        53.84,        54.73,        54.73,        53.00,        53.03,                   523033.34,9853,N, ,117,       141.40,        53.00
N,EQ,360ONE,360 ONE WAM LIMITED,      1043.90,      1037.00,      1045.00,      1013.30,      1018.10,                661321179.90,644147,N, ,29136,      1318.00,       790.50
N,EQ,3IINFOLTD,3I INFOTECH LIMITED,        22.69,        22.75,        23.01,        22.55,        22.71,                  3646710.63,159965,N, ,1395,        38.17,        20.22
N,EQ,3MINDIA,3M INDIA LIMITED,     30475.00,     30400.00,     30950.00,     30245.00,     30760.00,                124356305.00,4061,N, ,2944,     37133.75,     25718.15
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,        45.15,        44.57,        46.64,        44.17,        44.64,                   185532.95,4094,N, ,192,        82.06,        34.05
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       356.15,       355.90,       361.00,       352.55,       355.95,                  4421865.20,12439,N, ,1191,       607.05,       311.65
N,EQ,63MOONS,63 MOONS TECHNOLOGIES LTD,       920.60,       924.70,       928.50,       900.00,       904.50,                 82033657.20,89396,N, ,6219,      1130.00,       324.90
N,EQ,AAATECH,AAA TECHNOLOGIES LIMITED,        80.12,        82.00,        82.00,        78.01,        78.20,                  1533580.60,19432,N, ,895,       160.85,        66.00
N,EQ,AADHARHFC,AADHAR HOUSING FINANCE L,       497.00,       497.00,       508.35,       495.70,       502.95,                341288966.30,677688,N, ,25199,       537.50,       346.05
N,SM,AAKAAR,AAKAAR MEDICAL TECHNO LTD,        90.90,        90.90,        90.95,        88.25,        89.50,                  2010480.00,22400,N, ,14,       105.00,        62.00
N,SM,AARADHYA,AARADHYA DISPOSAL INDUS L,       115.75,       116.60,       116.60,       116.60,       116.60,                   139920.00,1200,N, ,1,       122.35,       108.10
N,EQ,AARON,AARON INDUSTRIES LIMITED,       200.60,       198.00,       230.65,       198.00,       216.20,                 31084268.75,142341,N, ,5531,       478.00,       198.00
N,EQ,AARTECH,AARTECH SOLONICS LIMITED,        57.56,        57.01,        58.57,        57.01,        57.69,                   616766.89,10671,N, ,343,       105.39,        49.75
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       470.35,       474.70,       474.70,       462.00,       469.55,                 38953251.10,82923,N, ,6117,       635.00,       312.00
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,       376.95,       377.95,       381.90,       372.00,       376.10,                141653050.15,374976,N, ,14540,       648.90,       344.20
N,EQ,AARTIPHARM,AARTI PHARMALABS LIMITED,       845.95,       843.80,       853.50,       838.15,       841.35,                155489554.65,184281,N, ,12477,       971.00,       557.05
N,EQ,AARVI,AARVI ENCON LIMITED,       116.71,       120.80,       135.99,       120.79,       128.83,                 77236974.51,590579,N, ,10065,       168.00,        88.00
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        21.40,        21.45,        21.45,        19.10,        19.10,                   119400.00,6000,N, ,3,        33.50,        14.50
N,EQ,AAVAS,AAVAS FINANCIERS LIMITED,      1542.10,      1544.90,      1547.50,      1516.90,      1520.20,               1758686988.40,1155976,N, ,24735,      2234.00,      1516.90
N,EQ,ABAN,ABAN OFFSHORE LTD.,        47.36,        47.60,        48.90,        46.35,        47.01,                  1639195.74,34314,N, ,642,        85.10,        35.32
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     31475.00,     31660.00,     31945.00,     31315.00,     31480.00,                144890895.00,4571,N, ,2432,     37000.00,     25325.00
N,EQ,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,       277.45,       278.30,       282.75,       277.15,       277.85,               1259911496.95,4511984,N, ,33219,       292.40,       149.01
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       419.40,       417.75,       420.00,       401.70,       415.35,                  7179425.00,17250,N, ,17,       516.00,       213.75
N,EQ,ABDL,ALLIED BLEND N DISTILS L,       501.35,       502.95,       515.00,       502.95,       505.40,                126502087.90,247955,N, ,8122,       539.80,       279.00
N,EQ,ABFRL,ADITYA BIRLA FASHION & RT,        78.08,        78.39,        78.83,        77.01,        77.35,                388050566.93,4996185,N, ,26897,        98.00,        70.55
N,EQ,ABLBL,ADITYA BIRLA LIFES BRAN L,       134.02,       134.80,       136.14,       131.60,       135.01,                 88741297.12,658888,N, ,10457,       175.00,       129.50
N,EQ,ABREL,ADITYA BIRLA REAL EST LTD,      1747.20,      1754.40,      1781.50,      1735.00,      1750.20,                103085804.60,58801,N, ,10555,      3140.00,      1638.00
N,EQ,ABSLAMC,ADIT BIRL SUN LIF AMC LTD,       836.60,       841.45,       843.30,       830.00,       835.10,                153311563.10,183256,N, ,10785,       911.85,       556.45
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       197.05,       198.15,       200.00,       188.00,       189.65,                  9780075.00,50500,N, ,94,       308.00,        92.10
N,EQ,ACC,ACC LIMITED,      1801.00,      1800.90,      1817.70,      1797.00,      1801.80,                337737321.50,186970,N, ,17036,      2544.90,      1778.45
N,EQ,ACCELYA,ACCELYA SOLN INDIA LTD,      1398.80,      1393.00,      1411.20,      1390.10,      1398.40,                153241408.10,109451,N, ,1441,      1902.45,      1218.50
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        23.85,        23.00,        23.00,        23.00,        23.00,                    46000.00,2000,N, ,1,        37.00,        17.50
N,EQ,ACCURACY,ACCURACY SHIPPING LIMITED,         7.05,         7.17,         7.17,         6.95,         6.97,                   672990.29,95780,N, ,367,        12.67,         6.51
N,EQ,ACE,ACTION CONST EQUIP LTD,      1068.30,      1072.30,      1081.10,      1047.80,      1053.50,                456751431.00,430656,N, ,27865,      1600.00,       917.45
N,EQ,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        23.71,        23.60,        24.98,        23.50,        23.80,                    59690.50,2477,N, ,84,        40.00,        20.00
N,EQ,ACI,ARCHEAN CHEMICAL IND LTD,       649.95,       647.10,       670.00,       640.00,       656.35,                162410339.30,250044,N, ,19054,       814.30,       408.35
N,EQ,ACL,ANDHRA CEMENTS LIMITED,        84.53,        85.90,        86.40,        84.52,        85.40,                  3988369.22,46623,N, ,1245,        99.40,        48.15
N,EQ,ACLGATI,ALLCARGO GATI LIMITED,        61.69,        61.11,        62.94,        61.05,        61.25,                  5074834.79,82447,N, ,1284,       119.85,        52.01
N,EQ,ACMESOLAR,ACME SOLAR HOLDINGS LTD,       286.30,       289.15,       291.40,       282.00,       284.60,                268767974.05,937556,N, ,19797,       309.85,       167.75
N,SM,ACTIVEINFR,ACTIVE INFRASTRUCTURES L,       170.00,       170.00,       170.00,       170.00,       170.00,                   102000.00,600,N, ,1,       181.40,       147.05
N,EQ,ACUTAAS,ACUTAAS CHEMICALS LIMITED,      1402.00,      1400.00,      1427.00,      1393.00,      1406.00,                414284459.20,294658,N, ,21418,      2644.00,      1040.50
N,EQ,ADFFOODS,ADF FOODS LIMITED,       209.03,       210.00,       212.20,       205.00,       206.08,                 23925563.21,114721,N, ,4339,       353.95,       205.00
N,EQ,ADL,ARCHIDPLY DECOR LIMITED,        88.35,        86.02,        88.89,        84.11,        86.90,                   121626.19,1417,N, ,352,       146.60,        62.00
N,EQ,ADOR,ADOR WELDING LTD,       910.95,       910.00,       920.95,       901.00,       911.90,                  4886915.00,5370,N, ,1782,      1449.40,       788.00
N,EQ,ADROITINFO,ADROIT INFOTECH LIMITED,        10.54,        10.98,        10.99,        10.51,        10.63,                   182592.97,17156,N, ,217,        30.40,        10.11
N,EQ,ADSL,ALLIED DIGITAL SERV. LTD,       158.82,       158.66,       165.90,       158.52,       163.92,                 52081530.60,318417,N, ,4971,       319.90,       147.61
N,EQ,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,        60.61,        60.61,        61.72,        60.00,        60.13,                  2266043.00,37375,N, ,826,        83.15,        52.29
N,EQ,ADVENZYMES,ADVANCED ENZYME TECH LTD,       324.15,       319.35,       363.55,       318.05,       345.95,               4503096552.65,12789256,N, ,212391,       571.00,       257.90
N,EQ,AEGISLOG,AEGIS LOGISTICS LIMITED,       694.70,       694.70,       694.70,       663.00,       672.15,                407386478.05,604942,N, ,25539,      1037.00,       609.85
N,EQ,AEGISVOPAK,AEGIS VOPAK TERMINALS LTD,       247.87,       249.10,       250.00,       244.51,       247.77,                158379629.47,639286,N, ,16728,       302.00,       220.00
N,EQ,AEROENTER,AEROFLEX ENTERPRISES LTD,        86.57,        87.01,        87.94,        86.10,        86.68,                  6236708.24,71801,N, ,1211,       151.50,        72.14
N,EQ,AEROFLEX,AEROFLEX INDUSTRIES LTD,       172.82,       175.00,       177.99,       169.50,       170.42,                 91974080.48,528355,N, ,14887,       272.00,       148.01
N,SM,AERON,AERON COMPOSITE LIMITED,       108.50,       113.00,       113.00,       109.65,       111.15,                   887950.00,8000,N, ,8,       202.20,       102.70
N,EQ,AETHER,AETHER INDUSTRIES LIMITED,       735.55,       739.95,       740.25,       730.05,       736.10,                 42298373.20,57435,N, ,7470,      1071.00,       725.00
N,EQ,AFCONS,AFCONS INFRASTRUCTURE LTD,       422.10,       422.90,       423.75,       416.15,       417.80,                650707861.70,1549885,N, ,23954,       570.00,       390.00
N,EQ,AFFLE,AFFLE 3I LIMITED,      1893.90,      1883.00,      1922.70,      1872.10,      1907.60,                301138639.70,158594,N, ,22590,      2080.00,      1246.00
N,EQ,AFFORDABLE,AFFORD ROBO & AUTO LTD,       281.05,       288.00,       288.95,       268.00,       270.80,                 21387509.20,76502,N, ,2668,       788.50,       268.00
N,EQ,AFIL,AKME FINTRADE (INDIA) LTD,         6.91,         6.90,         7.06,         6.89,         6.94,                  6185076.06,889885,N, ,1369,       129.85,         6.60
N,EQ,AFSL,ABANS FINANCIAL SRVCS LTD,       220.03,       220.15,       222.76,       213.25,       216.62,                  1939850.23,8837,N, ,496,       615.60,       165.49
