MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,BANK OF BARODA,       276.95,       276.55,       277.90,       274.05,       274.60,               1689352469.00,6127929,N, ,49679,       279.90,       190.70
N,BOSCH LIMITED,     38540.00,     37915.00,     38095.00,     36800.00,     37380.00,               1852708185.00,49599,N, ,20830,     41945.00,     25921.60
N,BHARAT PETROLEUM CORP  LT,       340.65,       341.90,       349.00,       340.85,       348.10,               3378348659.00,9756868,N, ,71394,       358.65,       234.01
N,BRITANNIA INDUSTRIES LTD,      5861.00,      5894.00,      5906.00,      5840.00,      5852.50,                703302207.00,119742,N, ,20966,      6336.00,      4506.00
N,CANARA BANK,       129.98,       129.88,       130.40,       128.30,       128.77,               4887503878.22,37842782,N, ,116527,       131.77,        78.60
N,CG POWER AND IND SOL LTD,       722.50,       726.15,       759.00,       721.15,       748.60,               4476459249.55,6067360,N, ,99885,       811.40,       517.70
N,CHOLAMANDALAM IN & FIN CO,      1723.20,      1720.00,      1725.80,      1686.10,      1710.40,               3423396567.50,2012855,N, ,56446,      1782.00,      1168.00
N,DIVI S LABORATORIES LTD,      6438.50,      6450.00,      6538.50,      6450.00,      6512.00,               2113316306.00,325673,N, ,33427,      7071.50,      4955.00
N,DLF LIMITED,       774.05,       774.10,       786.50,       772.05,       778.70,               2152522869.40,2757524,N, ,36420,       896.60,       601.20
N,AVENUE SUPERMARTS LIMITED,      4220.90,      4225.00,      4254.00,      4213.20,      4229.40,                629214553.00,148520,N, ,20919,      4949.50,      3340.00
N,SIEMENS ENERGY INDIA LTD,      3101.30,      3102.00,      3149.90,      3044.50,      3134.30,               2315589756.70,747722,N, ,53994,      3625.00,      2508.80
N,GAIL (INDIA) LTD,       178.46,       179.00,       186.44,       178.75,       184.64,               2988256696.52,16216434,N, ,83311,       216.47,       150.52
N,GODREJ CONSUMER PRODUCTS,      1115.50,      1120.00,      1123.60,      1105.00,      1106.80,               2820902993.60,2535908,N, ,58322,      1319.75,       979.50
N,HINDUSTAN AERONAUTICS LTD,      4724.50,      4737.90,      4745.00,      4685.00,      4695.10,               4313921915.90,916228,N, ,55301,      5165.00,      3046.05
N,HAVELLS INDIA LIMITED,      1480.60,      1491.00,      1513.00,      1484.20,      1509.40,                941405480.60,625897,N, ,21889,      1782.65,      1381.30
N,HINDUSTAN ZINC LIMITED,       471.20,       474.70,       486.25,       473.50,       483.60,               2332438799.45,4830935,N, ,58771,       575.40,       378.15
N,HYUNDAI MOTOR INDIA LTD,      2298.70,      2310.20,      2369.90,      2286.60,      2357.70,               3422595684.60,1457979,N, ,101680,      2890.00,      1541.70
N,ICICI LOMBARD GIC LIMITED,      2019.00,      2030.00,      2035.00,      2008.10,      2029.90,                852052919.60,420554,N, ,23404,      2068.70,      1613.70
N,THE INDIAN HOTELS CO. LTD,       741.75,       741.00,       749.70,       737.45,       746.75,               2442972155.90,3288567,N, ,47114,       894.90,       650.90
N,INDIAN OIL CORP LTD,       154.52,       155.00,       163.73,       155.00,       163.09,               9413618784.91,58449093,N, ,243273,       163.73,       110.72
N,INDIAN RAILWAY FIN CORP L,       122.77,       123.13,       125.40,       122.64,       125.09,               1136421035.16,9132825,N, ,42762,       166.90,       108.04
N,JINDAL STEEL LIMITED,      1073.50,      1063.00,      1097.70,      1058.20,      1070.60,               4298299549.30,3983488,N, ,87686,      1097.70,       723.35
N,JSW ENERGY LIMITED,       536.35,       536.50,       546.35,       531.85,       534.45,               1454888958.30,2691960,N, ,36240,       776.90,       418.75
N,LIFE INSURA CORP OF INDIA,       899.90,       899.00,       916.90,       899.00,       908.75,               1499854845.80,1649697,N, ,39998,      1007.80,       715.30
N,LODHA DEVELOPERS LIMITED,      1169.00,      1172.00,      1190.40,      1167.70,      1179.20,               1060727057.20,896789,N, ,29734,      1531.00,      1035.15
N,LTIMINDTREE LIMITED,      5596.00,      5599.00,      5676.00,      5571.00,      5674.00,               1072865294.50,189897,N, ,24807,      6767.95,      3802.00
N,MAZAGON DOCK SHIPBUIL LTD,      2780.40,      2789.00,      2789.00,      2727.30,      2774.20,               3412592237.10,1235582,N, ,60927,      5349.00,      1918.05
N,SAMVRDHNA MTHRSN INTL LTD,       106.98,       107.00,       108.25,       105.15,       107.73,               1362293806.08,12702765,N, ,78580,       192.46,        89.70
N,INFO EDGE (I) LTD,      1385.70,      1390.00,      1408.20,      1383.00,      1389.10,               1447825237.30,1035864,N, ,30786,      9128.90,      1287.10
N,POWER FIN CORP LTD.,       394.60,       396.20,       411.00,       393.25,       408.80,               4082848965.75,10111788,N, ,71602,       523.90,       357.25
N,PIDILITE INDUSTRIES LTD,      1492.00,      1492.00,      1510.10,      1483.60,      1507.30,                733401797.90,489526,N, ,19089,      3240.00,      1448.90
N,PUNJAB NATIONAL BANK,       121.13,       120.90,       122.35,       120.70,       121.10,               2228444500.28,18350031,N, ,81294,       122.35,        85.46
N,REC LIMITED,       368.95,       371.00,       388.30,       369.70,       385.55,               5225411176.10,13697186,N, ,92531,       573.30,       348.60
N,SHREE CEMENT LIMITED,     28585.00,     28585.00,     29425.00,     28450.00,     29210.00,               2306619250.00,79429,N, ,28031,     32490.00,     23500.00
N,SIEMENS LTD,      3109.70,      3122.00,      3165.40,      3111.00,      3148.70,                621919720.00,197714,N, ,13931,      3409.00,      2450.00
N,SOLAR INDUSTRIES (I) LTD,     13853.00,     13889.00,     13985.00,     13806.00,     13960.00,                529320174.00,38060,N, ,11608,     17820.00,      8482.50
N,TATA POWER CO LTD,       398.65,       399.00,       412.40,       398.70,       410.70,               4478644321.80,10944400,N, ,90121,       454.75,       326.35
N,TORRENT PHARMACEUTICALS L,      3576.50,      3574.70,      3609.30,      3567.90,      3599.30,                345911177.20,96326,N, ,24248,      3787.90,      2886.45
N,TVS MOTOR COMPANY  LTD,      3562.00,      3600.00,      3613.80,      3490.00,      3498.90,               8048443354.40,2288619,N, ,144895,      3720.00,      2171.40
N,UNITED SPIRITS LIMITED,      1351.80,      1352.40,      1393.00,      1352.40,      1387.40,               1923519684.20,1390351,N, ,51899,      1700.00,      1271.10
N,VARUN BEVERAGES LIMITED,       454.15,       455.00,       501.70,       455.00,       495.45,              21735262331.40,44567490,N, ,346509,       663.60,       419.55
N,VEDANTA LIMITED,       502.45,       504.05,       524.40,       504.05,       516.20,              12930031437.05,25108474,N, ,204193,       526.95,       363.00
N,ZYDUS LIFESCIENCES LTD,      1001.25,      1003.30,      1015.40,       999.20,      1002.90,                734429918.25,730755,N, ,21686,      1059.05,       795.00
 , , , , , , , , , , , , , 
 ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,20 MICRONS LTD,       209.37,       210.20,       210.20,       206.80,       208.14,                 16129479.83,77494,N, ,1614,       283.93,       158.20
N,21ST CENTURY MGMT SERVICE,        45.63,        45.45,        46.54,        44.99,        45.89,                   307489.36,6722,N, ,132,       121.44,        44.99
N,360 ONE WAM LIMITED,      1171.80,      1146.60,      1146.60,      1104.20,      1126.70,               1944445763.10,1726758,N, ,73239,      1318.00,       790.50
N,3I INFOTECH LIMITED,        20.56,        19.81,        19.94,        18.38,        18.53,                 77400009.27,4077426,N, ,9410,        34.88,        18.38
N,3M INDIA LIMITED,     29545.00,     29590.00,     29835.00,     29400.00,     29765.00,                 45396245.00,1532,N, ,848,     37133.75,     25718.15
N,3P LAND HOLDINGS LIMITED,        42.88,        43.89,        43.89,        42.31,        43.02,                   267362.70,6239,N, ,78,        82.06,        35.89
N,5PAISA CAPITAL LIMITED,       316.60,       318.60,       319.05,       314.35,       317.25,                  6937946.60,21909,N, ,943,       525.00,       311.00
N,63 MOONS TECHNOLOGIES LTD,       793.10,       793.00,       820.90,       791.00,       813.30,                152890881.20,189104,N, ,5324,      1130.00,       455.95
N,A2Z INFRA ENGINEERING LTD,        16.51,        16.31,        17.30,        16.30,        16.75,                  3524988.43,209250,N, ,490,        26.80,        12.35
N,AADHAR HOUSING FINANCE L,       512.00,       517.15,       517.15,       510.00,       514.80,                 95674678.55,186624,N, ,7418,       547.80,       346.05
N,AAKAAR MEDICAL TECHNO LTD,        84.00,        84.00,        86.50,        84.00,        86.00,                  2031200.00,24000,N, ,13,       105.00,        62.00
N,AAKASH EXPLORATION SER L,         9.05,         9.08,         9.94,         8.90,         9.13,                  1970916.66,215941,N, ,692,        13.79,         7.06
N,AARON INDUSTRIES LIMITED,       218.52,       219.00,       222.96,       207.20,       210.02,                  6891157.06,32238,N, ,1647,       478.00,       176.01
N,AARTECH SOLONICS LIMITED,        58.76,        58.76,        59.46,        57.52,        57.69,                  3054838.18,52526,N, ,850,       105.39,        49.75
N,AARTI DRUGS LTD.,       481.10,       482.30,       501.00,       478.00,       493.95,                200698188.00,409334,N, ,10949,       564.05,       312.00
N,AARTI INDUSTRIES LTD,       377.90,       377.95,       388.00,       377.95,       385.85,                218924095.20,568580,N, ,17401,       529.50,       344.20
N,AARTI PHARMALABS LIMITED,       843.00,       843.00,       846.70,       828.15,       831.90,                 49935771.95,59794,N, ,5345,       971.00,       557.05
N,AARTI SURFACTANTS LIMITED,       467.40,       467.40,       471.85,       460.00,       465.05,                  1760148.40,3788,N, ,365,       768.80,       396.00
N,AARVI ENCON LIMITED,       120.40,       121.00,       127.79,       119.01,       122.12,                  3775845.39,30629,N, ,656,       155.00,        88.00
N,AATMAJ HEALTHCARE LIMITED,        20.55,        20.50,        20.50,        20.50,        20.50,                    41000.00,2000,N, ,1,        33.50,        14.50
N,AAVAS FINANCIERS LIMITED,      1663.20,      1665.00,      1669.80,      1650.00,      1665.30,                 94819375.70,57092,N, ,7063,      2234.00,      1516.90
N,ABBOTT INDIA LIMITED,     29770.00,     29790.00,     29905.00,     29610.00,     29705.00,                118164840.00,3975,N, ,1920,     37000.00,     25325.00
N,ADITYA BIRLA CAPITAL LTD.,       312.60,       313.00,       313.50,       307.50,       310.80,               1127140340.80,3630708,N, ,37727,       318.30,       149.01
N,A B COTSPIN INDIA LIMITED,       422.30,       415.95,       436.85,       406.30,       411.10,                 18521379.45,44360,N, ,1885,       505.50,       340.95
N,ALLIED BLEND N DISTILS L,       611.90,       615.90,       654.55,       612.60,       648.75,               1055232972.45,1650477,N, ,49380,       654.55,       279.00
N,ADITYA BIRLA FASHION & RT,        84.17,        84.30,        85.00,        82.42,        84.50,                333700518.71,3981032,N, ,24885,        98.00,        70.55
N,A B INFRABUILD LIMITED,        18.21,        18.25,        19.12,        18.17,        19.10,                 22249061.68,1187085,N, ,945,       224.98,        18.00
N,ADITYA BIRLA LIFES BRAN L,       136.36,       136.90,       137.41,       135.36,       135.62,                183178304.15,1344601,N, ,9754,       175.00,       129.50
N,ADITYA BIRLA REAL EST LTD,      1694.60,      1695.00,      1840.00,      1678.00,      1817.80,               1633309713.60,911743,N, ,57677,      2980.00,      1562.60
N,ADIT BIRL SUN LIF AMC LTD,       809.90,       797.10,       797.10,       767.20,       781.30,                484985243.30,622772,N, ,39086,       911.85,       556.45
N,ABS MARINE SERVICES LTD,       213.35,       215.00,       215.00,       205.00,       208.05,                  9045175.00,43000,N, ,80,       270.90,        92.10
N,ACC LIMITED,      1860.70,      1862.40,      1888.00,      1856.10,      1879.30,                667521401.20,355913,N, ,19235,      2378.40,      1778.45
N,ACCELYA SOLN INDIA LTD,      1383.30,      1380.00,      1402.00,      1380.00,      1396.50,                 11688098.10,8397,N, ,995,      1639.90,      1218.50
N,ACCRETION PHARMA LIMITED,        58.90,        58.90,        58.90,        56.45,        56.75,                   554940.00,9600,N, ,8,        82.95,        53.80
N,ACCURACY SHIPPING LIMITED,         6.71,         6.78,         6.78,         6.16,         6.61,                   994948.01,150265,N, ,766,        12.50,         6.16
N,ACTION CONST EQUIP LTD,      1082.70,      1085.00,      1112.00,      1085.00,      1105.50,                155583930.70,141894,N, ,15201,      1600.00,       917.45
N,ACE INTEGRATED SOLU. LTD.,        23.78,        23.81,        24.34,        23.70,        23.88,                    70338.05,2948,N, ,83,        37.34,        20.00
N,ARCHEAN CHEMICAL IND LTD,       647.70,       649.95,       652.25,       636.00,       638.10,                 64932728.65,101178,N, ,6943,       730.00,       408.35
N,ALLCARGO GATI LIMITED,        59.21,        59.80,        60.90,        59.07,        60.80,                 13674636.41,227258,N, ,1736,       101.61,        52.01
N,ACME SOLAR HOLDINGS LTD,       282.05,       282.95,       288.85,       281.15,       285.60,                399092145.20,1396220,N, ,32922,       324.30,       167.75
N,ACTIVE INFRASTRUCTURES L,       170.00,       170.00,       170.00,       170.00,       170.00,                   204000.00,1200,N, ,2,       190.00,       147.05
N,ACUTAAS CHEMICALS LIMITED,      1714.60,      1727.30,      1742.00,      1680.00,      1689.30,                374296358.00,219315,N, ,19848,      2644.00,      1040.50
N,ADANI POWER LTD,       162.33,       163.00,       163.00,       163.00,       162.10,                      163.00,1,N, ,1,       163.00,       163.00
N,ADF FOODS LIMITED,       222.48,       223.00,       227.02,       218.50,       223.40,                 44948604.59,201799,N, ,3091,       353.95,       198.12
N,ARCHIDPLY DECOR LIMITED,        85.25,        85.25,        87.80,        85.25,        85.59,                    93172.38,1081,N, ,25,       121.77,        62.00
N,ADOR WELDING LTD,      1142.15,      1142.00,      1150.00,      1130.00,      1136.50,                 15765416.20,13840,N, ,1272,      1345.00,       788.00
N,ADROIT INFOTECH LIMITED,        11.66,        11.22,        11.89,        11.22,        11.70,                   297123.93,25899,N, ,232,        30.40,         9.56
N,ALLIED DIGITAL SERV. LTD,       179.42,       179.70,       181.75,       179.13,       181.21,                 19807351.89,109700,N, ,2442,       295.00,       147.61
N,ADVANCE AGROLIFE LIMITED,       137.15,       138.00,       142.61,       134.51,       139.02,                141920455.92,1025637,N, ,5364,       154.00,       102.00
N,ADVANI HOT.& RES.(I) LTD,        58.58,        58.58,        59.62,        58.40,        59.06,                  1700172.37,28834,N, ,533,        74.40,        52.29
N,ADVANCED ENZYME TECH LTD,       308.30,       309.00,       310.40,       305.10,       309.15,                 24113996.65,78266,N, ,2007,       505.70,       257.90
N,AEGIS LOGISTICS LIMITED,       802.85,       800.00,       803.30,       784.00,       785.35,                251384433.95,318193,N, ,15990,      1037.00,       609.85
N,AEGIS VOPAK TERMINALS LTD,       279.90,       280.00,       282.00,       274.00,       275.70,                 64182017.55,231523,N, ,7135,       302.00,       220.00
N,AEROFLEX ENTERPRISES LTD,        85.02,        85.83,        88.69,        85.30,        86.94,                 23827837.36,273860,N, ,2022,       127.59,        72.14
N,AEROFLEX INDUSTRIES LTD,       184.53,       185.95,       192.70,       183.60,       185.26,                400701470.96,2123278,N, ,20611,       272.00,       148.01
N,AERON COMPOSITE LIMITED,       109.00,       110.00,       110.80,       108.50,       108.50,                  2087050.00,19000,N, ,16,       202.20,        99.00
N,AEROFLEX NEU LIMITED,        81.54,        84.01,        85.37,        81.19,        84.06,                  2806755.85,33530,N, ,831,       125.37,        67.00
N,AESTHETIK ENGINEERS LTD,       112.10,       112.20,       112.25,       109.95,       110.00,                  3095600.00,28000,N, ,14,       155.60,        60.00
N,AETHER INDUSTRIES LIMITED,       758.70,       760.00,       760.05,       746.55,       749.90,                271287635.20,361619,N, ,5400,       938.50,       725.00
N,AFCONS INFRASTRUCTURE LTD,       448.70,       448.70,       455.95,       447.65,       453.30,                218051467.90,481975,N, ,22251,       570.00,       390.00
N,AFFLE 3I LIMITED,      1922.00,      1923.30,      1923.30,      1886.40,      1909.70,                263236775.00,138464,N, ,19354,      2185.90,      1246.00
N,AFFORD ROBO & AUTO LTD,       256.97,       258.00,       259.48,       251.72,       255.16,                 13929657.76,54498,N, ,2290,       758.80,       218.00
N,AKME FINTRADE (INDIA) LTD,         8.10,         8.20,         8.20,         8.01,         8.07,                 12974601.89,1609363,N, ,1908,       110.20,         6.60
N,ABANS FINANCIAL SRVCS LTD,       201.04,       201.62,       204.00,       201.12,       202.69,                  1354234.38,6696,N, ,189,       418.50,       165.49
N,AGARWAL INDS CORP LTD.,       860.60,       864.05,       878.20,       850.00,       861.35,                 35616985.10,41066,N, ,2553,      1380.00,       766.85
N,DR AGARWALS HEALTH CARE L,       515.85,       515.95,       516.00,       503.50,       511.35,                 48902472.05,95966,N, ,6194,       568.00,       327.00
N,AGARWAL FLOAT GLASS I LTD,        54.00,        56.50,        56.50,        56.45,        56.45,                   169425.00,3000,N, ,2,        88.90,        42.05
N,AGARWAL TOUGH GLASS IND L,       135.35,       135.35,       139.15,       132.40,       137.05,                  9440760.00,69600,N, ,56,       174.05,        81.00
N,AGI GREENPAC LIMITED,       827.55,       826.00,       842.00,       823.85,       839.55,                 53049195.30,63552,N, ,4231,      1307.90,       599.10
N,AGI INFRA LIMITED,       263.40,       265.00,       266.00,       259.90,       261.00,                 93908529.30,358733,N, ,4405,      1890.05,       224.70
N,AGRI-TECH (INDIA) LIMITED,       131.76,       131.00,       133.00,       130.01,       131.33,                   753255.13,5748,N, ,153,       227.12,       117.50
